region,time,sector,product
Germany,2050,PVC pipes,PS-E
Germany,2050,PVC pipes,PVC
Germany,2050,PVC pipes,PET
Germany,2050,PVC pipes,"ABS, SAN"
Germany,2050,PVC pipes,PMMA
Germany,2050,PVC pipes,"PA (PA6, PA66)"
Germany,2050,PVC pipes,PC
Germany,2050,PVC pipes,Other Thermoplastics
Germany,2050,PVC pipes,PUR
Germany,2050,PVC pipes,Other Plastics
Germany,2020,PVC profiles,"PE-LD, -LLD"
Germany,2020,PVC profiles,"PE-HD, -MD"
Germany,2020,PVC profiles,PP
Germany,2020,PVC profiles,PS
Germany,2020,PVC profiles,PS-E
Germany,2020,PVC profiles,PVC
Germany,2020,PVC profiles,PET
Germany,2020,PVC profiles,"ABS, SAN"
Germany,2020,PVC profiles,PMMA
Germany,2020,PVC profiles,"PA (PA6, PA66)"
Germany,2020,PVC profiles,PC
Germany,2020,PVC profiles,Other Thermoplastics
Germany,2020,PVC profiles,PUR
Germany,2020,PVC profiles,Other Plastics
Germany,2025,PVC profiles,"PE-LD, -LLD"
Germany,2025,PVC profiles,"PE-HD, -MD"
Germany,2025,PVC profiles,PP
Germany,2025,PVC profiles,PS
Germany,2025,PVC profiles,PS-E
Germany,2025,PVC profiles,PVC
Germany,2025,PVC profiles,PET
Germany,2025,PVC profiles,"ABS, SAN"
Germany,2025,PVC profiles,PMMA
Germany,2025,PVC profiles,"PA (PA6, PA66)"
Germany,2025,PVC profiles,PC
Germany,2025,PVC profiles,Other Thermoplastics
Germany,2025,PVC profiles,PUR
Germany,2025,PVC profiles,Other Plastics
Germany,2030,PVC profiles,"PE-LD, -LLD"
Germany,2030,PVC profiles,"PE-HD, -MD"
Germany,2030,PVC profiles,PP
Germany,2030,PVC profiles,PS
Germany,2030,PVC profiles,PS-E
Germany,2030,PVC profiles,PVC
Germany,2030,PVC profiles,PET
Germany,2030,PVC profiles,"ABS, SAN"
Germany,2030,PVC profiles,PMMA
Germany,2030,PVC profiles,"PA (PA6, PA66)"
Germany,2030,PVC profiles,PC
Germany,2030,PVC profiles,Other Thermoplastics
Germany,2030,PVC profiles,PUR
Germany,2030,PVC profiles,Other Plastics
Germany,2035,PVC profiles,"PE-LD, -LLD"
Germany,2035,PVC profiles,"PE-HD, -MD"
Germany,2035,PVC profiles,PP
Germany,2035,PVC profiles,PS
Germany,2035,PVC profiles,PS-E
Germany,2035,PVC profiles,PVC
Germany,2035,PVC profiles,PET
Germany,2035,PVC profiles,"ABS, SAN"
Germany,2035,PVC profiles,PMMA
Germany,2035,PVC profiles,"PA (PA6, PA66)"
Germany,2035,PVC profiles,PC
Germany,2035,PVC profiles,Other Thermoplastics
Germany,2035,PVC profiles,PUR
Germany,2035,PVC profiles,Other Plastics
Germany,2040,PVC profiles,"PE-LD, -LLD"
Germany,2040,PVC profiles,"PE-HD, -MD"
Germany,2040,PVC profiles,PP
Germany,2040,PVC profiles,PS
Germany,2040,PVC profiles,PS-E
Germany,2040,PVC profiles,PVC
Germany,2040,PVC profiles,PET
Germany,2040,PVC profiles,"ABS, SAN"
Germany,2040,PVC profiles,PMMA
Germany,2040,PVC profiles,"PA (PA6, PA66)"
Germany,2040,PVC profiles,PC
Germany,2040,PVC profiles,Other Thermoplastics
Germany,2040,PVC profiles,PUR
Germany,2040,PVC profiles,Other Plastics
Germany,2045,PVC profiles,"PE-LD, -LLD"
Germany,2045,PVC profiles,"PE-HD, -MD"
Germany,2045,PVC profiles,PP
Germany,2045,PVC profiles,PS
Germany,2045,PVC profiles,PS-E
Germany,2045,PVC profiles,PVC
Germany,2045,PVC profiles,PET
Germany,2045,PVC profiles,"ABS, SAN"
Germany,2045,PVC profiles,PMMA
Germany,2045,PVC profiles,"PA (PA6, PA66)"
Germany,2045,PVC profiles,PC
Germany,2045,PVC profiles,Other Thermoplastics
Germany,2045,PVC profiles,PUR
Germany,2045,PVC profiles,Other Plastics
Germany,2050,PVC profiles,"PE-LD, -LLD"
Germany,2050,PVC profiles,"PE-HD, -MD"
Germany,2050,PVC profiles,PP
Germany,2050,PVC profiles,PS
Germany,2050,PVC profiles,PS-E
Germany,2050,PVC profiles,PVC
Germany,2050,PVC profiles,PET
Germany,2050,PVC profiles,"ABS, SAN"
Germany,2050,PVC profiles,PMMA
Germany,2050,PVC profiles,"PA (PA6, PA66)"
Germany,2050,PVC profiles,PC
Germany,2050,PVC profiles,Other Thermoplastics
Germany,2050,PVC profiles,PUR
Germany,2050,PVC profiles,Other Plastics
North,2020,Agriculture,"PE-LD, -LLD"
North,2020,Agriculture,"PE-HD, -MD"
North,2020,Agriculture,PP
North,2020,Agriculture,PS
North,2020,Agriculture,PS-E
North,2020,Agriculture,PVC
North,2020,Agriculture,PET
North,2020,Agriculture,"ABS, SAN"
North,2020,Agriculture,PMMA
North,2020,Agriculture,"PA (PA6, PA66)"
North,2020,Agriculture,PC
North,2020,Agriculture,Other Thermoplastics
North,2020,Agriculture,PUR
North,2020,Agriculture,Other Plastics
North,2025,Agriculture,"PE-LD, -LLD"
North,2025,Agriculture,"PE-HD, -MD"
North,2025,Agriculture,PP
North,2025,Agriculture,PS
North,2025,Agriculture,PS-E
North,2025,Agriculture,PVC
North,2025,Agriculture,PET
North,2025,Agriculture,"ABS, SAN"
North,2025,Agriculture,PMMA
North,2025,Agriculture,"PA (PA6, PA66)"
North,2025,Agriculture,PC
North,2025,Agriculture,Other Thermoplastics
North,2025,Agriculture,PUR
North,2025,Agriculture,Other Plastics
North,2030,Agriculture,"PE-LD, -LLD"
North,2030,Agriculture,"PE-HD, -MD"
North,2030,Agriculture,PP
North,2030,Agriculture,PS
North,2030,Agriculture,PS-E
North,2030,Agriculture,PVC
North,2030,Agriculture,PET
North,2030,Agriculture,"ABS, SAN"
North,2030,Agriculture,PMMA
North,2030,Agriculture,"PA (PA6, PA66)"
North,2030,Agriculture,PC
North,2030,Agriculture,Other Thermoplastics
North,2030,Agriculture,PUR
North,2030,Agriculture,Other Plastics
North,2035,Agriculture,"PE-LD, -LLD"
North,2035,Agriculture,"PE-HD, -MD"
North,2035,Agriculture,PP
North,2035,Agriculture,PS
North,2035,Agriculture,PS-E
North,2035,Agriculture,PVC
North,2035,Agriculture,PET
North,2035,Agriculture,"ABS, SAN"
North,2035,Agriculture,PMMA
North,2035,Agriculture,"PA (PA6, PA66)"
North,2035,Agriculture,PC
North,2035,Agriculture,Other Thermoplastics
North,2035,Agriculture,PUR
North,2035,Agriculture,Other Plastics
North,2040,Agriculture,"PE-LD, -LLD"
North,2040,Agriculture,"PE-HD, -MD"
North,2040,Agriculture,PP
North,2040,Agriculture,PS
North,2040,Agriculture,PS-E
North,2040,Agriculture,PVC
North,2040,Agriculture,PET
North,2040,Agriculture,"ABS, SAN"
North,2040,Agriculture,PMMA
North,2040,Agriculture,"PA (PA6, PA66)"
North,2040,Agriculture,PC
North,2040,Agriculture,Other Thermoplastics
North,2040,Agriculture,PUR
North,2040,Agriculture,Other Plastics
North,2045,Agriculture,"PE-LD, -LLD"
North,2045,Agriculture,"PE-HD, -MD"
North,2045,Agriculture,PP
North,2045,Agriculture,PS
North,2045,Agriculture,PS-E
North,2045,Agriculture,PVC
North,2045,Agriculture,PET
North,2045,Agriculture,"ABS, SAN"
North,2045,Agriculture,PMMA
North,2045,Agriculture,"PA (PA6, PA66)"
North,2045,Agriculture,PC
North,2045,Agriculture,Other Thermoplastics
North,2045,Agriculture,PUR
North,2045,Agriculture,Other Plastics
North,2050,Agriculture,"PE-LD, -LLD"
North,2050,Agriculture,"PE-HD, -MD"
North,2050,Agriculture,PP
North,2050,Agriculture,PS
North,2050,Agriculture,PS-E
North,2050,Agriculture,PVC
North,2050,Agriculture,PET
North,2050,Agriculture,"ABS, SAN"
North,2050,Agriculture,PMMA
North,2050,Agriculture,"PA (PA6, PA66)"
North,2050,Agriculture,PC
North,2050,Agriculture,Other Thermoplastics
North,2050,Agriculture,PUR
North,2050,Agriculture,Other Plastics
North,2020,Automotive,"PE-LD, -LLD"
North,2020,Automotive,"PE-HD, -MD"
North,2020,Automotive,PP
North,2020,Automotive,PS
North,2020,Automotive,PS-E
North,2020,Automotive,PVC
North,2020,Automotive,PET
North,2020,Automotive,"ABS, SAN"
North,2020,Automotive,PMMA
North,2020,Automotive,"PA (PA6, PA66)"
North,2020,Automotive,PC
North,2020,Automotive,Other Thermoplastics
North,2020,Automotive,PUR
North,2020,Automotive,Other Plastics
North,2025,Automotive,"PE-LD, -LLD"
North,2025,Automotive,"PE-HD, -MD"
North,2025,Automotive,PP
North,2025,Automotive,PS
North,2025,Automotive,PS-E
North,2025,Automotive,PVC
North,2025,Automotive,PET
North,2025,Automotive,"ABS, SAN"
North,2025,Automotive,PMMA
North,2025,Automotive,"PA (PA6, PA66)"
North,2025,Automotive,PC
North,2025,Automotive,Other Thermoplastics
North,2025,Automotive,PUR
North,2025,Automotive,Other Plastics
North,2030,Automotive,"PE-LD, -LLD"
North,2030,Automotive,"PE-HD, -MD"
North,2030,Automotive,PP
North,2030,Automotive,PS
North,2030,Automotive,PS-E
North,2030,Automotive,PVC
North,2030,Automotive,PET
North,2030,Automotive,"ABS, SAN"
North,2030,Automotive,PMMA
North,2030,Automotive,"PA (PA6, PA66)"
North,2030,Automotive,PC
North,2030,Automotive,Other Thermoplastics
North,2030,Automotive,PUR
North,2030,Automotive,Other Plastics
North,2035,Automotive,"PE-LD, -LLD"
North,2035,Automotive,"PE-HD, -MD"
North,2035,Automotive,PP
North,2035,Automotive,PS
North,2035,Automotive,PS-E
North,2035,Automotive,PVC
North,2035,Automotive,PET
North,2035,Automotive,"ABS, SAN"
North,2035,Automotive,PMMA
North,2035,Automotive,"PA (PA6, PA66)"
North,2035,Automotive,PC
North,2035,Automotive,Other Thermoplastics
North,2035,Automotive,PUR
North,2035,Automotive,Other Plastics
North,2040,Automotive,"PE-LD, -LLD"
North,2040,Automotive,"PE-HD, -MD"
North,2040,Automotive,PP
North,2040,Automotive,PS
North,2040,Automotive,PS-E
North,2040,Automotive,PVC
North,2040,Automotive,PET
North,2040,Automotive,"ABS, SAN"
North,2040,Automotive,PMMA
North,2040,Automotive,"PA (PA6, PA66)"
North,2040,Automotive,PC
North,2040,Automotive,Other Thermoplastics
North,2040,Automotive,PUR
North,2040,Automotive,Other Plastics
North,2045,Automotive,"PE-LD, -LLD"
North,2045,Automotive,"PE-HD, -MD"
North,2045,Automotive,PP
North,2045,Automotive,PS
North,2045,Automotive,PS-E
North,2045,Automotive,PVC
North,2045,Automotive,PET
North,2045,Automotive,"ABS, SAN"
North,2045,Automotive,PMMA
North,2045,Automotive,"PA (PA6, PA66)"
North,2045,Automotive,PC
North,2045,Automotive,Other Thermoplastics
North,2045,Automotive,PUR
North,2045,Automotive,Other Plastics
North,2050,Automotive,"PE-LD, -LLD"
North,2050,Automotive,"PE-HD, -MD"
North,2050,Automotive,PP
North,2050,Automotive,PS
North,2050,Automotive,PS-E
North,2050,Automotive,PVC
North,2050,Automotive,PET
North,2050,Automotive,"ABS, SAN"
North,2050,Automotive,PMMA
North,2050,Automotive,"PA (PA6, PA66)"
North,2050,Automotive,PC
North,2050,Automotive,Other Thermoplastics
North,2050,Automotive,PUR
North,2050,Automotive,Other Plastics
North,2020,Building and Construction,"PE-LD, -LLD"
North,2020,Building and Construction,"PE-HD, -MD"
North,2020,Building and Construction,PP
North,2020,Building and Construction,PS
North,2020,Building and Construction,PS-E
North,2020,Building and Construction,PVC
North,2020,Building and Construction,PET
North,2020,Building and Construction,"ABS, SAN"
North,2020,Building and Construction,PMMA
North,2020,Building and Construction,"PA (PA6, PA66)"
North,2020,Building and Construction,PC
North,2020,Building and Construction,Other Thermoplastics
North,2020,Building and Construction,PUR
North,2020,Building and Construction,Other Plastics
North,2025,Building and Construction,"PE-LD, -LLD"
North,2025,Building and Construction,"PE-HD, -MD"
North,2025,Building and Construction,PP
North,2025,Building and Construction,PS
North,2025,Building and Construction,PS-E
North,2025,Building and Construction,PVC
North,2025,Building and Construction,PET
North,2025,Building and Construction,"ABS, SAN"
North,2025,Building and Construction,PMMA
North,2025,Building and Construction,"PA (PA6, PA66)"
North,2025,Building and Construction,PC
North,2025,Building and Construction,Other Thermoplastics
North,2025,Building and Construction,PUR
North,2025,Building and Construction,Other Plastics
North,2030,Building and Construction,"PE-LD, -LLD"
North,2030,Building and Construction,"PE-HD, -MD"
North,2030,Building and Construction,PP
North,2030,Building and Construction,PS
North,2030,Building and Construction,PS-E
North,2030,Building and Construction,PVC
North,2030,Building and Construction,PET
North,2030,Building and Construction,"ABS, SAN"
North,2030,Building and Construction,PMMA
North,2030,Building and Construction,"PA (PA6, PA66)"
North,2030,Building and Construction,PC
North,2030,Building and Construction,Other Thermoplastics
North,2030,Building and Construction,PUR
North,2030,Building and Construction,Other Plastics
North,2035,Building and Construction,"PE-LD, -LLD"
North,2035,Building and Construction,"PE-HD, -MD"
North,2035,Building and Construction,PP
North,2035,Building and Construction,PS
North,2035,Building and Construction,PS-E
North,2035,Building and Construction,PVC
North,2035,Building and Construction,PET
North,2035,Building and Construction,"ABS, SAN"
North,2035,Building and Construction,PMMA
North,2035,Building and Construction,"PA (PA6, PA66)"
North,2035,Building and Construction,PC
North,2035,Building and Construction,Other Thermoplastics
North,2035,Building and Construction,PUR
North,2035,Building and Construction,Other Plastics
North,2040,Building and Construction,"PE-LD, -LLD"
North,2040,Building and Construction,"PE-HD, -MD"
North,2040,Building and Construction,PP
North,2040,Building and Construction,PS
North,2040,Building and Construction,PS-E
North,2040,Building and Construction,PVC
North,2040,Building and Construction,PET
North,2040,Building and Construction,"ABS, SAN"
North,2040,Building and Construction,PMMA
North,2040,Building and Construction,"PA (PA6, PA66)"
North,2040,Building and Construction,PC
North,2040,Building and Construction,Other Thermoplastics
North,2040,Building and Construction,PUR
North,2040,Building and Construction,Other Plastics
North,2045,Building and Construction,"PE-LD, -LLD"
North,2045,Building and Construction,"PE-HD, -MD"
North,2045,Building and Construction,PP
North,2045,Building and Construction,PS
North,2045,Building and Construction,PS-E
North,2045,Building and Construction,PVC
North,2045,Building and Construction,PET
North,2045,Building and Construction,"ABS, SAN"
North,2045,Building and Construction,PMMA
North,2045,Building and Construction,"PA (PA6, PA66)"
North,2045,Building and Construction,PC
North,2045,Building and Construction,Other Thermoplastics
North,2045,Building and Construction,PUR
North,2045,Building and Construction,Other Plastics
North,2050,Building and Construction,"PE-LD, -LLD"
North,2050,Building and Construction,"PE-HD, -MD"
North,2050,Building and Construction,PP
North,2050,Building and Construction,PS
North,2050,Building and Construction,PS-E
North,2050,Building and Construction,PVC
North,2050,Building and Construction,PET
North,2050,Building and Construction,"ABS, SAN"
North,2050,Building and Construction,PMMA
North,2050,Building and Construction,"PA (PA6, PA66)"
North,2050,Building and Construction,PC
North,2050,Building and Construction,Other Thermoplastics
North,2050,Building and Construction,PUR
North,2050,Building and Construction,Other Plastics
North,2020,Commercial & industrial packaging,"PE-LD, -LLD"
North,2020,Commercial & industrial packaging,"PE-HD, -MD"
North,2020,Commercial & industrial packaging,PP
North,2020,Commercial & industrial packaging,PS
North,2020,Commercial & industrial packaging,PS-E
North,2020,Commercial & industrial packaging,PVC
North,2020,Commercial & industrial packaging,PET
North,2020,Commercial & industrial packaging,"ABS, SAN"
North,2020,Commercial & industrial packaging,PMMA
North,2020,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2020,Commercial & industrial packaging,PC
North,2020,Commercial & industrial packaging,Other Thermoplastics
North,2020,Commercial & industrial packaging,PUR
North,2020,Commercial & industrial packaging,Other Plastics
North,2025,Commercial & industrial packaging,"PE-LD, -LLD"
North,2025,Commercial & industrial packaging,"PE-HD, -MD"
North,2025,Commercial & industrial packaging,PP
North,2025,Commercial & industrial packaging,PS
North,2025,Commercial & industrial packaging,PS-E
North,2025,Commercial & industrial packaging,PVC
North,2025,Commercial & industrial packaging,PET
North,2025,Commercial & industrial packaging,"ABS, SAN"
North,2025,Commercial & industrial packaging,PMMA
North,2025,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2025,Commercial & industrial packaging,PC
North,2025,Commercial & industrial packaging,Other Thermoplastics
North,2025,Commercial & industrial packaging,PUR
North,2025,Commercial & industrial packaging,Other Plastics
North,2030,Commercial & industrial packaging,"PE-LD, -LLD"
North,2030,Commercial & industrial packaging,"PE-HD, -MD"
North,2030,Commercial & industrial packaging,PP
North,2030,Commercial & industrial packaging,PS
North,2030,Commercial & industrial packaging,PS-E
North,2030,Commercial & industrial packaging,PVC
North,2030,Commercial & industrial packaging,PET
North,2030,Commercial & industrial packaging,"ABS, SAN"
North,2030,Commercial & industrial packaging,PMMA
North,2030,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2030,Commercial & industrial packaging,PC
North,2030,Commercial & industrial packaging,Other Thermoplastics
North,2030,Commercial & industrial packaging,PUR
North,2030,Commercial & industrial packaging,Other Plastics
North,2035,Commercial & industrial packaging,"PE-LD, -LLD"
North,2035,Commercial & industrial packaging,"PE-HD, -MD"
North,2035,Commercial & industrial packaging,PP
North,2035,Commercial & industrial packaging,PS
North,2035,Commercial & industrial packaging,PS-E
North,2035,Commercial & industrial packaging,PVC
North,2035,Commercial & industrial packaging,PET
North,2035,Commercial & industrial packaging,"ABS, SAN"
North,2035,Commercial & industrial packaging,PMMA
North,2035,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2035,Commercial & industrial packaging,PC
North,2035,Commercial & industrial packaging,Other Thermoplastics
North,2035,Commercial & industrial packaging,PUR
North,2035,Commercial & industrial packaging,Other Plastics
North,2040,Commercial & industrial packaging,"PE-LD, -LLD"
North,2040,Commercial & industrial packaging,"PE-HD, -MD"
North,2040,Commercial & industrial packaging,PP
North,2040,Commercial & industrial packaging,PS
North,2040,Commercial & industrial packaging,PS-E
North,2040,Commercial & industrial packaging,PVC
North,2040,Commercial & industrial packaging,PET
North,2040,Commercial & industrial packaging,"ABS, SAN"
North,2040,Commercial & industrial packaging,PMMA
North,2040,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2040,Commercial & industrial packaging,PC
North,2040,Commercial & industrial packaging,Other Thermoplastics
North,2040,Commercial & industrial packaging,PUR
North,2040,Commercial & industrial packaging,Other Plastics
North,2045,Commercial & industrial packaging,"PE-LD, -LLD"
North,2045,Commercial & industrial packaging,"PE-HD, -MD"
North,2045,Commercial & industrial packaging,PP
North,2045,Commercial & industrial packaging,PS
North,2045,Commercial & industrial packaging,PS-E
North,2045,Commercial & industrial packaging,PVC
North,2045,Commercial & industrial packaging,PET
North,2045,Commercial & industrial packaging,"ABS, SAN"
North,2045,Commercial & industrial packaging,PMMA
North,2045,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2045,Commercial & industrial packaging,PC
North,2045,Commercial & industrial packaging,Other Thermoplastics
North,2045,Commercial & industrial packaging,PUR
North,2045,Commercial & industrial packaging,Other Plastics
North,2050,Commercial & industrial packaging,"PE-LD, -LLD"
North,2050,Commercial & industrial packaging,"PE-HD, -MD"
North,2050,Commercial & industrial packaging,PP
North,2050,Commercial & industrial packaging,PS
North,2050,Commercial & industrial packaging,PS-E
North,2050,Commercial & industrial packaging,PVC
North,2050,Commercial & industrial packaging,PET
North,2050,Commercial & industrial packaging,"ABS, SAN"
North,2050,Commercial & industrial packaging,PMMA
North,2050,Commercial & industrial packaging,"PA (PA6, PA66)"
North,2050,Commercial & industrial packaging,PC
North,2050,Commercial & industrial packaging,Other Thermoplastics
North,2050,Commercial & industrial packaging,PUR
North,2050,Commercial & industrial packaging,Other Plastics
North,2020,Electrical and Electronics,"PE-LD, -LLD"
North,2020,Electrical and Electronics,"PE-HD, -MD"
North,2020,Electrical and Electronics,PP
North,2020,Electrical and Electronics,PS
North,2020,Electrical and Electronics,PS-E
North,2020,Electrical and Electronics,PVC
North,2020,Electrical and Electronics,PET
North,2020,Electrical and Electronics,"ABS, SAN"
North,2020,Electrical and Electronics,PMMA
North,2020,Electrical and Electronics,"PA (PA6, PA66)"
North,2020,Electrical and Electronics,PC
North,2020,Electrical and Electronics,Other Thermoplastics
North,2020,Electrical and Electronics,PUR
North,2020,Electrical and Electronics,Other Plastics
North,2025,Electrical and Electronics,"PE-LD, -LLD"
North,2025,Electrical and Electronics,"PE-HD, -MD"
North,2025,Electrical and Electronics,PP
North,2025,Electrical and Electronics,PS
North,2025,Electrical and Electronics,PS-E
North,2025,Electrical and Electronics,PVC
North,2025,Electrical and Electronics,PET
North,2025,Electrical and Electronics,"ABS, SAN"
North,2025,Electrical and Electronics,PMMA
North,2025,Electrical and Electronics,"PA (PA6, PA66)"
North,2025,Electrical and Electronics,PC
North,2025,Electrical and Electronics,Other Thermoplastics
North,2025,Electrical and Electronics,PUR
North,2025,Electrical and Electronics,Other Plastics
North,2030,Electrical and Electronics,"PE-LD, -LLD"
North,2030,Electrical and Electronics,"PE-HD, -MD"
North,2030,Electrical and Electronics,PP
North,2030,Electrical and Electronics,PS
North,2030,Electrical and Electronics,PS-E
North,2030,Electrical and Electronics,PVC
North,2030,Electrical and Electronics,PET
North,2030,Electrical and Electronics,"ABS, SAN"
North,2030,Electrical and Electronics,PMMA
North,2030,Electrical and Electronics,"PA (PA6, PA66)"
North,2030,Electrical and Electronics,PC
North,2030,Electrical and Electronics,Other Thermoplastics
North,2030,Electrical and Electronics,PUR
North,2030,Electrical and Electronics,Other Plastics
North,2035,Electrical and Electronics,"PE-LD, -LLD"
North,2035,Electrical and Electronics,"PE-HD, -MD"
North,2035,Electrical and Electronics,PP
North,2035,Electrical and Electronics,PS
North,2035,Electrical and Electronics,PS-E
North,2035,Electrical and Electronics,PVC
North,2035,Electrical and Electronics,PET
North,2035,Electrical and Electronics,"ABS, SAN"
North,2035,Electrical and Electronics,PMMA
North,2035,Electrical and Electronics,"PA (PA6, PA66)"
North,2035,Electrical and Electronics,PC
North,2035,Electrical and Electronics,Other Thermoplastics
North,2035,Electrical and Electronics,PUR
North,2035,Electrical and Electronics,Other Plastics
North,2040,Electrical and Electronics,"PE-LD, -LLD"
North,2040,Electrical and Electronics,"PE-HD, -MD"
North,2040,Electrical and Electronics,PP
North,2040,Electrical and Electronics,PS
North,2040,Electrical and Electronics,PS-E
North,2040,Electrical and Electronics,PVC
North,2040,Electrical and Electronics,PET
North,2040,Electrical and Electronics,"ABS, SAN"
North,2040,Electrical and Electronics,PMMA
North,2040,Electrical and Electronics,"PA (PA6, PA66)"
North,2040,Electrical and Electronics,PC
North,2040,Electrical and Electronics,Other Thermoplastics
North,2040,Electrical and Electronics,PUR
North,2040,Electrical and Electronics,Other Plastics
North,2045,Electrical and Electronics,"PE-LD, -LLD"
North,2045,Electrical and Electronics,"PE-HD, -MD"
North,2045,Electrical and Electronics,PP
North,2045,Electrical and Electronics,PS
North,2045,Electrical and Electronics,PS-E
North,2045,Electrical and Electronics,PVC
North,2045,Electrical and Electronics,PET
North,2045,Electrical and Electronics,"ABS, SAN"
North,2045,Electrical and Electronics,PMMA
North,2045,Electrical and Electronics,"PA (PA6, PA66)"
North,2045,Electrical and Electronics,PC
North,2045,Electrical and Electronics,Other Thermoplastics
North,2045,Electrical and Electronics,PUR
North,2045,Electrical and Electronics,Other Plastics
North,2050,Electrical and Electronics,"PE-LD, -LLD"
North,2050,Electrical and Electronics,"PE-HD, -MD"
North,2050,Electrical and Electronics,PP
North,2050,Electrical and Electronics,PS
North,2050,Electrical and Electronics,PS-E
North,2050,Electrical and Electronics,PVC
North,2050,Electrical and Electronics,PET
North,2050,Electrical and Electronics,"ABS, SAN"
North,2050,Electrical and Electronics,PMMA
North,2050,Electrical and Electronics,"PA (PA6, PA66)"
North,2050,Electrical and Electronics,PC
North,2050,Electrical and Electronics,Other Thermoplastics
North,2050,Electrical and Electronics,PUR
North,2050,Electrical and Electronics,Other Plastics
North,2020,EPS ETICS,"PE-LD, -LLD"
North,2020,EPS ETICS,"PE-HD, -MD"
North,2020,EPS ETICS,PP
North,2020,EPS ETICS,PS
North,2020,EPS ETICS,PS-E
North,2020,EPS ETICS,PVC
North,2020,EPS ETICS,PET
North,2020,EPS ETICS,"ABS, SAN"
North,2020,EPS ETICS,PMMA
North,2020,EPS ETICS,"PA (PA6, PA66)"
North,2020,EPS ETICS,PC
North,2020,EPS ETICS,Other Thermoplastics
North,2020,EPS ETICS,PUR
North,2020,EPS ETICS,Other Plastics
North,2025,EPS ETICS,"PE-LD, -LLD"
North,2025,EPS ETICS,"PE-HD, -MD"
North,2025,EPS ETICS,PP
North,2025,EPS ETICS,PS
North,2025,EPS ETICS,PS-E
North,2025,EPS ETICS,PVC
North,2025,EPS ETICS,PET
North,2025,EPS ETICS,"ABS, SAN"
North,2025,EPS ETICS,PMMA
North,2025,EPS ETICS,"PA (PA6, PA66)"
North,2025,EPS ETICS,PC
North,2025,EPS ETICS,Other Thermoplastics
North,2025,EPS ETICS,PUR
North,2025,EPS ETICS,Other Plastics
North,2030,EPS ETICS,"PE-LD, -LLD"
North,2030,EPS ETICS,"PE-HD, -MD"
North,2030,EPS ETICS,PP
North,2030,EPS ETICS,PS
North,2030,EPS ETICS,PS-E
North,2030,EPS ETICS,PVC
North,2030,EPS ETICS,PET
North,2030,EPS ETICS,"ABS, SAN"
North,2030,EPS ETICS,PMMA
North,2030,EPS ETICS,"PA (PA6, PA66)"
North,2030,EPS ETICS,PC
North,2030,EPS ETICS,Other Thermoplastics
North,2030,EPS ETICS,PUR
North,2030,EPS ETICS,Other Plastics
North,2035,EPS ETICS,"PE-LD, -LLD"
North,2035,EPS ETICS,"PE-HD, -MD"
North,2035,EPS ETICS,PP
North,2035,EPS ETICS,PS
North,2035,EPS ETICS,PS-E
North,2035,EPS ETICS,PVC
North,2035,EPS ETICS,PET
North,2035,EPS ETICS,"ABS, SAN"
North,2035,EPS ETICS,PMMA
North,2035,EPS ETICS,"PA (PA6, PA66)"
North,2035,EPS ETICS,PC
North,2035,EPS ETICS,Other Thermoplastics
North,2035,EPS ETICS,PUR
North,2035,EPS ETICS,Other Plastics
North,2040,EPS ETICS,"PE-LD, -LLD"
North,2040,EPS ETICS,"PE-HD, -MD"
North,2040,EPS ETICS,PP
North,2040,EPS ETICS,PS
North,2040,EPS ETICS,PS-E
North,2040,EPS ETICS,PVC
North,2040,EPS ETICS,PET
North,2040,EPS ETICS,"ABS, SAN"
North,2040,EPS ETICS,PMMA
North,2040,EPS ETICS,"PA (PA6, PA66)"
North,2040,EPS ETICS,PC
North,2040,EPS ETICS,Other Thermoplastics
North,2040,EPS ETICS,PUR
North,2040,EPS ETICS,Other Plastics
North,2045,EPS ETICS,"PE-LD, -LLD"
North,2045,EPS ETICS,"PE-HD, -MD"
North,2045,EPS ETICS,PP
North,2045,EPS ETICS,PS
North,2045,EPS ETICS,PS-E
North,2045,EPS ETICS,PVC
North,2045,EPS ETICS,PET
North,2045,EPS ETICS,"ABS, SAN"
North,2045,EPS ETICS,PMMA
North,2045,EPS ETICS,"PA (PA6, PA66)"
North,2045,EPS ETICS,PC
North,2045,EPS ETICS,Other Thermoplastics
North,2045,EPS ETICS,PUR
North,2045,EPS ETICS,Other Plastics
North,2050,EPS ETICS,"PE-LD, -LLD"
North,2050,EPS ETICS,"PE-HD, -MD"
North,2050,EPS ETICS,PP
North,2050,EPS ETICS,PS
North,2050,EPS ETICS,PS-E
North,2050,EPS ETICS,PVC
North,2050,EPS ETICS,PET
North,2050,EPS ETICS,"ABS, SAN"
North,2050,EPS ETICS,PMMA
North,2050,EPS ETICS,"PA (PA6, PA66)"
North,2050,EPS ETICS,PC
North,2050,EPS ETICS,Other Thermoplastics
North,2050,EPS ETICS,PUR
North,2050,EPS ETICS,Other Plastics
North,2020,EPS flat roof,"PE-LD, -LLD"
North,2020,EPS flat roof,"PE-HD, -MD"
