region_from,region_to,time,sector,product
EU27+3,South,2007,"Household, Leisure, Sports",PC
EU27+3,South,2007,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,South,2007,"Household, Leisure, Sports",PUR
EU27+3,South,2007,"Household, Leisure, Sports",Other Plastics
EU27+3,South,2007,Others,"PE-LD, -LLD"
EU27+3,South,2007,Others,"PE-HD, -MD"
EU27+3,South,2007,Others,PP
EU27+3,South,2007,Others,PS
EU27+3,South,2007,Others,PS-E
EU27+3,South,2007,Others,PVC
EU27+3,South,2007,Others,PET
EU27+3,South,2007,Others,"ABS, SAN"
EU27+3,South,2007,Others,PMMA
EU27+3,South,2007,Others,"PA (PA6, PA66)"
EU27+3,South,2007,Others,PC
EU27+3,South,2007,Others,Other Thermoplastics
EU27+3,South,2007,Others,PUR
EU27+3,South,2007,Others,Other Plastics
EU27+3,South,2007,PUR slabstock mattresses,PUR
EU27+3,South,2007,PUR slabstock furniture,PUR
EU27+3,South,2007,PUR moulded furniture,PUR
EU27+3,South,2007,PUR others in Others,PUR
EU27+3,South,2008,Packaging,"PE-LD, -LLD"
EU27+3,South,2008,Packaging,"PE-HD, -MD"
EU27+3,South,2008,Packaging,PP
EU27+3,South,2008,Packaging,PS
EU27+3,South,2008,Packaging,PS-E
EU27+3,South,2008,Packaging,PVC
EU27+3,South,2008,Packaging,PET
EU27+3,South,2008,Packaging,"ABS, SAN"
EU27+3,South,2008,Packaging,PMMA
EU27+3,South,2008,Packaging,"PA (PA6, PA66)"
EU27+3,South,2008,Packaging,PC
EU27+3,South,2008,Packaging,Other Thermoplastics
EU27+3,South,2008,Packaging,PUR
EU27+3,South,2008,Packaging,Other Plastics
EU27+3,South,2008,Household packaging,"PE-LD, -LLD"
EU27+3,South,2008,Household packaging,"PE-HD, -MD"
EU27+3,South,2008,Household packaging,PP
EU27+3,South,2008,Household packaging,PS
EU27+3,South,2008,Household packaging,PS-E
EU27+3,South,2008,Household packaging,PVC
EU27+3,South,2008,Household packaging,PET
EU27+3,South,2008,Household packaging,"ABS, SAN"
EU27+3,South,2008,Household packaging,PMMA
EU27+3,South,2008,Household packaging,"PA (PA6, PA66)"
EU27+3,South,2008,Household packaging,PC
EU27+3,South,2008,Household packaging,Other Thermoplastics
EU27+3,South,2008,Household packaging,PUR
EU27+3,South,2008,Household packaging,Other Plastics
EU27+3,South,2008,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,South,2008,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,South,2008,Commercial & industrial packaging,PP
EU27+3,South,2008,Commercial & industrial packaging,PS
EU27+3,South,2008,Commercial & industrial packaging,PS-E
EU27+3,South,2008,Commercial & industrial packaging,PVC
EU27+3,South,2008,Commercial & industrial packaging,PET
EU27+3,South,2008,Commercial & industrial packaging,"ABS, SAN"
EU27+3,South,2008,Commercial & industrial packaging,PMMA
EU27+3,South,2008,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,South,2008,Commercial & industrial packaging,PC
EU27+3,South,2008,Commercial & industrial packaging,Other Thermoplastics
EU27+3,South,2008,Commercial & industrial packaging,PUR
EU27+3,South,2008,Commercial & industrial packaging,Other Plastics
EU27+3,South,2008,Building and Construction,"PE-LD, -LLD"
EU27+3,South,2008,Building and Construction,"PE-HD, -MD"
EU27+3,South,2008,Building and Construction,PP
EU27+3,South,2008,Building and Construction,PS
EU27+3,South,2008,Building and Construction,PS-E
EU27+3,South,2008,Building and Construction,PVC
EU27+3,South,2008,Building and Construction,PET
EU27+3,South,2008,Building and Construction,"ABS, SAN"
EU27+3,South,2008,Building and Construction,PMMA
EU27+3,South,2008,Building and Construction,"PA (PA6, PA66)"
EU27+3,South,2008,Building and Construction,PC
EU27+3,South,2008,Building and Construction,Other Thermoplastics
EU27+3,South,2008,Building and Construction,PUR
EU27+3,South,2008,Building and Construction,Other Plastics
EU27+3,South,2008,EPS ETICS,PS-E
EU27+3,South,2008,EPS flat roof,PS-E
EU27+3,South,2008,EPS flooring,PS-E
EU27+3,South,2008,EPS perimeter,PS-E
EU27+3,South,2008,EPS others in B&C,PS-E
EU27+3,South,2008,PVC pipes,PVC
EU27+3,South,2008,PVC profiles,PVC
EU27+3,South,2008,PVC others in B&C,PVC
EU27+3,South,2008,PUR rigid spray foam,PUR
EU27+3,South,2008,PUR boards and panels rigid foam,PUR
EU27+3,South,2008,Automotive,"PE-LD, -LLD"
EU27+3,South,2008,Automotive,"PE-HD, -MD"
EU27+3,South,2008,Automotive,PP
EU27+3,South,2008,Automotive,PS
EU27+3,South,2008,Automotive,PS-E
EU27+3,South,2008,Automotive,PVC
EU27+3,South,2008,Automotive,PET
EU27+3,South,2008,Automotive,"ABS, SAN"
EU27+3,South,2008,Automotive,PMMA
EU27+3,South,2008,Automotive,"PA (PA6, PA66)"
EU27+3,South,2008,Automotive,PC
EU27+3,South,2008,Automotive,Other Thermoplastics
EU27+3,South,2008,Automotive,PUR
EU27+3,South,2008,Automotive,Other Plastics
EU27+3,South,2008,PUR moulded automotive,PUR
EU27+3,South,2008,PUR others in Automotive,PUR
EU27+3,South,2008,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,South,2008,Electrical and Electronics,"PE-HD, -MD"
EU27+3,South,2008,Electrical and Electronics,PP
EU27+3,South,2008,Electrical and Electronics,PS
EU27+3,South,2008,Electrical and Electronics,PS-E
EU27+3,South,2008,Electrical and Electronics,PVC
EU27+3,South,2008,Electrical and Electronics,PET
EU27+3,South,2008,Electrical and Electronics,"ABS, SAN"
EU27+3,South,2008,Electrical and Electronics,PMMA
EU27+3,South,2008,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,South,2008,Electrical and Electronics,PC
EU27+3,South,2008,Electrical and Electronics,Other Thermoplastics
EU27+3,South,2008,Electrical and Electronics,PUR
EU27+3,South,2008,Electrical and Electronics,Other Plastics
EU27+3,South,2008,Agriculture,"PE-LD, -LLD"
EU27+3,South,2008,Agriculture,"PE-HD, -MD"
EU27+3,South,2008,Agriculture,PP
EU27+3,South,2008,Agriculture,PS
EU27+3,South,2008,Agriculture,PS-E
EU27+3,South,2008,Agriculture,PVC
EU27+3,South,2008,Agriculture,PET
EU27+3,South,2008,Agriculture,"ABS, SAN"
EU27+3,South,2008,Agriculture,PMMA
EU27+3,South,2008,Agriculture,"PA (PA6, PA66)"
EU27+3,South,2008,Agriculture,PC
EU27+3,South,2008,Agriculture,Other Thermoplastics
EU27+3,South,2008,Agriculture,PUR
EU27+3,South,2008,Agriculture,Other Plastics
EU27+3,South,2008,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,South,2008,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,South,2008,"Household, Leisure, Sports",PP
EU27+3,South,2008,"Household, Leisure, Sports",PS
EU27+3,South,2008,"Household, Leisure, Sports",PS-E
EU27+3,South,2008,"Household, Leisure, Sports",PVC
EU27+3,South,2008,"Household, Leisure, Sports",PET
EU27+3,South,2008,"Household, Leisure, Sports","ABS, SAN"
EU27+3,South,2008,"Household, Leisure, Sports",PMMA
EU27+3,South,2008,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,South,2008,"Household, Leisure, Sports",PC
EU27+3,South,2008,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,South,2008,"Household, Leisure, Sports",PUR
EU27+3,South,2008,"Household, Leisure, Sports",Other Plastics
EU27+3,South,2008,Others,"PE-LD, -LLD"
EU27+3,South,2008,Others,"PE-HD, -MD"
EU27+3,South,2008,Others,PP
EU27+3,South,2008,Others,PS
EU27+3,South,2008,Others,PS-E
EU27+3,South,2008,Others,PVC
EU27+3,South,2008,Others,PET
EU27+3,South,2008,Others,"ABS, SAN"
EU27+3,South,2008,Others,PMMA
EU27+3,South,2008,Others,"PA (PA6, PA66)"
EU27+3,South,2008,Others,PC
EU27+3,South,2008,Others,Other Thermoplastics
EU27+3,South,2008,Others,PUR
EU27+3,South,2008,Others,Other Plastics
EU27+3,South,2008,PUR slabstock mattresses,PUR
EU27+3,South,2008,PUR slabstock furniture,PUR
EU27+3,South,2008,PUR moulded furniture,PUR
EU27+3,South,2008,PUR others in Others,PUR
EU27+3,South,2009,Packaging,"PE-LD, -LLD"
EU27+3,South,2009,Packaging,"PE-HD, -MD"
EU27+3,South,2009,Packaging,PP
EU27+3,South,2009,Packaging,PS
EU27+3,South,2009,Packaging,PS-E
EU27+3,South,2009,Packaging,PVC
EU27+3,South,2009,Packaging,PET
EU27+3,South,2009,Packaging,"ABS, SAN"
EU27+3,South,2009,Packaging,PMMA
EU27+3,South,2009,Packaging,"PA (PA6, PA66)"
EU27+3,South,2009,Packaging,PC
EU27+3,South,2009,Packaging,Other Thermoplastics
EU27+3,South,2009,Packaging,PUR
EU27+3,South,2009,Packaging,Other Plastics
EU27+3,South,2009,Household packaging,"PE-LD, -LLD"
EU27+3,South,2009,Household packaging,"PE-HD, -MD"
EU27+3,South,2009,Household packaging,PP
EU27+3,South,2009,Household packaging,PS
EU27+3,South,2009,Household packaging,PS-E
EU27+3,South,2009,Household packaging,PVC
EU27+3,South,2009,Household packaging,PET
EU27+3,South,2009,Household packaging,"ABS, SAN"
EU27+3,South,2009,Household packaging,PMMA
EU27+3,South,2009,Household packaging,"PA (PA6, PA66)"
EU27+3,South,2009,Household packaging,PC
EU27+3,South,2009,Household packaging,Other Thermoplastics
EU27+3,South,2009,Household packaging,PUR
EU27+3,South,2009,Household packaging,Other Plastics
EU27+3,South,2009,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,South,2009,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,South,2009,Commercial & industrial packaging,PP
EU27+3,South,2009,Commercial & industrial packaging,PS
EU27+3,South,2009,Commercial & industrial packaging,PS-E
EU27+3,South,2009,Commercial & industrial packaging,PVC
EU27+3,South,2009,Commercial & industrial packaging,PET
EU27+3,South,2009,Commercial & industrial packaging,"ABS, SAN"
EU27+3,South,2009,Commercial & industrial packaging,PMMA
EU27+3,South,2009,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,South,2009,Commercial & industrial packaging,PC
EU27+3,South,2009,Commercial & industrial packaging,Other Thermoplastics
EU27+3,South,2009,Commercial & industrial packaging,PUR
EU27+3,South,2009,Commercial & industrial packaging,Other Plastics
EU27+3,South,2009,Building and Construction,"PE-LD, -LLD"
EU27+3,South,2009,Building and Construction,"PE-HD, -MD"
EU27+3,South,2009,Building and Construction,PP
EU27+3,South,2009,Building and Construction,PS
EU27+3,South,2009,Building and Construction,PS-E
EU27+3,South,2009,Building and Construction,PVC
EU27+3,South,2009,Building and Construction,PET
EU27+3,South,2009,Building and Construction,"ABS, SAN"
EU27+3,South,2009,Building and Construction,PMMA
EU27+3,South,2009,Building and Construction,"PA (PA6, PA66)"
EU27+3,South,2009,Building and Construction,PC
EU27+3,South,2009,Building and Construction,Other Thermoplastics
EU27+3,South,2009,Building and Construction,PUR
EU27+3,South,2009,Building and Construction,Other Plastics
EU27+3,South,2009,EPS ETICS,PS-E
EU27+3,South,2009,EPS flat roof,PS-E
EU27+3,South,2009,EPS flooring,PS-E
EU27+3,South,2009,EPS perimeter,PS-E
EU27+3,South,2009,EPS others in B&C,PS-E
EU27+3,South,2009,PVC pipes,PVC
EU27+3,South,2009,PVC profiles,PVC
EU27+3,South,2009,PVC others in B&C,PVC
EU27+3,South,2009,PUR rigid spray foam,PUR
EU27+3,South,2009,PUR boards and panels rigid foam,PUR
EU27+3,South,2009,Automotive,"PE-LD, -LLD"
EU27+3,South,2009,Automotive,"PE-HD, -MD"
EU27+3,South,2009,Automotive,PP
EU27+3,South,2009,Automotive,PS
EU27+3,South,2009,Automotive,PS-E
EU27+3,South,2009,Automotive,PVC
EU27+3,South,2009,Automotive,PET
EU27+3,South,2009,Automotive,"ABS, SAN"
EU27+3,South,2009,Automotive,PMMA
EU27+3,South,2009,Automotive,"PA (PA6, PA66)"
EU27+3,South,2009,Automotive,PC
EU27+3,South,2009,Automotive,Other Thermoplastics
EU27+3,South,2009,Automotive,PUR
EU27+3,South,2009,Automotive,Other Plastics
EU27+3,South,2009,PUR moulded automotive,PUR
EU27+3,South,2009,PUR others in Automotive,PUR
EU27+3,South,2009,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,South,2009,Electrical and Electronics,"PE-HD, -MD"
EU27+3,South,2009,Electrical and Electronics,PP
EU27+3,South,2009,Electrical and Electronics,PS
EU27+3,South,2009,Electrical and Electronics,PS-E
EU27+3,South,2009,Electrical and Electronics,PVC
EU27+3,South,2009,Electrical and Electronics,PET
EU27+3,South,2009,Electrical and Electronics,"ABS, SAN"
EU27+3,South,2009,Electrical and Electronics,PMMA
EU27+3,South,2009,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,South,2009,Electrical and Electronics,PC
EU27+3,South,2009,Electrical and Electronics,Other Thermoplastics
EU27+3,South,2009,Electrical and Electronics,PUR
EU27+3,South,2009,Electrical and Electronics,Other Plastics
EU27+3,South,2009,Agriculture,"PE-LD, -LLD"
EU27+3,South,2009,Agriculture,"PE-HD, -MD"
EU27+3,South,2009,Agriculture,PP
EU27+3,South,2009,Agriculture,PS
EU27+3,South,2009,Agriculture,PS-E
EU27+3,South,2009,Agriculture,PVC
EU27+3,South,2009,Agriculture,PET
EU27+3,South,2009,Agriculture,"ABS, SAN"
EU27+3,South,2009,Agriculture,PMMA
EU27+3,South,2009,Agriculture,"PA (PA6, PA66)"
EU27+3,South,2009,Agriculture,PC
EU27+3,South,2009,Agriculture,Other Thermoplastics
EU27+3,South,2009,Agriculture,PUR
EU27+3,South,2009,Agriculture,Other Plastics
EU27+3,South,2009,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,South,2009,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,South,2009,"Household, Leisure, Sports",PP
EU27+3,South,2009,"Household, Leisure, Sports",PS
EU27+3,South,2009,"Household, Leisure, Sports",PS-E
EU27+3,South,2009,"Household, Leisure, Sports",PVC
EU27+3,South,2009,"Household, Leisure, Sports",PET
EU27+3,South,2009,"Household, Leisure, Sports","ABS, SAN"
EU27+3,South,2009,"Household, Leisure, Sports",PMMA
EU27+3,South,2009,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,South,2009,"Household, Leisure, Sports",PC
EU27+3,South,2009,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,South,2009,"Household, Leisure, Sports",PUR
EU27+3,South,2009,"Household, Leisure, Sports",Other Plastics
EU27+3,South,2009,Others,"PE-LD, -LLD"
EU27+3,South,2009,Others,"PE-HD, -MD"
EU27+3,South,2009,Others,PP
EU27+3,South,2009,Others,PS
EU27+3,South,2009,Others,PS-E
EU27+3,South,2009,Others,PVC
EU27+3,South,2009,Others,PET
EU27+3,South,2009,Others,"ABS, SAN"
EU27+3,South,2009,Others,PMMA
EU27+3,South,2009,Others,"PA (PA6, PA66)"
EU27+3,South,2009,Others,PC
EU27+3,South,2009,Others,Other Thermoplastics
EU27+3,South,2009,Others,PUR
EU27+3,South,2009,Others,Other Plastics
EU27+3,South,2009,PUR slabstock mattresses,PUR
EU27+3,South,2009,PUR slabstock furniture,PUR
EU27+3,South,2009,PUR moulded furniture,PUR
EU27+3,South,2009,PUR others in Others,PUR
EU27+3,South,2010,Packaging,"PE-LD, -LLD"
EU27+3,South,2010,Packaging,"PE-HD, -MD"
EU27+3,South,2010,Packaging,PP
EU27+3,South,2010,Packaging,PS
EU27+3,South,2010,Packaging,PS-E
EU27+3,South,2010,Packaging,PVC
EU27+3,South,2010,Packaging,PET
EU27+3,South,2010,Packaging,"ABS, SAN"
EU27+3,South,2010,Packaging,PMMA
EU27+3,South,2010,Packaging,"PA (PA6, PA66)"
EU27+3,South,2010,Packaging,PC
EU27+3,South,2010,Packaging,Other Thermoplastics
EU27+3,South,2010,Packaging,PUR
EU27+3,South,2010,Packaging,Other Plastics
EU27+3,South,2010,Household packaging,"PE-LD, -LLD"
EU27+3,South,2010,Household packaging,"PE-HD, -MD"
EU27+3,South,2010,Household packaging,PP
EU27+3,South,2010,Household packaging,PS
EU27+3,South,2010,Household packaging,PS-E
EU27+3,South,2010,Household packaging,PVC
EU27+3,South,2010,Household packaging,PET
EU27+3,South,2010,Household packaging,"ABS, SAN"
EU27+3,South,2010,Household packaging,PMMA
EU27+3,South,2010,Household packaging,"PA (PA6, PA66)"
EU27+3,South,2010,Household packaging,PC
EU27+3,South,2010,Household packaging,Other Thermoplastics
EU27+3,South,2010,Household packaging,PUR
EU27+3,South,2010,Household packaging,Other Plastics
EU27+3,South,2010,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,South,2010,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,South,2010,Commercial & industrial packaging,PP
EU27+3,South,2010,Commercial & industrial packaging,PS
EU27+3,South,2010,Commercial & industrial packaging,PS-E
EU27+3,South,2010,Commercial & industrial packaging,PVC
EU27+3,South,2010,Commercial & industrial packaging,PET
EU27+3,South,2010,Commercial & industrial packaging,"ABS, SAN"
EU27+3,South,2010,Commercial & industrial packaging,PMMA
EU27+3,South,2010,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,South,2010,Commercial & industrial packaging,PC
EU27+3,South,2010,Commercial & industrial packaging,Other Thermoplastics
EU27+3,South,2010,Commercial & industrial packaging,PUR
EU27+3,South,2010,Commercial & industrial packaging,Other Plastics
EU27+3,South,2010,Building and Construction,"PE-LD, -LLD"
EU27+3,South,2010,Building and Construction,"PE-HD, -MD"
EU27+3,South,2010,Building and Construction,PP
EU27+3,South,2010,Building and Construction,PS
EU27+3,South,2010,Building and Construction,PS-E
EU27+3,South,2010,Building and Construction,PVC
EU27+3,South,2010,Building and Construction,PET
EU27+3,South,2010,Building and Construction,"ABS, SAN"
EU27+3,South,2010,Building and Construction,PMMA
EU27+3,South,2010,Building and Construction,"PA (PA6, PA66)"
EU27+3,South,2010,Building and Construction,PC
EU27+3,South,2010,Building and Construction,Other Thermoplastics
EU27+3,South,2010,Building and Construction,PUR
EU27+3,South,2010,Building and Construction,Other Plastics
EU27+3,South,2010,EPS ETICS,PS-E
EU27+3,South,2010,EPS flat roof,PS-E
EU27+3,South,2010,EPS flooring,PS-E
EU27+3,South,2010,EPS perimeter,PS-E
EU27+3,South,2010,EPS others in B&C,PS-E
EU27+3,South,2010,PVC pipes,PVC
EU27+3,South,2010,PVC profiles,PVC
EU27+3,South,2010,PVC others in B&C,PVC
EU27+3,South,2010,PUR rigid spray foam,PUR
EU27+3,South,2010,PUR boards and panels rigid foam,PUR
EU27+3,South,2010,Automotive,"PE-LD, -LLD"
EU27+3,South,2010,Automotive,"PE-HD, -MD"
EU27+3,South,2010,Automotive,PP
EU27+3,South,2010,Automotive,PS
EU27+3,South,2010,Automotive,PS-E
EU27+3,South,2010,Automotive,PVC
EU27+3,South,2010,Automotive,PET
EU27+3,South,2010,Automotive,"ABS, SAN"
EU27+3,South,2010,Automotive,PMMA
EU27+3,South,2010,Automotive,"PA (PA6, PA66)"
EU27+3,South,2010,Automotive,PC
EU27+3,South,2010,Automotive,Other Thermoplastics
EU27+3,South,2010,Automotive,PUR
EU27+3,South,2010,Automotive,Other Plastics
EU27+3,South,2010,PUR moulded automotive,PUR
EU27+3,South,2010,PUR others in Automotive,PUR
EU27+3,South,2010,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,South,2010,Electrical and Electronics,"PE-HD, -MD"
EU27+3,South,2010,Electrical and Electronics,PP
EU27+3,South,2010,Electrical and Electronics,PS
EU27+3,South,2010,Electrical and Electronics,PS-E
EU27+3,South,2010,Electrical and Electronics,PVC
EU27+3,South,2010,Electrical and Electronics,PET
EU27+3,South,2010,Electrical and Electronics,"ABS, SAN"
EU27+3,South,2010,Electrical and Electronics,PMMA
EU27+3,South,2010,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,South,2010,Electrical and Electronics,PC
EU27+3,South,2010,Electrical and Electronics,Other Thermoplastics
EU27+3,South,2010,Electrical and Electronics,PUR
EU27+3,South,2010,Electrical and Electronics,Other Plastics
EU27+3,South,2010,Agriculture,"PE-LD, -LLD"
EU27+3,South,2010,Agriculture,"PE-HD, -MD"
EU27+3,South,2010,Agriculture,PP
EU27+3,South,2010,Agriculture,PS
EU27+3,South,2010,Agriculture,PS-E
EU27+3,South,2010,Agriculture,PVC
EU27+3,South,2010,Agriculture,PET
EU27+3,South,2010,Agriculture,"ABS, SAN"
EU27+3,South,2010,Agriculture,PMMA
EU27+3,South,2010,Agriculture,"PA (PA6, PA66)"
EU27+3,South,2010,Agriculture,PC
EU27+3,South,2010,Agriculture,Other Thermoplastics
EU27+3,South,2010,Agriculture,PUR
EU27+3,South,2010,Agriculture,Other Plastics
EU27+3,South,2010,"Household, Leisure, Sports","PE-LD, -LLD"
EU27+3,South,2010,"Household, Leisure, Sports","PE-HD, -MD"
EU27+3,South,2010,"Household, Leisure, Sports",PP
EU27+3,South,2010,"Household, Leisure, Sports",PS
EU27+3,South,2010,"Household, Leisure, Sports",PS-E
EU27+3,South,2010,"Household, Leisure, Sports",PVC
EU27+3,South,2010,"Household, Leisure, Sports",PET
EU27+3,South,2010,"Household, Leisure, Sports","ABS, SAN"
EU27+3,South,2010,"Household, Leisure, Sports",PMMA
EU27+3,South,2010,"Household, Leisure, Sports","PA (PA6, PA66)"
EU27+3,South,2010,"Household, Leisure, Sports",PC
EU27+3,South,2010,"Household, Leisure, Sports",Other Thermoplastics
EU27+3,South,2010,"Household, Leisure, Sports",PUR
EU27+3,South,2010,"Household, Leisure, Sports",Other Plastics
EU27+3,South,2010,Others,"PE-LD, -LLD"
EU27+3,South,2010,Others,"PE-HD, -MD"
EU27+3,South,2010,Others,PP
EU27+3,South,2010,Others,PS
EU27+3,South,2010,Others,PS-E
EU27+3,South,2010,Others,PVC
EU27+3,South,2010,Others,PET
EU27+3,South,2010,Others,"ABS, SAN"
EU27+3,South,2010,Others,PMMA
EU27+3,South,2010,Others,"PA (PA6, PA66)"
EU27+3,South,2010,Others,PC
EU27+3,South,2010,Others,Other Thermoplastics
EU27+3,South,2010,Others,PUR
EU27+3,South,2010,Others,Other Plastics
EU27+3,South,2010,PUR slabstock mattresses,PUR
EU27+3,South,2010,PUR slabstock furniture,PUR
EU27+3,South,2010,PUR moulded furniture,PUR
EU27+3,South,2010,PUR others in Others,PUR
EU27+3,South,2011,Packaging,"PE-LD, -LLD"
EU27+3,South,2011,Packaging,"PE-HD, -MD"
EU27+3,South,2011,Packaging,PP
EU27+3,South,2011,Packaging,PS
EU27+3,South,2011,Packaging,PS-E
EU27+3,South,2011,Packaging,PVC
EU27+3,South,2011,Packaging,PET
EU27+3,South,2011,Packaging,"ABS, SAN"
EU27+3,South,2011,Packaging,PMMA
EU27+3,South,2011,Packaging,"PA (PA6, PA66)"
EU27+3,South,2011,Packaging,PC
EU27+3,South,2011,Packaging,Other Thermoplastics
EU27+3,South,2011,Packaging,PUR
EU27+3,South,2011,Packaging,Other Plastics
EU27+3,South,2011,Household packaging,"PE-LD, -LLD"
EU27+3,South,2011,Household packaging,"PE-HD, -MD"
EU27+3,South,2011,Household packaging,PP
EU27+3,South,2011,Household packaging,PS
EU27+3,South,2011,Household packaging,PS-E
EU27+3,South,2011,Household packaging,PVC
EU27+3,South,2011,Household packaging,PET
EU27+3,South,2011,Household packaging,"ABS, SAN"
EU27+3,South,2011,Household packaging,PMMA
EU27+3,South,2011,Household packaging,"PA (PA6, PA66)"
EU27+3,South,2011,Household packaging,PC
EU27+3,South,2011,Household packaging,Other Thermoplastics
EU27+3,South,2011,Household packaging,PUR
EU27+3,South,2011,Household packaging,Other Plastics
EU27+3,South,2011,Commercial & industrial packaging,"PE-LD, -LLD"
EU27+3,South,2011,Commercial & industrial packaging,"PE-HD, -MD"
EU27+3,South,2011,Commercial & industrial packaging,PP
EU27+3,South,2011,Commercial & industrial packaging,PS
EU27+3,South,2011,Commercial & industrial packaging,PS-E
EU27+3,South,2011,Commercial & industrial packaging,PVC
EU27+3,South,2011,Commercial & industrial packaging,PET
EU27+3,South,2011,Commercial & industrial packaging,"ABS, SAN"
EU27+3,South,2011,Commercial & industrial packaging,PMMA
EU27+3,South,2011,Commercial & industrial packaging,"PA (PA6, PA66)"
EU27+3,South,2011,Commercial & industrial packaging,PC
EU27+3,South,2011,Commercial & industrial packaging,Other Thermoplastics
EU27+3,South,2011,Commercial & industrial packaging,PUR
EU27+3,South,2011,Commercial & industrial packaging,Other Plastics
EU27+3,South,2011,Building and Construction,"PE-LD, -LLD"
EU27+3,South,2011,Building and Construction,"PE-HD, -MD"
EU27+3,South,2011,Building and Construction,PP
EU27+3,South,2011,Building and Construction,PS
EU27+3,South,2011,Building and Construction,PS-E
EU27+3,South,2011,Building and Construction,PVC
EU27+3,South,2011,Building and Construction,PET
EU27+3,South,2011,Building and Construction,"ABS, SAN"
EU27+3,South,2011,Building and Construction,PMMA
EU27+3,South,2011,Building and Construction,"PA (PA6, PA66)"
EU27+3,South,2011,Building and Construction,PC
EU27+3,South,2011,Building and Construction,Other Thermoplastics
EU27+3,South,2011,Building and Construction,PUR
EU27+3,South,2011,Building and Construction,Other Plastics
EU27+3,South,2011,EPS ETICS,PS-E
EU27+3,South,2011,EPS flat roof,PS-E
EU27+3,South,2011,EPS flooring,PS-E
EU27+3,South,2011,EPS perimeter,PS-E
EU27+3,South,2011,EPS others in B&C,PS-E
EU27+3,South,2011,PVC pipes,PVC
EU27+3,South,2011,PVC profiles,PVC
EU27+3,South,2011,PVC others in B&C,PVC
EU27+3,South,2011,PUR rigid spray foam,PUR
EU27+3,South,2011,PUR boards and panels rigid foam,PUR
EU27+3,South,2011,Automotive,"PE-LD, -LLD"
EU27+3,South,2011,Automotive,"PE-HD, -MD"
EU27+3,South,2011,Automotive,PP
EU27+3,South,2011,Automotive,PS
EU27+3,South,2011,Automotive,PS-E
EU27+3,South,2011,Automotive,PVC
EU27+3,South,2011,Automotive,PET
EU27+3,South,2011,Automotive,"ABS, SAN"
EU27+3,South,2011,Automotive,PMMA
EU27+3,South,2011,Automotive,"PA (PA6, PA66)"
EU27+3,South,2011,Automotive,PC
EU27+3,South,2011,Automotive,Other Thermoplastics
EU27+3,South,2011,Automotive,PUR
EU27+3,South,2011,Automotive,Other Plastics
EU27+3,South,2011,PUR moulded automotive,PUR
EU27+3,South,2011,PUR others in Automotive,PUR
EU27+3,South,2011,Electrical and Electronics,"PE-LD, -LLD"
EU27+3,South,2011,Electrical and Electronics,"PE-HD, -MD"
EU27+3,South,2011,Electrical and Electronics,PP
EU27+3,South,2011,Electrical and Electronics,PS
EU27+3,South,2011,Electrical and Electronics,PS-E
EU27+3,South,2011,Electrical and Electronics,PVC
EU27+3,South,2011,Electrical and Electronics,PET
EU27+3,South,2011,Electrical and Electronics,"ABS, SAN"
EU27+3,South,2011,Electrical and Electronics,PMMA
EU27+3,South,2011,Electrical and Electronics,"PA (PA6, PA66)"
EU27+3,South,2011,Electrical and Electronics,PC
EU27+3,South,2011,Electrical and Electronics,Other Thermoplastics
EU27+3,South,2011,Electrical and Electronics,PUR
EU27+3,South,2011,Electrical and Electronics,Other Plastics
EU27+3,South,2011,Agriculture,"PE-LD, -LLD"
EU27+3,South,2011,Agriculture,"PE-HD, -MD"
EU27+3,South,2011,Agriculture,PP
EU27+3,South,2011,Agriculture,PS
EU27+3,South,2011,Agriculture,PS-E
EU27+3,South,2011,Agriculture,PVC
EU27+3,South,2011,Agriculture,PET
EU27+3,South,2011,Agriculture,"ABS, SAN"
EU27+3,South,2011,Agriculture,PMMA
EU27+3,South,2011,Agriculture,"PA (PA6, PA66)"
EU27+3,South,2011,Agriculture,PC
EU27+3,South,2011,Agriculture,Other Thermoplastics
EU27+3,South,2011,Agriculture,PUR
