other_region,region,time,sector,polymer,value
Extra-EU27+3,EU27+3,2056,Automotive,PS,-0.14
Extra-EU27+3,EU27+3,2057,Automotive,PS,-0.14
Extra-EU27+3,EU27+3,2058,Automotive,PS,-0.14
Extra-EU27+3,EU27+3,2059,Automotive,PS,-0.14
Extra-EU27+3,EU27+3,2060,Automotive,PS,-0.14
Extra-EU27+3,EU27+3,1970,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1971,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1972,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1973,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1974,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1975,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1976,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1977,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1978,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1979,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1980,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1981,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1982,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1983,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1984,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1985,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1986,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1987,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1988,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1989,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1990,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1991,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1992,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1993,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1994,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1995,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1996,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1997,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1998,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1999,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2000,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2001,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2002,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2003,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2004,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2005,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2006,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2007,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2008,Automotive,PS-E,-0.18
Extra-EU27+3,EU27+3,2009,Automotive,PS-E,-0.19
Extra-EU27+3,EU27+3,2010,Automotive,PS-E,-0.17
Extra-EU27+3,EU27+3,2011,Automotive,PS-E,-0.15
Extra-EU27+3,EU27+3,2012,Automotive,PS-E,-0.16
Extra-EU27+3,EU27+3,2013,Automotive,PS-E,-0.15
Extra-EU27+3,EU27+3,2014,Automotive,PS-E,-0.15
Extra-EU27+3,EU27+3,2015,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2016,Automotive,PS-E,-0.11
Extra-EU27+3,EU27+3,2017,Automotive,PS-E,-0.09
Extra-EU27+3,EU27+3,2018,Automotive,PS-E,-0.08
Extra-EU27+3,EU27+3,2019,Automotive,PS-E,-0.07
Extra-EU27+3,EU27+3,2020,Automotive,PS-E,-0.07
Extra-EU27+3,EU27+3,2021,Automotive,PS-E,-0.08
Extra-EU27+3,EU27+3,2022,Automotive,PS-E,-0.1
Extra-EU27+3,EU27+3,2023,Automotive,PS-E,-0.11
Extra-EU27+3,EU27+3,2024,Automotive,PS-E,-0.12
Extra-EU27+3,EU27+3,2025,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2026,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2027,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2028,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2029,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2030,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2031,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2032,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2033,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2034,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2035,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2036,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2037,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2038,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2039,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2040,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2041,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2042,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2043,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2044,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2045,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2046,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2047,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2048,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2049,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2050,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2051,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2052,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2053,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2054,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2055,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2056,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2057,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2058,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2059,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,2060,Automotive,PS-E,-0.14
Extra-EU27+3,EU27+3,1970,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1971,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1972,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1973,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1974,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1975,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1976,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1977,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1978,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1979,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1980,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1981,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1982,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1983,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1984,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1985,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1986,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1987,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1988,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1989,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1990,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1991,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1992,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1993,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1994,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1995,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1996,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1997,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1998,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1999,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2000,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2001,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2002,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2003,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2004,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2005,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2006,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2007,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2008,Automotive,PVC,-0.18
Extra-EU27+3,EU27+3,2009,Automotive,PVC,-0.19
Extra-EU27+3,EU27+3,2010,Automotive,PVC,-0.17
Extra-EU27+3,EU27+3,2011,Automotive,PVC,-0.15
Extra-EU27+3,EU27+3,2012,Automotive,PVC,-0.16
Extra-EU27+3,EU27+3,2013,Automotive,PVC,-0.15
Extra-EU27+3,EU27+3,2014,Automotive,PVC,-0.15
Extra-EU27+3,EU27+3,2015,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2016,Automotive,PVC,-0.11
Extra-EU27+3,EU27+3,2017,Automotive,PVC,-0.09
Extra-EU27+3,EU27+3,2018,Automotive,PVC,-0.08
Extra-EU27+3,EU27+3,2019,Automotive,PVC,-0.07
Extra-EU27+3,EU27+3,2020,Automotive,PVC,-0.07
Extra-EU27+3,EU27+3,2021,Automotive,PVC,-0.08
Extra-EU27+3,EU27+3,2022,Automotive,PVC,-0.1
Extra-EU27+3,EU27+3,2023,Automotive,PVC,-0.11
Extra-EU27+3,EU27+3,2024,Automotive,PVC,-0.12
Extra-EU27+3,EU27+3,2025,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2026,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2027,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2028,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2029,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2030,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2031,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2032,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2033,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2034,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2035,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2036,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2037,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2038,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2039,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2040,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2041,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2042,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2043,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2044,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2045,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2046,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2047,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2048,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2049,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2050,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2051,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2052,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2053,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2054,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2055,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2056,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2057,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2058,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2059,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,2060,Automotive,PVC,-0.14
Extra-EU27+3,EU27+3,1970,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1971,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1972,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1973,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1974,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1975,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1976,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1977,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1978,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1979,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1980,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1981,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1982,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1983,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1984,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1985,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1986,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1987,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1988,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1989,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1990,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1991,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1992,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1993,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1994,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1995,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1996,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1997,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1998,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1999,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2000,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2001,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2002,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2003,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2004,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2005,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2006,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2007,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2008,Automotive,PET,-0.18
Extra-EU27+3,EU27+3,2009,Automotive,PET,-0.19
Extra-EU27+3,EU27+3,2010,Automotive,PET,-0.17
Extra-EU27+3,EU27+3,2011,Automotive,PET,-0.15
Extra-EU27+3,EU27+3,2012,Automotive,PET,-0.16
Extra-EU27+3,EU27+3,2013,Automotive,PET,-0.15
Extra-EU27+3,EU27+3,2014,Automotive,PET,-0.15
Extra-EU27+3,EU27+3,2015,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2016,Automotive,PET,-0.11
Extra-EU27+3,EU27+3,2017,Automotive,PET,-0.09
Extra-EU27+3,EU27+3,2018,Automotive,PET,-0.08
Extra-EU27+3,EU27+3,2019,Automotive,PET,-0.07
Extra-EU27+3,EU27+3,2020,Automotive,PET,-0.07
Extra-EU27+3,EU27+3,2021,Automotive,PET,-0.08
Extra-EU27+3,EU27+3,2022,Automotive,PET,-0.1
Extra-EU27+3,EU27+3,2023,Automotive,PET,-0.11
Extra-EU27+3,EU27+3,2024,Automotive,PET,-0.12
Extra-EU27+3,EU27+3,2025,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2026,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2027,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2028,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2029,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2030,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2031,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2032,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2033,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2034,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2035,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2036,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2037,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2038,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2039,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2040,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2041,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2042,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2043,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2044,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2045,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2046,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2047,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2048,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2049,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2050,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2051,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2052,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2053,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2054,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2055,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2056,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2057,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2058,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2059,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,2060,Automotive,PET,-0.14
Extra-EU27+3,EU27+3,1970,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1971,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1972,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1973,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1974,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1975,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1976,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1977,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1978,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1979,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1980,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1981,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1982,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1983,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1984,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1985,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1986,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1987,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1988,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1989,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1990,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1991,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1992,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1993,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1994,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1995,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1996,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1997,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1998,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1999,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2000,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2001,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2002,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2003,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2004,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2005,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2006,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2007,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2008,Automotive,"ABS, SAN",-0.18
Extra-EU27+3,EU27+3,2009,Automotive,"ABS, SAN",-0.19
Extra-EU27+3,EU27+3,2010,Automotive,"ABS, SAN",-0.17
Extra-EU27+3,EU27+3,2011,Automotive,"ABS, SAN",-0.15
Extra-EU27+3,EU27+3,2012,Automotive,"ABS, SAN",-0.16
Extra-EU27+3,EU27+3,2013,Automotive,"ABS, SAN",-0.15
Extra-EU27+3,EU27+3,2014,Automotive,"ABS, SAN",-0.15
Extra-EU27+3,EU27+3,2015,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2016,Automotive,"ABS, SAN",-0.11
Extra-EU27+3,EU27+3,2017,Automotive,"ABS, SAN",-0.09
Extra-EU27+3,EU27+3,2018,Automotive,"ABS, SAN",-0.08
Extra-EU27+3,EU27+3,2019,Automotive,"ABS, SAN",-0.07
Extra-EU27+3,EU27+3,2020,Automotive,"ABS, SAN",-0.07
Extra-EU27+3,EU27+3,2021,Automotive,"ABS, SAN",-0.08
Extra-EU27+3,EU27+3,2022,Automotive,"ABS, SAN",-0.1
Extra-EU27+3,EU27+3,2023,Automotive,"ABS, SAN",-0.11
Extra-EU27+3,EU27+3,2024,Automotive,"ABS, SAN",-0.12
Extra-EU27+3,EU27+3,2025,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2026,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2027,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2028,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2029,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2030,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2031,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2032,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2033,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2034,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2035,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2036,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2037,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2038,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2039,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2040,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2041,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2042,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2043,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2044,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2045,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2046,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2047,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2048,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2049,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2050,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2051,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2052,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2053,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2054,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2055,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2056,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2057,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2058,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2059,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,2060,Automotive,"ABS, SAN",-0.14
Extra-EU27+3,EU27+3,1970,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1971,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1972,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1973,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1974,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1975,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1976,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1977,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1978,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1979,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1980,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1981,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1982,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1983,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1984,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1985,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1986,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1987,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1988,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1989,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1990,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1991,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1992,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1993,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1994,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1995,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1996,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1997,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1998,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,1999,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2000,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2001,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2002,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2003,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2004,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2005,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2006,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2007,Automotive,PMMA,-0.14
Extra-EU27+3,EU27+3,2008,Automotive,PMMA,-0.18
