Time,Region,Insulation product,value
2027,SVN,Insulation (Floor),1884418.3146952742
2027,SVN,Insulation (Basement),861095.0841190298
2027,SWE,Insulation,0.0
2027,SWE,Insulation (Exterior wall),118297765.64072464
2027,SWE,Insulation (Roof),44137968.961839326
2027,SWE,Insulation (Floor),19588239.152502898
2027,SWE,Insulation (Basement),26129552.350749362
2028,AUT,Insulation,0.0
2028,AUT,Insulation (Exterior wall),61677007.94118462
2028,AUT,Insulation (Roof),22543928.727802973
2028,AUT,Insulation (Floor),13448281.51713679
2028,AUT,Insulation (Basement),8540454.434001535
2028,BEL,Insulation,0.0
2028,BEL,Insulation (Exterior wall),51635023.43948367
2028,BEL,Insulation (Roof),18952231.683297385
2028,BEL,Insulation (Floor),10753196.259180808
2028,BEL,Insulation (Basement),7302272.955913912
2028,BGR,Insulation,0.0
2028,BGR,Insulation (Exterior wall),5803138.838780435
2028,BGR,Insulation (Roof),7020182.113892632
2028,BGR,Insulation (Floor),2214978.3400000003
2028,BGR,Insulation (Basement),0.0
2028,CYP,Insulation,0.0
2028,CYP,Insulation (Exterior wall),5066428.80162368
2028,CYP,Insulation (Roof),2375043.1161040952
2028,CYP,Insulation (Floor),2271444.41794451
2028,CYP,Insulation (Basement),1073887.3007333418
2028,CZE,Insulation,0.0
2028,CZE,Insulation (Exterior wall),26114659.11610003
2028,CZE,Insulation (Roof),12261016.615286123
2028,CZE,Insulation (Floor),6305844.569730901
2028,CZE,Insulation (Basement),3109944.5945844674
2028,DEU,Insulation,0.0
2028,DEU,Insulation (Exterior wall),306873558.08971465
2028,DEU,Insulation (Roof),121888524.48590507
2028,DEU,Insulation (Floor),75237246.57624926
2028,DEU,Insulation (Basement),29405421.187364645
2028,DNK,Insulation,0.0
2028,DNK,Insulation (Exterior wall),0.0
2028,DNK,Insulation (Roof),0.0
2028,DNK,Insulation (Floor),0.0
2028,DNK,Insulation (Basement),0.0
2028,ESP,Insulation,0.0
2028,ESP,Insulation (Exterior wall),124185062.92070995
2028,ESP,Insulation (Roof),73527597.6322614
2028,ESP,Insulation (Floor),86310368.64714336
2028,ESP,Insulation (Basement),28383976.65096934
2028,EST,Insulation,0.0
2028,EST,Insulation (Exterior wall),1666739.563191134
2028,EST,Insulation (Roof),2263463.699252139
2028,EST,Insulation (Floor),980089.1148075825
2028,EST,Insulation (Basement),335532.0246833617
2028,FIN,Insulation,0.0
2028,FIN,Insulation (Exterior wall),11654420.969299486
2028,FIN,Insulation (Roof),8855427.786026794
2028,FIN,Insulation (Floor),3753672.1863742606
2028,FIN,Insulation (Basement),2435141.304534049
2028,FRA,Insulation,0.0
2028,FRA,Insulation (Exterior wall),224709114.06548777
2028,FRA,Insulation (Roof),111151983.5787877
2028,FRA,Insulation (Floor),112158474.91658652
2028,FRA,Insulation (Basement),47782168.02571065
2028,GBR,Insulation,0.0
2028,GBR,Insulation (Exterior wall),368172853.0680516
2028,GBR,Insulation (Roof),152380202.19961897
2028,GBR,Insulation (Floor),77314965.96843018
2028,GBR,Insulation (Basement),52978477.6392615
2028,GRC,Insulation,0.0
2028,GRC,Insulation (Exterior wall),17998152.728575997
2028,GRC,Insulation (Roof),9215622.177332904
2028,GRC,Insulation (Floor),9552915.210842162
2028,GRC,Insulation (Basement),3704125.402531474
2028,HRV,Insulation,0.0
2028,HRV,Insulation (Exterior wall),265208.1117810218
2028,HRV,Insulation (Roof),315192.992496
2028,HRV,Insulation (Floor),472789.488744
2028,HRV,Insulation (Basement),0.0
2028,HUN,Insulation,0.0
2028,HUN,Insulation (Exterior wall),22551772.081480153
2028,HUN,Insulation (Roof),19266521.561951283
2028,HUN,Insulation (Floor),7021829.854323237
2028,HUN,Insulation (Basement),1231330.8214088802
2028,IRL,Insulation,0.0
2028,IRL,Insulation (Exterior wall),27927001.093617763
2028,IRL,Insulation (Roof),8829801.674966596
2028,IRL,Insulation (Floor),4991677.687643614
2028,IRL,Insulation (Basement),4114014.1390951285
2028,ITA,Insulation,0.0
2028,ITA,Insulation (Exterior wall),128224505.50251716
2028,ITA,Insulation (Roof),77679424.25601867
2028,ITA,Insulation (Floor),93058926.21265303
2028,ITA,Insulation (Basement),30772932.986915894
2028,LTU,Insulation,0.0
2028,LTU,Insulation (Exterior wall),474790.51150290447
2028,LTU,Insulation (Roof),2322201.513699733
2028,LTU,Insulation (Floor),1177679.5266481792
2028,LTU,Insulation (Basement),53567.482024591176
2028,LUX,Insulation,0.0
2028,LUX,Insulation (Exterior wall),9226657.432057887
2028,LUX,Insulation (Roof),3721290.575196969
2028,LUX,Insulation (Floor),1926963.0344255464
2028,LUX,Insulation (Basement),1405568.6843719203
2028,LVA,Insulation,0.0
2028,LVA,Insulation (Exterior wall),424231.969276702
2028,LVA,Insulation (Roof),2744520.9296773807
2028,LVA,Insulation (Floor),1121842.2835535812
2028,LVA,Insulation (Basement),47737.92972064399
2028,MLT,Insulation,0.0
2028,MLT,Insulation (Exterior wall),3378600.8201133227
2028,MLT,Insulation (Roof),1669750.1140442742
2028,MLT,Insulation (Floor),1686401.2807296661
2028,MLT,Insulation (Basement),726977.7984105796
2028,NLD,Insulation,0.0
2028,NLD,Insulation (Exterior wall),92268613.42459203
2028,NLD,Insulation (Roof),37543355.0812733
2028,NLD,Insulation (Floor),19494938.997198
2028,NLD,Insulation (Basement),13465341.835897263
2028,POL,Insulation,0.0
2028,POL,Insulation (Exterior wall),178820356.3549443
2028,POL,Insulation (Roof),87870852.09112053
2028,POL,Insulation (Floor),44554673.70639973
2028,POL,Insulation (Basement),20815425.437470455
2028,PRT,Insulation,0.0
2028,PRT,Insulation (Exterior wall),11337634.297371108
2028,PRT,Insulation (Roof),6170869.247129821
2028,PRT,Insulation (Floor),6717116.256535453
2028,PRT,Insulation (Basement),2288565.371857401
2028,ROU,Insulation,0.0
2028,ROU,Insulation (Exterior wall),25416020.45858443
2028,ROU,Insulation (Roof),15750963.112045951
2028,ROU,Insulation (Floor),6092468.623080739
2028,ROU,Insulation (Basement),2976220.9879072676
2028,SVK,Insulation,0.0
2028,SVK,Insulation (Exterior wall),11716997.942989502
2028,SVK,Insulation (Roof),4499933.106767241
2028,SVK,Insulation (Floor),2837333.8752424014
2028,SVK,Insulation (Basement),1175389.519226126
2028,SVN,Insulation,0.0
2028,SVN,Insulation (Exterior wall),7662232.511544747
2028,SVN,Insulation (Roof),4569058.389515469
2028,SVN,Insulation (Floor),1884418.3148533588
2028,SVN,Insulation (Basement),861095.0843190298
2028,SWE,Insulation,0.0
2028,SWE,Insulation (Exterior wall),118297765.64072464
2028,SWE,Insulation (Roof),44137968.961839326
2028,SWE,Insulation (Floor),19588239.152502898
2028,SWE,Insulation (Basement),26129552.350749362
2029,AUT,Insulation,0.0
2029,AUT,Insulation (Exterior wall),61677007.94118462
2029,AUT,Insulation (Roof),22543928.727802973
2029,AUT,Insulation (Floor),13448281.51713679
2029,AUT,Insulation (Basement),8540454.434001535
2029,BEL,Insulation,0.0
2029,BEL,Insulation (Exterior wall),51635023.43948367
2029,BEL,Insulation (Roof),18952231.683297385
2029,BEL,Insulation (Floor),10753196.259180808
2029,BEL,Insulation (Basement),7302272.955913912
2029,BGR,Insulation,0.0
2029,BGR,Insulation (Exterior wall),5803138.838780435
2029,BGR,Insulation (Roof),7020182.113892632
2029,BGR,Insulation (Floor),2214978.3400000003
2029,BGR,Insulation (Basement),0.0
2029,CYP,Insulation,0.0
2029,CYP,Insulation (Exterior wall),5066428.80162368
2029,CYP,Insulation (Roof),2375043.1161040952
2029,CYP,Insulation (Floor),2271444.41794451
2029,CYP,Insulation (Basement),1073887.3007333418
2029,CZE,Insulation,0.0
2029,CZE,Insulation (Exterior wall),26114659.11610003
2029,CZE,Insulation (Roof),12261016.615286123
2029,CZE,Insulation (Floor),6305844.569730901
2029,CZE,Insulation (Basement),3109944.5945844674
2029,DEU,Insulation,0.0
2029,DEU,Insulation (Exterior wall),306873558.08971465
2029,DEU,Insulation (Roof),121888524.48590507
2029,DEU,Insulation (Floor),75237246.57624926
2029,DEU,Insulation (Basement),29405421.187364645
2029,DNK,Insulation,0.0
2029,DNK,Insulation (Exterior wall),0.0
2029,DNK,Insulation (Roof),0.0
2029,DNK,Insulation (Floor),0.0
2029,DNK,Insulation (Basement),0.0
2029,ESP,Insulation,0.0
2029,ESP,Insulation (Exterior wall),124185062.92070995
2029,ESP,Insulation (Roof),73527597.6322614
2029,ESP,Insulation (Floor),86310368.64714336
2029,ESP,Insulation (Basement),28383976.65096934
2029,EST,Insulation,0.0
2029,EST,Insulation (Exterior wall),1666739.563191134
2029,EST,Insulation (Roof),2263463.699252139
2029,EST,Insulation (Floor),980089.1148075825
2029,EST,Insulation (Basement),335532.0246833617
2029,FIN,Insulation,0.0
2029,FIN,Insulation (Exterior wall),11654420.969299486
2029,FIN,Insulation (Roof),8855427.786026794
2029,FIN,Insulation (Floor),3753672.1863742606
2029,FIN,Insulation (Basement),2435141.304534049
2029,FRA,Insulation,0.0
2029,FRA,Insulation (Exterior wall),224709114.06548777
2029,FRA,Insulation (Roof),111151983.5787877
2029,FRA,Insulation (Floor),112158474.91658652
2029,FRA,Insulation (Basement),47782168.02571065
2029,GBR,Insulation,0.0
2029,GBR,Insulation (Exterior wall),368172853.0680516
2029,GBR,Insulation (Roof),152380202.19961897
2029,GBR,Insulation (Floor),77314965.96843018
2029,GBR,Insulation (Basement),52978477.6392615
2029,GRC,Insulation,0.0
2029,GRC,Insulation (Exterior wall),17998152.728575997
2029,GRC,Insulation (Roof),9215622.177332904
2029,GRC,Insulation (Floor),9552915.210842162
2029,GRC,Insulation (Basement),3704125.402531474
2029,HRV,Insulation,0.0
2029,HRV,Insulation (Exterior wall),265208.1117810218
2029,HRV,Insulation (Roof),315192.992496
2029,HRV,Insulation (Floor),472789.488744
2029,HRV,Insulation (Basement),0.0
2029,HUN,Insulation,0.0
2029,HUN,Insulation (Exterior wall),22551772.081480153
2029,HUN,Insulation (Roof),19266521.561951283
2029,HUN,Insulation (Floor),7021829.854323237
2029,HUN,Insulation (Basement),1231330.8214088802
2029,IRL,Insulation,0.0
2029,IRL,Insulation (Exterior wall),27927001.093617763
2029,IRL,Insulation (Roof),8829801.674966596
2029,IRL,Insulation (Floor),4991677.687643614
2029,IRL,Insulation (Basement),4114014.1390951285
2029,ITA,Insulation,0.0
2029,ITA,Insulation (Exterior wall),128224505.50251716
2029,ITA,Insulation (Roof),77679424.25601867
2029,ITA,Insulation (Floor),93058926.21265303
2029,ITA,Insulation (Basement),30772932.986915894
2029,LTU,Insulation,0.0
2029,LTU,Insulation (Exterior wall),474790.51150290447
2029,LTU,Insulation (Roof),2322201.513699733
2029,LTU,Insulation (Floor),1177679.5266481792
2029,LTU,Insulation (Basement),53567.482024591176
2029,LUX,Insulation,0.0
2029,LUX,Insulation (Exterior wall),9226657.432057887
2029,LUX,Insulation (Roof),3721290.575196969
2029,LUX,Insulation (Floor),1926963.0344255464
2029,LUX,Insulation (Basement),1405568.6843719203
2029,LVA,Insulation,0.0
2029,LVA,Insulation (Exterior wall),424231.969276702
2029,LVA,Insulation (Roof),2744520.9296773807
2029,LVA,Insulation (Floor),1121842.2835535812
2029,LVA,Insulation (Basement),47737.92972064399
2029,MLT,Insulation,0.0
2029,MLT,Insulation (Exterior wall),3378600.8201133227
2029,MLT,Insulation (Roof),1669750.1140442742
2029,MLT,Insulation (Floor),1686401.2807296661
2029,MLT,Insulation (Basement),726977.7984105796
2029,NLD,Insulation,0.0
2029,NLD,Insulation (Exterior wall),92268613.42459203
2029,NLD,Insulation (Roof),37543355.0812733
2029,NLD,Insulation (Floor),19494938.997198
2029,NLD,Insulation (Basement),13465341.835897263
2029,POL,Insulation,0.0
2029,POL,Insulation (Exterior wall),178820356.3549443
2029,POL,Insulation (Roof),87870852.09112053
2029,POL,Insulation (Floor),44554673.70639973
2029,POL,Insulation (Basement),20815425.437470455
2029,PRT,Insulation,0.0
2029,PRT,Insulation (Exterior wall),11337634.297371108
2029,PRT,Insulation (Roof),6170869.247129821
2029,PRT,Insulation (Floor),6717116.256535453
2029,PRT,Insulation (Basement),2288565.371857401
2029,ROU,Insulation,0.0
2029,ROU,Insulation (Exterior wall),25416020.45858443
2029,ROU,Insulation (Roof),15750963.112045951
2029,ROU,Insulation (Floor),6092468.623080739
2029,ROU,Insulation (Basement),2976220.9879072676
2029,SVK,Insulation,0.0
2029,SVK,Insulation (Exterior wall),11716997.942989502
2029,SVK,Insulation (Roof),4499933.106767241
2029,SVK,Insulation (Floor),2837333.8752424014
2029,SVK,Insulation (Basement),1175389.519226126
2029,SVN,Insulation,0.0
2029,SVN,Insulation (Exterior wall),7662232.51041181
2029,SVN,Insulation (Roof),4569058.389259165
2029,SVN,Insulation (Floor),1884418.3146952742
2029,SVN,Insulation (Basement),861095.0841190298
2029,SWE,Insulation,0.0
2029,SWE,Insulation (Exterior wall),118297765.64072464
2029,SWE,Insulation (Roof),44137968.961839326
2029,SWE,Insulation (Floor),19588239.152502898
2029,SWE,Insulation (Basement),26129552.350749362
2030,AUT,Insulation,0.0
2030,AUT,Insulation (Exterior wall),61677007.94118462
2030,AUT,Insulation (Roof),22543928.727802973
2030,AUT,Insulation (Floor),13448281.51713679
2030,AUT,Insulation (Basement),8540454.434001535
2030,BEL,Insulation,0.0
2030,BEL,Insulation (Exterior wall),51635023.43948367
2030,BEL,Insulation (Roof),18952231.683297385
2030,BEL,Insulation (Floor),10753196.259180808
2030,BEL,Insulation (Basement),7302272.955913912
2030,BGR,Insulation,0.0
2030,BGR,Insulation (Exterior wall),5803138.838780435
2030,BGR,Insulation (Roof),7020182.113892632
2030,BGR,Insulation (Floor),2214978.3400000003
2030,BGR,Insulation (Basement),0.0
2030,CYP,Insulation,0.0
2030,CYP,Insulation (Exterior wall),5066428.80162368
2030,CYP,Insulation (Roof),2375043.1161040952
2030,CYP,Insulation (Floor),2271444.41794451
2030,CYP,Insulation (Basement),1073887.3007333418
2030,CZE,Insulation,0.0
2030,CZE,Insulation (Exterior wall),26114659.11610003
2030,CZE,Insulation (Roof),12261016.615286123
2030,CZE,Insulation (Floor),6305844.569730901
2030,CZE,Insulation (Basement),3109944.5945844674
2030,DEU,Insulation,0.0
2030,DEU,Insulation (Exterior wall),306873558.08971465
2030,DEU,Insulation (Roof),121888524.48590507
2030,DEU,Insulation (Floor),75237246.57624926
2030,DEU,Insulation (Basement),29405421.187364645
2030,DNK,Insulation,0.0
2030,DNK,Insulation (Exterior wall),0.0
2030,DNK,Insulation (Roof),0.0
2030,DNK,Insulation (Floor),0.0
2030,DNK,Insulation (Basement),0.0
2030,ESP,Insulation,0.0
2030,ESP,Insulation (Exterior wall),124185062.92070995
2030,ESP,Insulation (Roof),73527597.6322614
2030,ESP,Insulation (Floor),86310368.64714336
2030,ESP,Insulation (Basement),28383976.65096934
2030,EST,Insulation,0.0
2030,EST,Insulation (Exterior wall),1666739.563191134
2030,EST,Insulation (Roof),2263463.699252139
2030,EST,Insulation (Floor),980089.1148075825
2030,EST,Insulation (Basement),335532.0246833617
2030,FIN,Insulation,0.0
2030,FIN,Insulation (Exterior wall),11654420.969299486
2030,FIN,Insulation (Roof),8855427.786026794
2030,FIN,Insulation (Floor),3753672.1863742606
2030,FIN,Insulation (Basement),2435141.304534049
2030,FRA,Insulation,0.0
2030,FRA,Insulation (Exterior wall),224709114.06548777
2030,FRA,Insulation (Roof),111151983.5787877
2030,FRA,Insulation (Floor),112158474.91658652
2030,FRA,Insulation (Basement),47782168.02571065
2030,GBR,Insulation,0.0
2030,GBR,Insulation (Exterior wall),368172853.0680516
2030,GBR,Insulation (Roof),152380202.19961897
2030,GBR,Insulation (Floor),77314965.96843018
2030,GBR,Insulation (Basement),52978477.6392615
2030,GRC,Insulation,0.0
2030,GRC,Insulation (Exterior wall),17998152.728575997
2030,GRC,Insulation (Roof),9215622.177332904
2030,GRC,Insulation (Floor),9552915.210842162
2030,GRC,Insulation (Basement),3704125.402531474
2030,HRV,Insulation,0.0
2030,HRV,Insulation (Exterior wall),265208.1117810218
2030,HRV,Insulation (Roof),315192.992496
2030,HRV,Insulation (Floor),472789.488744
2030,HRV,Insulation (Basement),0.0
2030,HUN,Insulation,0.0
2030,HUN,Insulation (Exterior wall),22551772.081480153
2030,HUN,Insulation (Roof),19266521.561951283
2030,HUN,Insulation (Floor),7021829.854323237
2030,HUN,Insulation (Basement),1231330.8214088802
2030,IRL,Insulation,0.0
2030,IRL,Insulation (Exterior wall),27927001.093617763
2030,IRL,Insulation (Roof),8829801.674966596
2030,IRL,Insulation (Floor),4991677.687643614
2030,IRL,Insulation (Basement),4114014.1390951285
2030,ITA,Insulation,0.0
2030,ITA,Insulation (Exterior wall),128224505.50251716
2030,ITA,Insulation (Roof),77679424.25601867
2030,ITA,Insulation (Floor),93058926.21265303
2030,ITA,Insulation (Basement),30772932.986915894
2030,LTU,Insulation,0.0
2030,LTU,Insulation (Exterior wall),474790.51150290447
2030,LTU,Insulation (Roof),2322201.513699733
2030,LTU,Insulation (Floor),1177679.5266481792
2030,LTU,Insulation (Basement),53567.482024591176
2030,LUX,Insulation,0.0
2030,LUX,Insulation (Exterior wall),9226657.432057887
2030,LUX,Insulation (Roof),3721290.575196969
2030,LUX,Insulation (Floor),1926963.0344255464
2030,LUX,Insulation (Basement),1405568.6843719203
2030,LVA,Insulation,0.0
2030,LVA,Insulation (Exterior wall),424231.969276702
2030,LVA,Insulation (Roof),2744520.9296773807
2030,LVA,Insulation (Floor),1121842.2835535812
2030,LVA,Insulation (Basement),47737.92972064399
2030,MLT,Insulation,0.0
2030,MLT,Insulation (Exterior wall),3378600.8201133227
2030,MLT,Insulation (Roof),1669750.1140442742
2030,MLT,Insulation (Floor),1686401.2807296661
2030,MLT,Insulation (Basement),726977.7984105796
2030,NLD,Insulation,0.0
2030,NLD,Insulation (Exterior wall),92268613.42459203
2030,NLD,Insulation (Roof),37543355.0812733
2030,NLD,Insulation (Floor),19494938.997198
2030,NLD,Insulation (Basement),13465341.835897263
2030,POL,Insulation,0.0
2030,POL,Insulation (Exterior wall),178820356.3549443
2030,POL,Insulation (Roof),87870852.09112053
2030,POL,Insulation (Floor),44554673.70639973
2030,POL,Insulation (Basement),20815425.437470455
2030,PRT,Insulation,0.0
2030,PRT,Insulation (Exterior wall),11337634.297371108
2030,PRT,Insulation (Roof),6170869.247129821
2030,PRT,Insulation (Floor),6717116.256535453
2030,PRT,Insulation (Basement),2288565.371857401
2030,ROU,Insulation,0.0
2030,ROU,Insulation (Exterior wall),25416020.45858443
2030,ROU,Insulation (Roof),15750963.112045951
2030,ROU,Insulation (Floor),6092468.623080739
2030,ROU,Insulation (Basement),2976220.9879072676
2030,SVK,Insulation,0.0
2030,SVK,Insulation (Exterior wall),11716997.942989502
2030,SVK,Insulation (Roof),4499933.106767241
2030,SVK,Insulation (Floor),2837333.8752424014
2030,SVK,Insulation (Basement),1175389.519226126
2030,SVN,Insulation,0.0
2030,SVN,Insulation (Exterior wall),7662232.51041181
2030,SVN,Insulation (Roof),4569058.389259165
2030,SVN,Insulation (Floor),1884418.3146952742
2030,SVN,Insulation (Basement),861095.0841190298
2030,SWE,Insulation,0.0
2030,SWE,Insulation (Exterior wall),118297765.64072464
2030,SWE,Insulation (Roof),44137968.961839326
2030,SWE,Insulation (Floor),19588239.152502898
2030,SWE,Insulation (Basement),26129552.350749362
2031,AUT,Insulation,0.0
2031,AUT,Insulation (Exterior wall),66695039.10124859
2031,AUT,Insulation (Roof),25933131.57831343
2031,AUT,Insulation (Floor),14950587.735096151
2031,AUT,Insulation (Basement),8778634.280823668
2031,BEL,Insulation,0.0
2031,BEL,Insulation (Exterior wall),63967523.74093575
2031,BEL,Insulation (Roof),24850673.412272662
2031,BEL,Insulation (Floor),13715693.073372534
2031,BEL,Insulation (Basement),8629538.544219147
2031,BGR,Insulation,0.0
2031,BGR,Insulation (Exterior wall),10032626.813612817
2031,BGR,Insulation (Roof),8461349.007132355
2031,BGR,Insulation (Floor),3053660.6856782846
2031,BGR,Insulation (Basement),532188.1958903082
2031,CYP,Insulation,0.0
2031,CYP,Insulation (Exterior wall),4887007.162993723
2031,CYP,Insulation (Roof),2324803.4584518126
2031,CYP,Insulation (Floor),2253200.1278528734
2031,CYP,Insulation (Basement),1024120.9085666761
2031,CZE,Insulation,0.0
2031,CZE,Insulation (Exterior wall),25155281.865795393
2031,CZE,Insulation (Roof),11430742.466476187
2031,CZE,Insulation (Floor),6041747.258662317
2031,CZE,Insulation (Basement),3029248.232367207
2031,DEU,Insulation,0.0
2031,DEU,Insulation (Exterior wall),364833825.8300959
2031,DEU,Insulation (Roof),161361936.3051725
2031,DEU,Insulation (Floor),93903041.64141041
2031,DEU,Insulation (Basement),30078022.602153268
2031,DNK,Insulation,0.0
2031,DNK,Insulation (Exterior wall),0.0
2031,DNK,Insulation (Roof),0.0
2031,DNK,Insulation (Floor),0.0
2031,DNK,Insulation (Basement),0.0
2031,ESP,Insulation,0.0
2031,ESP,Insulation (Exterior wall),143652213.18493074
2031,ESP,Insulation (Roof),84356587.76874216
2031,ESP,Insulation (Floor),98626379.54911347
2031,ESP,Insulation (Basement),33268959.398289055
2031,EST,Insulation,0.0
2031,EST,Insulation (Exterior wall),1544874.7774068008
2031,EST,Insulation (Roof),1696320.7992401258
2031,EST,Insulation (Floor),756869.1595305621
2031,EST,Insulation (Basement),316542.2751535669
2031,FIN,Insulation,0.0
2031,FIN,Insulation (Exterior wall),11714476.795650152
2031,FIN,Insulation (Roof),9192547.982609058
2031,FIN,Insulation (Floor),4442636.322203894
2031,FIN,Insulation (Basement),2414840.0236739195
2031,FRA,Insulation,0.0
2031,FRA,Insulation (Exterior wall),266229021.46839622
2031,FRA,Insulation (Roof),133438118.56556569
2031,FRA,Insulation (Floor),136173603.0793279
2031,FRA,Insulation (Basement),56241682.975403346
2031,GBR,Insulation,0.0
2031,GBR,Insulation (Exterior wall),402064205.65714246
2031,GBR,Insulation (Roof),166955533.26956815
2031,GBR,Insulation (Floor),84564125.931993
2031,GBR,Insulation (Basement),57737773.29526192
2031,GRC,Insulation,0.0
2031,GRC,Insulation (Exterior wall),28815579.54825199
2031,GRC,Insulation (Roof),14633175.00082425
2031,GRC,Insulation (Floor),15071856.913462285
2031,GRC,Insulation (Basement),5972809.490682951
2031,HRV,Insulation,0.0
2031,HRV,Insulation (Exterior wall),914357.6882288529
2031,HRV,Insulation (Roof),694391.1248476532
2031,HRV,Insulation (Floor),896548.86468
2031,HRV,Insulation (Basement),97596.84688
2031,HUN,Insulation,0.0
2031,HUN,Insulation (Exterior wall),25480943.961711526
2031,HUN,Insulation (Roof),17046941.654983867
2031,HUN,Insulation (Floor),6984549.940847053
2031,HUN,Insulation (Basement),2040648.3170896068
2031,IRL,Insulation,0.0
2031,IRL,Insulation (Exterior wall),29494714.361347474
2031,IRL,Insulation (Roof),9912408.066182012
2031,IRL,Insulation (Floor),5378810.53804275
2031,IRL,Insulation (Basement),4280867.682360584
2031,ITA,Insulation,0.0
2031,ITA,Insulation (Exterior wall),214289714.20213392
2031,ITA,Insulation (Roof),129376040.04732122
2031,ITA,Insulation (Floor),154734667.1077063
2031,ITA,Insulation (Basement),51658135.99443887
2031,LTU,Insulation,0.0
2031,LTU,Insulation (Exterior wall),1494745.4001435377
2031,LTU,Insulation (Roof),2652351.7576983115
2031,LTU,Insulation (Floor),1345916.7113066693
2031,LTU,Insulation (Basement),290758.1038485353
2031,LUX,Insulation,0.0
2031,LUX,Insulation (Exterior wall),9581292.021306975
2031,LUX,Insulation (Roof),4100501.9288755073
2031,LUX,Insulation (Floor),2040654.0345087317
2031,LUX,Insulation (Basement),1432846.6796074738
2031,LVA,Insulation,0.0
2031,LVA,Insulation (Exterior wall),1151866.4422639105
2031,LVA,Insulation (Roof),3687777.838042886
2031,LVA,Insulation (Floor),1463625.655606308
2031,LVA,Insulation (Basement),213454.8459030286
2031,MLT,Insulation,0.0
2031,MLT,Insulation (Exterior wall),2793155.641964637
2031,MLT,Insulation (Roof),1395282.4581614023
2031,MLT,Insulation (Floor),1420139.060958409
2031,MLT,Insulation (Basement),591922.0044699208
2031,NLD,Insulation,0.0
2031,NLD,Insulation (Exterior wall),109455804.43355764
2031,NLD,Insulation (Roof),47039673.49521777
2031,NLD,Insulation (Floor),23634966.80320219
2031,NLD,Insulation (Basement),15562847.225337707
2031,POL,Insulation,0.0
2031,POL,Insulation (Exterior wall),151281596.19523308
2031,POL,Insulation (Roof),77303690.74391171
2031,POL,Insulation (Floor),38049944.33411471
2031,POL,Insulation (Basement),17408077.27576257
2031,PRT,Insulation,0.0
2031,PRT,Insulation (Exterior wall),12853164.865519218
2031,PRT,Insulation (Roof),7035620.935827927
2031,PRT,Insulation (Floor),7689446.5507
2031,PRT,Insulation (Basement),2584211.700709095
2031,ROU,Insulation,0.0
2031,ROU,Insulation (Exterior wall),49973408.621161565
2031,ROU,Insulation (Roof),19694821.002817195
2031,ROU,Insulation (Floor),9754823.451934056
2031,ROU,Insulation (Basement),7657646.120265247
2031,SVK,Insulation,0.0
2031,SVK,Insulation (Exterior wall),11156281.2145462
2031,SVK,Insulation (Roof),4653538.479679969
2031,SVK,Insulation (Floor),2850317.4642903176
2031,SVK,Insulation (Basement),931184.9867720772
2031,SVN,Insulation,0.0
2031,SVN,Insulation (Exterior wall),7661646.991668068
2031,SVN,Insulation (Roof),3817299.5398306716
2031,SVN,Insulation (Floor),1736228.860948524
2031,SVN,Insulation (Basement),971111.7466017865
2031,SWE,Insulation,0.0
2031,SWE,Insulation (Exterior wall),116969688.7716831
2031,SWE,Insulation (Roof),45063992.214019746
2031,SWE,Insulation (Floor),21305216.411449783
2031,SWE,Insulation (Basement),25708242.292843983
2032,AUT,Insulation,0.0
2032,AUT,Insulation (Exterior wall),66695039.10124859
2032,AUT,Insulation (Roof),25933131.57831343
2032,AUT,Insulation (Floor),14950587.735096151
2032,AUT,Insulation (Basement),8778634.280823668
2032,BEL,Insulation,0.0
2032,BEL,Insulation (Exterior wall),63967523.741786025
2032,BEL,Insulation (Roof),24850673.41249666
2032,BEL,Insulation (Floor),13715693.073612534
2032,BEL,Insulation (Basement),8629538.544219147
2032,BGR,Insulation,0.0
2032,BGR,Insulation (Exterior wall),10032626.81378258
2032,BGR,Insulation (Roof),8461349.007184677
2032,BGR,Insulation (Floor),3053660.685726463
2032,BGR,Insulation (Basement),532188.195903179
2032,CYP,Insulation,0.0
2032,CYP,Insulation (Exterior wall),4887007.162993723
2032,CYP,Insulation (Roof),2324803.4584518126
2032,CYP,Insulation (Floor),2253200.1278528734
2032,CYP,Insulation (Basement),1024120.9085666761
2032,CZE,Insulation,0.0
2032,CZE,Insulation (Exterior wall),25155281.865795393
2032,CZE,Insulation (Roof),11430742.466476187
2032,CZE,Insulation (Floor),6041747.258662317
2032,CZE,Insulation (Basement),3029248.232367207
2032,DEU,Insulation,0.0
2032,DEU,Insulation (Exterior wall),364833825.8300959
2032,DEU,Insulation (Roof),161361936.3051725
2032,DEU,Insulation (Floor),93903041.64141041
2032,DEU,Insulation (Basement),30078022.602153268
2032,DNK,Insulation,0.0
2032,DNK,Insulation (Exterior wall),0.0
2032,DNK,Insulation (Roof),0.0
2032,DNK,Insulation (Floor),0.0
2032,DNK,Insulation (Basement),0.0
2032,ESP,Insulation,0.0
2032,ESP,Insulation (Exterior wall),143652213.18493074
2032,ESP,Insulation (Roof),84356587.76874216
2032,ESP,Insulation (Floor),98626379.54911347
2032,ESP,Insulation (Basement),33268959.398289055
2032,EST,Insulation,0.0
2032,EST,Insulation (Exterior wall),1544874.7773716506
2032,EST,Insulation (Roof),1696320.7991506443
2032,EST,Insulation (Floor),756869.1594558954
2032,EST,Insulation (Basement),316542.2751498138
