Time,Region,Steel product,value
2029,AUT,Hot rolled bars,0.0
2029,AUT,Wire rod,0.0
2029,AUT,Railway track material,0.0
2029,AUT,Heavy sections,0.0
2029,AUT,Light sections,0.0
2029,AUT,Seamless tubes,0.0
2029,AUT,Hot rolled plate,0.0
2029,AUT,"Hot rolled coil, sheet and strip",0.0
2029,AUT,Electrical sheet and strip,0.0
2029,AUT,Tinmill products,0.0
2029,AUT,Other metal coated sheet and strip,0.0
2029,AUT,Non-metallic coated sheet and strip,0.0
2029,AUT,Welded tubes,0.0
2029,AUT,Liquid steel,0.0
2029,BEL,Concrete reinforcing bars in transport concrete,-21021048.352853216
2029,BEL,Concrete reinforcing bars in precast concrete,-9666613.475735702
2029,BEL,Hot rolled bars,0.0
2029,BEL,Wire rod,0.0
2029,BEL,Railway track material,0.0
2029,BEL,Heavy sections,0.0
2029,BEL,Light sections,0.0
2029,BEL,Seamless tubes,0.0
2029,BEL,Hot rolled plate,0.0
2029,BEL,"Hot rolled coil, sheet and strip",0.0
2029,BEL,Electrical sheet and strip,0.0
2029,BEL,Tinmill products,0.0
2029,BEL,Other metal coated sheet and strip,0.0
2029,BEL,Non-metallic coated sheet and strip,0.0
2029,BEL,Welded tubes,0.0
2029,BEL,Liquid steel,0.0
2029,BGR,Concrete reinforcing bars in transport concrete,-33416287.595689297
2029,BGR,Concrete reinforcing bars in precast concrete,-15366614.003160095
2029,BGR,Hot rolled bars,0.0
2029,BGR,Wire rod,0.0
2029,BGR,Railway track material,0.0
2029,BGR,Heavy sections,0.0
2029,BGR,Light sections,0.0
2029,BGR,Seamless tubes,0.0
2029,BGR,Hot rolled plate,0.0
2029,BGR,"Hot rolled coil, sheet and strip",0.0
2029,BGR,Electrical sheet and strip,0.0
2029,BGR,Tinmill products,0.0
2029,BGR,Other metal coated sheet and strip,0.0
2029,BGR,Non-metallic coated sheet and strip,0.0
2029,BGR,Welded tubes,0.0
2029,BGR,Liquid steel,0.0
2029,CYP,Concrete reinforcing bars in transport concrete,-2114154.82093724
2029,CYP,Concrete reinforcing bars in precast concrete,-972202.5820109588
2029,CYP,Hot rolled bars,0.0
2029,CYP,Wire rod,0.0
2029,CYP,Railway track material,0.0
2029,CYP,Heavy sections,0.0
2029,CYP,Light sections,0.0
2029,CYP,Seamless tubes,0.0
2029,CYP,Hot rolled plate,0.0
2029,CYP,"Hot rolled coil, sheet and strip",0.0
2029,CYP,Electrical sheet and strip,0.0
2029,CYP,Tinmill products,0.0
2029,CYP,Other metal coated sheet and strip,0.0
2029,CYP,Non-metallic coated sheet and strip,0.0
2029,CYP,Welded tubes,0.0
2029,CYP,Liquid steel,0.0
2029,CZE,Concrete reinforcing bars in transport concrete,-33251373.66822938
2029,CZE,Concrete reinforcing bars in precast concrete,-15290777.671541423
2029,CZE,Hot rolled bars,0.0
2029,CZE,Wire rod,0.0
2029,CZE,Railway track material,0.0
2029,CZE,Heavy sections,0.0
2029,CZE,Light sections,0.0
2029,CZE,Seamless tubes,0.0
2029,CZE,Hot rolled plate,0.0
2029,CZE,"Hot rolled coil, sheet and strip",0.0
2029,CZE,Electrical sheet and strip,0.0
2029,CZE,Tinmill products,0.0
2029,CZE,Other metal coated sheet and strip,0.0
2029,CZE,Non-metallic coated sheet and strip,0.0
2029,CZE,Welded tubes,0.0
2029,CZE,Liquid steel,0.0
2029,DEU,Concrete reinforcing bars in transport concrete,-620925222.1914153
2029,DEU,Concrete reinforcing bars in precast concrete,-285534956.1890805
2029,DEU,Hot rolled bars,0.0
2029,DEU,Wire rod,0.0
2029,DEU,Railway track material,0.0
2029,DEU,Heavy sections,0.0
2029,DEU,Light sections,0.0
2029,DEU,Seamless tubes,0.0
2029,DEU,Hot rolled plate,0.0
2029,DEU,"Hot rolled coil, sheet and strip",0.0
2029,DEU,Electrical sheet and strip,0.0
2029,DEU,Tinmill products,0.0
2029,DEU,Other metal coated sheet and strip,0.0
2029,DEU,Non-metallic coated sheet and strip,0.0
2029,DEU,Welded tubes,0.0
2029,DEU,Liquid steel,0.0
2029,DNK,Concrete reinforcing bars in transport concrete,-24449923.987748604
2029,DNK,Concrete reinforcing bars in precast concrete,-11243395.702255135
2029,DNK,Hot rolled bars,0.0
2029,DNK,Wire rod,0.0
2029,DNK,Railway track material,0.0
2029,DNK,Heavy sections,0.0
2029,DNK,Light sections,0.0
2029,DNK,Seamless tubes,0.0
2029,DNK,Hot rolled plate,0.0
2029,DNK,"Hot rolled coil, sheet and strip",0.0
2029,DNK,Electrical sheet and strip,0.0
2029,DNK,Tinmill products,0.0
2029,DNK,Other metal coated sheet and strip,0.0
2029,DNK,Non-metallic coated sheet and strip,0.0
2029,DNK,Welded tubes,0.0
2029,DNK,Liquid steel,0.0
2029,ESP,Concrete reinforcing bars in transport concrete,-79487901.3856045
2029,ESP,Concrete reinforcing bars in precast concrete,-36552830.56776505
2029,ESP,Hot rolled bars,0.0
2029,ESP,Wire rod,0.0
2029,ESP,Railway track material,0.0
2029,ESP,Heavy sections,0.0
2029,ESP,Light sections,0.0
2029,ESP,Seamless tubes,0.0
2029,ESP,Hot rolled plate,0.0
2029,ESP,"Hot rolled coil, sheet and strip",0.0
2029,ESP,Electrical sheet and strip,0.0
2029,ESP,Tinmill products,0.0
2029,ESP,Other metal coated sheet and strip,0.0
2029,ESP,Non-metallic coated sheet and strip,0.0
2029,ESP,Welded tubes,0.0
2029,ESP,Liquid steel,0.0
2029,EST,Concrete reinforcing bars in transport concrete,-6927429.687159554
2029,EST,Concrete reinforcing bars in precast concrete,-3185606.3527015625
2029,EST,Hot rolled bars,0.0
2029,EST,Wire rod,0.0
2029,EST,Railway track material,0.0
2029,EST,Heavy sections,0.0
2029,EST,Light sections,0.0
2029,EST,Seamless tubes,0.0
2029,EST,Hot rolled plate,0.0
2029,EST,"Hot rolled coil, sheet and strip",0.0
2029,EST,Electrical sheet and strip,0.0
2029,EST,Tinmill products,0.0
2029,EST,Other metal coated sheet and strip,0.0
2029,EST,Non-metallic coated sheet and strip,0.0
2029,EST,Welded tubes,0.0
2029,EST,Liquid steel,0.0
2029,FIN,Concrete reinforcing bars in transport concrete,-24779748.955039244
2029,FIN,Concrete reinforcing bars in precast concrete,-11395067.03829922
2029,FIN,Hot rolled bars,0.0
2029,FIN,Wire rod,0.0
2029,FIN,Railway track material,0.0
2029,FIN,Heavy sections,0.0
2029,FIN,Light sections,0.0
2029,FIN,Seamless tubes,0.0
2029,FIN,Hot rolled plate,0.0
2029,FIN,"Hot rolled coil, sheet and strip",0.0
2029,FIN,Electrical sheet and strip,0.0
2029,FIN,Tinmill products,0.0
2029,FIN,Other metal coated sheet and strip,0.0
2029,FIN,Non-metallic coated sheet and strip,0.0
2029,FIN,Welded tubes,0.0
2029,FIN,Liquid steel,0.0
2029,FRA,Concrete reinforcing bars in transport concrete,-207172354.90375307
2029,FRA,Concrete reinforcing bars in precast concrete,-95269039.125267
2029,FRA,Hot rolled bars,0.0
2029,FRA,Wire rod,0.0
2029,FRA,Railway track material,0.0
2029,FRA,Heavy sections,0.0
2029,FRA,Light sections,0.0
2029,FRA,Seamless tubes,0.0
2029,FRA,Hot rolled plate,0.0
2029,FRA,"Hot rolled coil, sheet and strip",0.0
2029,FRA,Electrical sheet and strip,0.0
2029,FRA,Tinmill products,0.0
2029,FRA,Other metal coated sheet and strip,0.0
2029,FRA,Non-metallic coated sheet and strip,0.0
2029,FRA,Welded tubes,0.0
2029,FRA,Liquid steel,0.0
2029,GBR,Concrete reinforcing bars in transport concrete,-122047258.06209101
2029,GBR,Concrete reinforcing bars in precast concrete,-56123921.58947018
2029,GBR,Hot rolled bars,0.0
2029,GBR,Wire rod,0.0
2029,GBR,Railway track material,0.0
2029,GBR,Heavy sections,0.0
2029,GBR,Light sections,0.0
2029,GBR,Seamless tubes,0.0
2029,GBR,Hot rolled plate,0.0
2029,GBR,"Hot rolled coil, sheet and strip",0.0
2029,GBR,Electrical sheet and strip,0.0
2029,GBR,Tinmill products,0.0
2029,GBR,Other metal coated sheet and strip,0.0
2029,GBR,Non-metallic coated sheet and strip,0.0
2029,GBR,Welded tubes,0.0
2029,GBR,Liquid steel,0.0
2029,GRC,Concrete reinforcing bars in transport concrete,-36995608.14536749
2029,GRC,Concrete reinforcing bars in precast concrete,-17012578.92976029
2029,GRC,Hot rolled bars,0.0
2029,GRC,Wire rod,0.0
2029,GRC,Railway track material,0.0
2029,GRC,Heavy sections,0.0
2029,GRC,Light sections,0.0
2029,GRC,Seamless tubes,0.0
2029,GRC,Hot rolled plate,0.0
2029,GRC,"Hot rolled coil, sheet and strip",0.0
2029,GRC,Electrical sheet and strip,0.0
2029,GRC,Tinmill products,0.0
2029,GRC,Other metal coated sheet and strip,0.0
2029,GRC,Non-metallic coated sheet and strip,0.0
2029,GRC,Welded tubes,0.0
2029,GRC,Liquid steel,0.0
2029,HRV,Concrete reinforcing bars in transport concrete,-23182446.3874628
2029,HRV,Concrete reinforcing bars in precast concrete,-10660541.03905212
2029,HRV,Hot rolled bars,0.0
2029,HRV,Wire rod,0.0
2029,HRV,Railway track material,0.0
2029,HRV,Heavy sections,0.0
2029,HRV,Light sections,0.0
2029,HRV,Seamless tubes,0.0
2029,HRV,Hot rolled plate,0.0
2029,HRV,"Hot rolled coil, sheet and strip",0.0
2029,HRV,Electrical sheet and strip,0.0
2029,HRV,Tinmill products,0.0
2029,HRV,Other metal coated sheet and strip,0.0
2029,HRV,Non-metallic coated sheet and strip,0.0
2029,HRV,Welded tubes,0.0
2029,HRV,Liquid steel,0.0
2029,HUN,Concrete reinforcing bars in transport concrete,-36048587.69434042
2029,HUN,Concrete reinforcing bars in precast concrete,-16577087.77185008
2029,HUN,Hot rolled bars,0.0
2029,HUN,Wire rod,0.0
2029,HUN,Railway track material,0.0
2029,HUN,Heavy sections,0.0
2029,HUN,Light sections,0.0
2029,HUN,Seamless tubes,0.0
2029,HUN,Hot rolled plate,0.0
2029,HUN,"Hot rolled coil, sheet and strip",0.0
2029,HUN,Electrical sheet and strip,0.0
2029,HUN,Tinmill products,0.0
2029,HUN,Other metal coated sheet and strip,0.0
2029,HUN,Non-metallic coated sheet and strip,0.0
2029,HUN,Welded tubes,0.0
2029,HUN,Liquid steel,0.0
2029,IRL,Concrete reinforcing bars in transport concrete,-8484523.086134244
2029,IRL,Concrete reinforcing bars in precast concrete,-3901642.003231356
2029,IRL,Hot rolled bars,0.0
2029,IRL,Wire rod,0.0
2029,IRL,Railway track material,0.0
2029,IRL,Heavy sections,0.0
2029,IRL,Light sections,0.0
2029,IRL,Seamless tubes,0.0
2029,IRL,Hot rolled plate,0.0
2029,IRL,"Hot rolled coil, sheet and strip",0.0
2029,IRL,Electrical sheet and strip,0.0
2029,IRL,Tinmill products,0.0
2029,IRL,Other metal coated sheet and strip,0.0
2029,IRL,Non-metallic coated sheet and strip,0.0
2029,IRL,Welded tubes,0.0
2029,IRL,Liquid steel,0.0
2029,ITA,Concrete reinforcing bars in transport concrete,-325109957.4929908
2029,ITA,Concrete reinforcing bars in precast concrete,-149503119.1574812
2029,ITA,Hot rolled bars,0.0
2029,ITA,Wire rod,0.0
2029,ITA,Railway track material,0.0
2029,ITA,Heavy sections,0.0
2029,ITA,Light sections,0.0
2029,ITA,Seamless tubes,0.0
2029,ITA,Hot rolled plate,0.0
2029,ITA,"Hot rolled coil, sheet and strip",0.0
2029,ITA,Electrical sheet and strip,0.0
2029,ITA,Tinmill products,0.0
2029,ITA,Other metal coated sheet and strip,0.0
2029,ITA,Non-metallic coated sheet and strip,0.0
2029,ITA,Welded tubes,0.0
2029,ITA,Liquid steel,0.0
2029,LTU,Concrete reinforcing bars in transport concrete,-28827952.04221178
2029,LTU,Concrete reinforcing bars in precast concrete,-13256649.479408963
2029,LTU,Hot rolled bars,0.0
2029,LTU,Wire rod,0.0
2029,LTU,Railway track material,0.0
2029,LTU,Heavy sections,0.0
2029,LTU,Light sections,0.0
2029,LTU,Seamless tubes,0.0
2029,LTU,Hot rolled plate,0.0
2029,LTU,"Hot rolled coil, sheet and strip",0.0
2029,LTU,Electrical sheet and strip,0.0
2029,LTU,Tinmill products,0.0
2029,LTU,Other metal coated sheet and strip,0.0
2029,LTU,Non-metallic coated sheet and strip,0.0
2029,LTU,Welded tubes,0.0
2029,LTU,Liquid steel,0.0
2029,LUX,Concrete reinforcing bars in transport concrete,-2607842.8821485494
2029,LUX,Concrete reinforcing bars in precast concrete,-1199227.018805126
2029,LUX,Hot rolled bars,0.0
2029,LUX,Wire rod,0.0
2029,LUX,Railway track material,0.0
2029,LUX,Heavy sections,0.0
2029,LUX,Light sections,0.0
2029,LUX,Seamless tubes,0.0
2029,LUX,Hot rolled plate,0.0
2029,LUX,"Hot rolled coil, sheet and strip",0.0
2029,LUX,Electrical sheet and strip,0.0
2029,LUX,Tinmill products,0.0
2029,LUX,Other metal coated sheet and strip,0.0
2029,LUX,Non-metallic coated sheet and strip,0.0
2029,LUX,Welded tubes,0.0
2029,LUX,Liquid steel,0.0
2029,LVA,Concrete reinforcing bars in transport concrete,-16482740.709971027
2029,LVA,Concrete reinforcing bars in precast concrete,-7579654.486934381
2029,LVA,Hot rolled bars,0.0
2029,LVA,Wire rod,0.0
2029,LVA,Railway track material,0.0
2029,LVA,Heavy sections,0.0
2029,LVA,Light sections,0.0
2029,LVA,Seamless tubes,0.0
2029,LVA,Hot rolled plate,0.0
2029,LVA,"Hot rolled coil, sheet and strip",0.0
2029,LVA,Electrical sheet and strip,0.0
2029,LVA,Tinmill products,0.0
2029,LVA,Other metal coated sheet and strip,0.0
2029,LVA,Non-metallic coated sheet and strip,0.0
2029,LVA,Welded tubes,0.0
2029,LVA,Liquid steel,0.0
2029,MLT,Concrete reinforcing bars in transport concrete,-1259583.2464980788
2029,MLT,Concrete reinforcing bars in precast concrete,-579224.4126927782
2029,MLT,Hot rolled bars,0.0
2029,MLT,Wire rod,0.0
2029,MLT,Railway track material,0.0
2029,MLT,Heavy sections,0.0
2029,MLT,Light sections,0.0
2029,MLT,Seamless tubes,0.0
2029,MLT,Hot rolled plate,0.0
2029,MLT,"Hot rolled coil, sheet and strip",0.0
2029,MLT,Electrical sheet and strip,0.0
2029,MLT,Tinmill products,0.0
2029,MLT,Other metal coated sheet and strip,0.0
2029,MLT,Non-metallic coated sheet and strip,0.0
2029,MLT,Welded tubes,0.0
2029,MLT,Liquid steel,0.0
2029,NLD,Concrete reinforcing bars in transport concrete,-52189311.16742363
2029,NLD,Concrete reinforcing bars in precast concrete,-23999464.258507255
2029,NLD,Hot rolled bars,0.0
2029,NLD,Wire rod,0.0
2029,NLD,Railway track material,0.0
2029,NLD,Heavy sections,0.0
2029,NLD,Light sections,0.0
2029,NLD,Seamless tubes,0.0
2029,NLD,Hot rolled plate,0.0
2029,NLD,"Hot rolled coil, sheet and strip",0.0
2029,NLD,Electrical sheet and strip,0.0
2029,NLD,Tinmill products,0.0
2029,NLD,Other metal coated sheet and strip,0.0
2029,NLD,Non-metallic coated sheet and strip,0.0
2029,NLD,Welded tubes,0.0
2029,NLD,Liquid steel,0.0
2029,POL,Concrete reinforcing bars in transport concrete,-89403877.89037539
2029,POL,Concrete reinforcing bars in precast concrete,-41112732.16878673
2029,POL,Hot rolled bars,0.0
2029,POL,Wire rod,0.0
2029,POL,Railway track material,0.0
2029,POL,Heavy sections,0.0
2029,POL,Light sections,0.0
2029,POL,Seamless tubes,0.0
2029,POL,Hot rolled plate,0.0
2029,POL,"Hot rolled coil, sheet and strip",0.0
2029,POL,Electrical sheet and strip,0.0
2029,POL,Tinmill products,0.0
2029,POL,Other metal coated sheet and strip,0.0
2029,POL,Non-metallic coated sheet and strip,0.0
2029,POL,Welded tubes,0.0
2029,POL,Liquid steel,0.0
2029,PRT,Concrete reinforcing bars in transport concrete,-25807956.31024398
2029,PRT,Concrete reinforcing bars in precast concrete,-11867892.318898961
2029,PRT,Hot rolled bars,0.0
2029,PRT,Wire rod,0.0
2029,PRT,Railway track material,0.0
2029,PRT,Heavy sections,0.0
2029,PRT,Light sections,0.0
2029,PRT,Seamless tubes,0.0
2029,PRT,Hot rolled plate,0.0
2029,PRT,"Hot rolled coil, sheet and strip",0.0
2029,PRT,Electrical sheet and strip,0.0
2029,PRT,Tinmill products,0.0
2029,PRT,Other metal coated sheet and strip,0.0
2029,PRT,Non-metallic coated sheet and strip,0.0
2029,PRT,Welded tubes,0.0
2029,PRT,Liquid steel,0.0
2029,ROU,Concrete reinforcing bars in transport concrete,-49954466.32737077
2029,ROU,Concrete reinforcing bars in precast concrete,-22971761.888287306
2029,ROU,Hot rolled bars,0.0
2029,ROU,Wire rod,0.0
2029,ROU,Railway track material,0.0
2029,ROU,Heavy sections,0.0
2029,ROU,Light sections,0.0
2029,ROU,Seamless tubes,0.0
2029,ROU,Hot rolled plate,0.0
2029,ROU,"Hot rolled coil, sheet and strip",0.0
2029,ROU,Electrical sheet and strip,0.0
2029,ROU,Tinmill products,0.0
2029,ROU,Other metal coated sheet and strip,0.0
2029,ROU,Non-metallic coated sheet and strip,0.0
2029,ROU,Welded tubes,0.0
2029,ROU,Liquid steel,0.0
2029,SVK,Concrete reinforcing bars in transport concrete,-15707476.864438344
2029,SVK,Concrete reinforcing bars in precast concrete,-7223146.295129214
2029,SVK,Hot rolled bars,0.0
2029,SVK,Wire rod,0.0
2029,SVK,Railway track material,0.0
2029,SVK,Heavy sections,0.0
2029,SVK,Light sections,0.0
2029,SVK,Seamless tubes,0.0
2029,SVK,Hot rolled plate,0.0
2029,SVK,"Hot rolled coil, sheet and strip",0.0
2029,SVK,Electrical sheet and strip,0.0
2029,SVK,Tinmill products,0.0
2029,SVK,Other metal coated sheet and strip,0.0
2029,SVK,Non-metallic coated sheet and strip,0.0
2029,SVK,Welded tubes,0.0
2029,SVK,Liquid steel,0.0
2029,SVN,Concrete reinforcing bars in transport concrete,-6178993.776696433
2029,SVN,Concrete reinforcing bars in precast concrete,-2841435.0943903094
2029,SVN,Hot rolled bars,0.0
2029,SVN,Wire rod,0.0
2029,SVN,Railway track material,0.0
2029,SVN,Heavy sections,0.0
2029,SVN,Light sections,0.0
2029,SVN,Seamless tubes,0.0
2029,SVN,Hot rolled plate,0.0
2029,SVN,"Hot rolled coil, sheet and strip",0.0
2029,SVN,Electrical sheet and strip,0.0
2029,SVN,Tinmill products,0.0
2029,SVN,Other metal coated sheet and strip,0.0
2029,SVN,Non-metallic coated sheet and strip,0.0
2029,SVN,Welded tubes,0.0
2029,SVN,Liquid steel,0.0
2029,SWE,Concrete reinforcing bars in transport concrete,-74553383.15972555
2029,SWE,Concrete reinforcing bars in precast concrete,-34283672.550431564
2029,SWE,Hot rolled bars,0.0
2029,SWE,Wire rod,0.0
2029,SWE,Railway track material,0.0
2029,SWE,Heavy sections,0.0
2029,SWE,Light sections,0.0
2029,SWE,Seamless tubes,0.0
2029,SWE,Hot rolled plate,0.0
2029,SWE,"Hot rolled coil, sheet and strip",0.0
2029,SWE,Electrical sheet and strip,0.0
2029,SWE,Tinmill products,0.0
2029,SWE,Other metal coated sheet and strip,0.0
2029,SWE,Non-metallic coated sheet and strip,0.0
2029,SWE,Welded tubes,0.0
2029,SWE,Liquid steel,0.0
2030,AUT,Concrete reinforcing bars in transport concrete,-42961607.56401664
2030,AUT,Concrete reinforcing bars in precast concrete,-19756067.71172393
2030,AUT,Hot rolled bars,0.0
2030,AUT,Wire rod,0.0
2030,AUT,Railway track material,0.0
2030,AUT,Heavy sections,0.0
2030,AUT,Light sections,0.0
2030,AUT,Seamless tubes,0.0
2030,AUT,Hot rolled plate,0.0
2030,AUT,"Hot rolled coil, sheet and strip",0.0
2030,AUT,Electrical sheet and strip,0.0
2030,AUT,Tinmill products,0.0
2030,AUT,Other metal coated sheet and strip,0.0
2030,AUT,Non-metallic coated sheet and strip,0.0
2030,AUT,Welded tubes,0.0
2030,AUT,Liquid steel,0.0
2030,BEL,Concrete reinforcing bars in transport concrete,-21021048.352853216
2030,BEL,Concrete reinforcing bars in precast concrete,-9666613.475735702
2030,BEL,Hot rolled bars,0.0
2030,BEL,Wire rod,0.0
2030,BEL,Railway track material,0.0
2030,BEL,Heavy sections,0.0
2030,BEL,Light sections,0.0
2030,BEL,Seamless tubes,0.0
2030,BEL,Hot rolled plate,0.0
2030,BEL,"Hot rolled coil, sheet and strip",0.0
2030,BEL,Electrical sheet and strip,0.0
2030,BEL,Tinmill products,0.0
2030,BEL,Other metal coated sheet and strip,0.0
2030,BEL,Non-metallic coated sheet and strip,0.0
2030,BEL,Welded tubes,0.0
2030,BEL,Liquid steel,0.0
2030,BGR,Concrete reinforcing bars in transport concrete,-33416287.595689297
2030,BGR,Concrete reinforcing bars in precast concrete,-15366614.003160095
2030,BGR,Hot rolled bars,0.0
2030,BGR,Wire rod,0.0
2030,BGR,Railway track material,0.0
2030,BGR,Heavy sections,0.0
2030,BGR,Light sections,0.0
2030,BGR,Seamless tubes,0.0
2030,BGR,Hot rolled plate,0.0
2030,BGR,"Hot rolled coil, sheet and strip",0.0
2030,BGR,Electrical sheet and strip,0.0
2030,BGR,Tinmill products,0.0
2030,BGR,Other metal coated sheet and strip,0.0
2030,BGR,Non-metallic coated sheet and strip,0.0
2030,BGR,Welded tubes,0.0
2030,BGR,Liquid steel,0.0
2030,CYP,Concrete reinforcing bars in transport concrete,-2114154.82093724
2030,CYP,Concrete reinforcing bars in precast concrete,-972202.5820109588
2030,CYP,Hot rolled bars,0.0
2030,CYP,Wire rod,0.0
2030,CYP,Railway track material,0.0
2030,CYP,Heavy sections,0.0
2030,CYP,Light sections,0.0
2030,CYP,Seamless tubes,0.0
2030,CYP,Hot rolled plate,0.0
2030,CYP,"Hot rolled coil, sheet and strip",0.0
2030,CYP,Electrical sheet and strip,0.0
2030,CYP,Tinmill products,0.0
2030,CYP,Other metal coated sheet and strip,0.0
2030,CYP,Non-metallic coated sheet and strip,0.0
2030,CYP,Welded tubes,0.0
2030,CYP,Liquid steel,0.0
2030,CZE,Concrete reinforcing bars in transport concrete,-33251373.66822938
2030,CZE,Concrete reinforcing bars in precast concrete,-15290777.671541423
2030,CZE,Hot rolled bars,0.0
2030,CZE,Wire rod,0.0
2030,CZE,Railway track material,0.0
2030,CZE,Heavy sections,0.0
2030,CZE,Light sections,0.0
2030,CZE,Seamless tubes,0.0
2030,CZE,Hot rolled plate,0.0
2030,CZE,"Hot rolled coil, sheet and strip",0.0
2030,CZE,Electrical sheet and strip,0.0
2030,CZE,Tinmill products,0.0
2030,CZE,Other metal coated sheet and strip,0.0
2030,CZE,Non-metallic coated sheet and strip,0.0
2030,CZE,Welded tubes,0.0
2030,CZE,Liquid steel,0.0
2030,DEU,Concrete reinforcing bars in transport concrete,-620925222.1914153
2030,DEU,Concrete reinforcing bars in precast concrete,-285534956.1890805
2030,DEU,Hot rolled bars,0.0
2030,DEU,Wire rod,0.0
2030,DEU,Railway track material,0.0
2030,DEU,Heavy sections,0.0
2030,DEU,Light sections,0.0
2030,DEU,Seamless tubes,0.0
2030,DEU,Hot rolled plate,0.0
2030,DEU,"Hot rolled coil, sheet and strip",0.0
2030,DEU,Electrical sheet and strip,0.0
2030,DEU,Tinmill products,0.0
2030,DEU,Other metal coated sheet and strip,0.0
2030,DEU,Non-metallic coated sheet and strip,0.0
2030,DEU,Welded tubes,0.0
2030,DEU,Liquid steel,0.0
2030,DNK,Concrete reinforcing bars in transport concrete,-24449923.987748604
2030,DNK,Concrete reinforcing bars in precast concrete,-11243395.702255135
2030,DNK,Hot rolled bars,0.0
2030,DNK,Wire rod,0.0
2030,DNK,Railway track material,0.0
2030,DNK,Heavy sections,0.0
2030,DNK,Light sections,0.0
2030,DNK,Seamless tubes,0.0
2030,DNK,Hot rolled plate,0.0
2030,DNK,"Hot rolled coil, sheet and strip",0.0
2030,DNK,Electrical sheet and strip,0.0
2030,DNK,Tinmill products,0.0
2030,DNK,Other metal coated sheet and strip,0.0
2030,DNK,Non-metallic coated sheet and strip,0.0
2030,DNK,Welded tubes,0.0
2030,DNK,Liquid steel,0.0
2030,ESP,Concrete reinforcing bars in transport concrete,-79487901.3856045
2030,ESP,Concrete reinforcing bars in precast concrete,-36552830.56776505
2030,ESP,Hot rolled bars,0.0
2030,ESP,Wire rod,0.0
2030,ESP,Railway track material,0.0
2030,ESP,Heavy sections,0.0
2030,ESP,Light sections,0.0
2030,ESP,Seamless tubes,0.0
2030,ESP,Hot rolled plate,0.0
2030,ESP,"Hot rolled coil, sheet and strip",0.0
2030,ESP,Electrical sheet and strip,0.0
2030,ESP,Tinmill products,0.0
2030,ESP,Other metal coated sheet and strip,0.0
2030,ESP,Non-metallic coated sheet and strip,0.0
2030,ESP,Welded tubes,0.0
2030,ESP,Liquid steel,0.0
2030,EST,Concrete reinforcing bars in transport concrete,-6927429.687159554
2030,EST,Concrete reinforcing bars in precast concrete,-3185606.3527015625
2030,EST,Hot rolled bars,0.0
2030,EST,Wire rod,0.0
2030,EST,Railway track material,0.0
2030,EST,Heavy sections,0.0
2030,EST,Light sections,0.0
2030,EST,Seamless tubes,0.0
2030,EST,Hot rolled plate,0.0
2030,EST,"Hot rolled coil, sheet and strip",0.0
2030,EST,Electrical sheet and strip,0.0
2030,EST,Tinmill products,0.0
2030,EST,Other metal coated sheet and strip,0.0
2030,EST,Non-metallic coated sheet and strip,0.0
2030,EST,Welded tubes,0.0
2030,EST,Liquid steel,0.0
2030,FIN,Concrete reinforcing bars in transport concrete,-24779748.955039244
2030,FIN,Concrete reinforcing bars in precast concrete,-11395067.03829922
2030,FIN,Hot rolled bars,0.0
2030,FIN,Wire rod,0.0
2030,FIN,Railway track material,0.0
2030,FIN,Heavy sections,0.0
2030,FIN,Light sections,0.0
2030,FIN,Seamless tubes,0.0
2030,FIN,Hot rolled plate,0.0
2030,FIN,"Hot rolled coil, sheet and strip",0.0
2030,FIN,Electrical sheet and strip,0.0
2030,FIN,Tinmill products,0.0
2030,FIN,Other metal coated sheet and strip,0.0
2030,FIN,Non-metallic coated sheet and strip,0.0
2030,FIN,Welded tubes,0.0
2030,FIN,Liquid steel,0.0
2030,FRA,Concrete reinforcing bars in transport concrete,-207172354.90375307
2030,FRA,Concrete reinforcing bars in precast concrete,-95269039.125267
2030,FRA,Hot rolled bars,0.0
2030,FRA,Wire rod,0.0
2030,FRA,Railway track material,0.0
2030,FRA,Heavy sections,0.0
2030,FRA,Light sections,0.0
2030,FRA,Seamless tubes,0.0
2030,FRA,Hot rolled plate,0.0
2030,FRA,"Hot rolled coil, sheet and strip",0.0
2030,FRA,Electrical sheet and strip,0.0
2030,FRA,Tinmill products,0.0
2030,FRA,Other metal coated sheet and strip,0.0
2030,FRA,Non-metallic coated sheet and strip,0.0
2030,FRA,Welded tubes,0.0
2030,FRA,Liquid steel,0.0
2030,GBR,Concrete reinforcing bars in transport concrete,-122047258.06209101
2030,GBR,Concrete reinforcing bars in precast concrete,-56123921.58947018
2030,GBR,Hot rolled bars,0.0
2030,GBR,Wire rod,0.0
2030,GBR,Railway track material,0.0
2030,GBR,Heavy sections,0.0
2030,GBR,Light sections,0.0
2030,GBR,Seamless tubes,0.0
2030,GBR,Hot rolled plate,0.0
2030,GBR,"Hot rolled coil, sheet and strip",0.0
2030,GBR,Electrical sheet and strip,0.0
2030,GBR,Tinmill products,0.0
2030,GBR,Other metal coated sheet and strip,0.0
2030,GBR,Non-metallic coated sheet and strip,0.0
2030,GBR,Welded tubes,0.0
2030,GBR,Liquid steel,0.0
2030,GRC,Concrete reinforcing bars in transport concrete,-36995608.14536749
2030,GRC,Concrete reinforcing bars in precast concrete,-17012578.92976029
2030,GRC,Hot rolled bars,0.0
2030,GRC,Wire rod,0.0
2030,GRC,Railway track material,0.0
2030,GRC,Heavy sections,0.0
