Time,Region,Insulation product,value
2029,LUX,Insulation (Basement),0.0
2029,LVA,Insulation,-3825535.142652859
2029,LVA,Insulation (Exterior wall),0.0
2029,LVA,Insulation (Roof),0.0
2029,LVA,Insulation (Floor),0.0
2029,LVA,Insulation (Basement),0.0
2029,MLT,Insulation,-344012.23938774527
2029,MLT,Insulation (Exterior wall),0.0
2029,MLT,Insulation (Roof),0.0
2029,MLT,Insulation (Floor),0.0
2029,MLT,Insulation (Basement),0.0
2029,NLD,Insulation,-21883301.04955565
2029,NLD,Insulation (Exterior wall),0.0
2029,NLD,Insulation (Roof),0.0
2029,NLD,Insulation (Floor),0.0
2029,NLD,Insulation (Basement),0.0
2029,POL,Insulation,-42388363.3776477
2029,POL,Insulation (Exterior wall),0.0
2029,POL,Insulation (Roof),0.0
2029,POL,Insulation (Floor),0.0
2029,POL,Insulation (Basement),0.0
2029,PRT,Insulation,-8343522.555283392
2029,PRT,Insulation (Exterior wall),0.0
2029,PRT,Insulation (Roof),0.0
2029,PRT,Insulation (Floor),0.0
2029,PRT,Insulation (Basement),0.0
2029,ROU,Insulation,-19891236.02103419
2029,ROU,Insulation (Exterior wall),0.0
2029,ROU,Insulation (Roof),0.0
2029,ROU,Insulation (Floor),0.0
2029,ROU,Insulation (Basement),0.0
2029,SVK,Insulation,-5425279.037164814
2029,SVK,Insulation (Exterior wall),0.0
2029,SVK,Insulation (Roof),0.0
2029,SVK,Insulation (Floor),0.0
2029,SVK,Insulation (Basement),0.0
2029,SVN,Insulation,-2810938.4904256123
2029,SVN,Insulation (Exterior wall),0.0
2029,SVN,Insulation (Roof),0.0
2029,SVN,Insulation (Floor),0.0
2029,SVN,Insulation (Basement),0.0
2029,SWE,Insulation,-19258011.57891114
2029,SWE,Insulation (Exterior wall),0.0
2029,SWE,Insulation (Roof),0.0
2029,SWE,Insulation (Floor),0.0
2029,SWE,Insulation (Basement),0.0
2030,AUT,Insulation,-15332339.705415776
2030,AUT,Insulation (Exterior wall),0.0
2030,AUT,Insulation (Roof),0.0
2030,AUT,Insulation (Floor),0.0
2030,AUT,Insulation (Basement),0.0
2030,BEL,Insulation,-11936784.30156506
2030,BEL,Insulation (Exterior wall),0.0
2030,BEL,Insulation (Roof),0.0
2030,BEL,Insulation (Floor),0.0
2030,BEL,Insulation (Basement),0.0
2030,BGR,Insulation,-11721558.557152359
2030,BGR,Insulation (Exterior wall),0.0
2030,BGR,Insulation (Roof),0.0
2030,BGR,Insulation (Floor),0.0
2030,BGR,Insulation (Basement),0.0
2030,CYP,Insulation,-591075.8447541572
2030,CYP,Insulation (Exterior wall),0.0
2030,CYP,Insulation (Roof),0.0
2030,CYP,Insulation (Floor),0.0
2030,CYP,Insulation (Basement),0.0
2030,CZE,Insulation,-12075361.536528863
2030,CZE,Insulation (Exterior wall),0.0
2030,CZE,Insulation (Roof),0.0
2030,CZE,Insulation (Floor),0.0
2030,CZE,Insulation (Basement),0.0
2030,DEU,Insulation,-206927293.32007128
2030,DEU,Insulation (Exterior wall),0.0
2030,DEU,Insulation (Roof),0.0
2030,DEU,Insulation (Floor),0.0
2030,DEU,Insulation (Basement),0.0
2030,DNK,Insulation,0.0
2030,DNK,Insulation (Exterior wall),0.0
2030,DNK,Insulation (Roof),0.0
2030,DNK,Insulation (Floor),0.0
2030,DNK,Insulation (Basement),0.0
2030,ESP,Insulation,-22502749.504882988
2030,ESP,Insulation (Exterior wall),0.0
2030,ESP,Insulation (Roof),0.0
2030,ESP,Insulation (Floor),0.0
2030,ESP,Insulation (Basement),0.0
2030,EST,Insulation,-1743419.7478242833
2030,EST,Insulation (Exterior wall),0.0
2030,EST,Insulation (Roof),0.0
2030,EST,Insulation (Floor),0.0
2030,EST,Insulation (Basement),0.0
2030,FIN,Insulation,-6474761.301513391
2030,FIN,Insulation (Exterior wall),0.0
2030,FIN,Insulation (Roof),0.0
2030,FIN,Insulation (Floor),0.0
2030,FIN,Insulation (Basement),0.0
2030,FRA,Insulation,-69888722.53955428
2030,FRA,Insulation (Exterior wall),0.0
2030,FRA,Insulation (Roof),0.0
2030,FRA,Insulation (Floor),0.0
2030,FRA,Insulation (Basement),0.0
2030,GBR,Insulation,-72614657.16894378
2030,GBR,Insulation (Exterior wall),0.0
2030,GBR,Insulation (Roof),0.0
2030,GBR,Insulation (Floor),0.0
2030,GBR,Insulation (Basement),0.0
2030,GRC,Insulation,-9740296.033060726
2030,GRC,Insulation (Exterior wall),0.0
2030,GRC,Insulation (Roof),0.0
2030,GRC,Insulation (Floor),0.0
2030,GRC,Insulation (Basement),0.0
2030,HRV,Insulation,-7319423.844302437
2030,HRV,Insulation (Exterior wall),0.0
2030,HRV,Insulation (Roof),0.0
2030,HRV,Insulation (Floor),0.0
2030,HRV,Insulation (Basement),0.0
2030,HUN,Insulation,-16833563.018004436
2030,HUN,Insulation (Exterior wall),0.0
2030,HUN,Insulation (Roof),0.0
2030,HUN,Insulation (Floor),0.0
2030,HUN,Insulation (Basement),0.0
2030,IRL,Insulation,-4304943.776459704
2030,IRL,Insulation (Exterior wall),0.0
2030,IRL,Insulation (Roof),0.0
2030,IRL,Insulation (Floor),0.0
2030,IRL,Insulation (Basement),0.0
2030,ITA,Insulation,-84428223.30665556
2030,ITA,Insulation (Exterior wall),0.0
2030,ITA,Insulation (Roof),0.0
2030,ITA,Insulation (Floor),0.0
2030,ITA,Insulation (Basement),0.0
2030,LTU,Insulation,-8570181.233819932
2030,LTU,Insulation (Exterior wall),0.0
2030,LTU,Insulation (Roof),0.0
2030,LTU,Insulation (Floor),0.0
2030,LTU,Insulation (Basement),0.0
2030,LUX,Insulation,-1089900.3538521954
2030,LUX,Insulation (Exterior wall),0.0
2030,LUX,Insulation (Roof),0.0
2030,LUX,Insulation (Floor),0.0
2030,LUX,Insulation (Basement),0.0
2030,LVA,Insulation,-3825535.142652859
2030,LVA,Insulation (Exterior wall),0.0
2030,LVA,Insulation (Roof),0.0
2030,LVA,Insulation (Floor),0.0
2030,LVA,Insulation (Basement),0.0
2030,MLT,Insulation,-344012.23938774527
2030,MLT,Insulation (Exterior wall),0.0
2030,MLT,Insulation (Roof),0.0
2030,MLT,Insulation (Floor),0.0
2030,MLT,Insulation (Basement),0.0
2030,NLD,Insulation,-21883301.04955565
2030,NLD,Insulation (Exterior wall),0.0
2030,NLD,Insulation (Roof),0.0
2030,NLD,Insulation (Floor),0.0
2030,NLD,Insulation (Basement),0.0
2030,POL,Insulation,-42388363.3776477
2030,POL,Insulation (Exterior wall),0.0
2030,POL,Insulation (Roof),0.0
2030,POL,Insulation (Floor),0.0
2030,POL,Insulation (Basement),0.0
2030,PRT,Insulation,-8343522.555283392
2030,PRT,Insulation (Exterior wall),0.0
2030,PRT,Insulation (Roof),0.0
2030,PRT,Insulation (Floor),0.0
2030,PRT,Insulation (Basement),0.0
2030,ROU,Insulation,-19891236.02103419
2030,ROU,Insulation (Exterior wall),0.0
2030,ROU,Insulation (Roof),0.0
2030,ROU,Insulation (Floor),0.0
2030,ROU,Insulation (Basement),0.0
2030,SVK,Insulation,-5425279.037164814
2030,SVK,Insulation (Exterior wall),0.0
2030,SVK,Insulation (Roof),0.0
2030,SVK,Insulation (Floor),0.0
2030,SVK,Insulation (Basement),0.0
2030,SVN,Insulation,-2810938.4904256123
2030,SVN,Insulation (Exterior wall),0.0
2030,SVN,Insulation (Roof),0.0
2030,SVN,Insulation (Floor),0.0
2030,SVN,Insulation (Basement),0.0
2030,SWE,Insulation,-19258011.57891114
2030,SWE,Insulation (Exterior wall),0.0
2030,SWE,Insulation (Roof),0.0
2030,SWE,Insulation (Floor),0.0
2030,SWE,Insulation (Basement),0.0
2031,AUT,Insulation,-28217401.676238276
2031,AUT,Insulation (Exterior wall),0.0
2031,AUT,Insulation (Roof),0.0
2031,AUT,Insulation (Floor),0.0
2031,AUT,Insulation (Basement),0.0
2031,BEL,Insulation,-19532103.504676636
2031,BEL,Insulation (Exterior wall),0.0
2031,BEL,Insulation (Roof),0.0
2031,BEL,Insulation (Floor),0.0
2031,BEL,Insulation (Basement),0.0
2031,BGR,Insulation,-13442712.878816444
2031,BGR,Insulation (Exterior wall),0.0
2031,BGR,Insulation (Roof),0.0
2031,BGR,Insulation (Floor),0.0
2031,BGR,Insulation (Basement),0.0
2031,CYP,Insulation,-994989.5280117675
2031,CYP,Insulation (Exterior wall),0.0
2031,CYP,Insulation (Roof),0.0
2031,CYP,Insulation (Floor),0.0
2031,CYP,Insulation (Basement),0.0
2031,CZE,Insulation,-19334180.529302295
2031,CZE,Insulation (Exterior wall),0.0
2031,CZE,Insulation (Roof),0.0
2031,CZE,Insulation (Floor),0.0
2031,CZE,Insulation (Basement),0.0
2031,DEU,Insulation,-339709314.9356228
2031,DEU,Insulation (Exterior wall),0.0
2031,DEU,Insulation (Roof),0.0
2031,DEU,Insulation (Floor),0.0
2031,DEU,Insulation (Basement),0.0
2031,DNK,Insulation,0.0
2031,DNK,Insulation (Exterior wall),0.0
2031,DNK,Insulation (Roof),0.0
2031,DNK,Insulation (Floor),0.0
2031,DNK,Insulation (Basement),0.0
2031,ESP,Insulation,-37741282.260918856
2031,ESP,Insulation (Exterior wall),0.0
2031,ESP,Insulation (Roof),0.0
2031,ESP,Insulation (Floor),0.0
2031,ESP,Insulation (Basement),0.0
2031,EST,Insulation,-2711414.0107796965
2031,EST,Insulation (Exterior wall),0.0
2031,EST,Insulation (Roof),0.0
2031,EST,Insulation (Floor),0.0
2031,EST,Insulation (Basement),0.0
2031,FIN,Insulation,-11731699.400740607
2031,FIN,Insulation (Exterior wall),0.0
2031,FIN,Insulation (Roof),0.0
2031,FIN,Insulation (Floor),0.0
2031,FIN,Insulation (Basement),0.0
2031,FRA,Insulation,-115446855.47517408
2031,FRA,Insulation (Exterior wall),0.0
2031,FRA,Insulation (Roof),0.0
2031,FRA,Insulation (Floor),0.0
2031,FRA,Insulation (Basement),0.0
2031,GBR,Insulation,-121195805.52035876
2031,GBR,Insulation (Exterior wall),0.0
2031,GBR,Insulation (Roof),0.0
2031,GBR,Insulation (Floor),0.0
2031,GBR,Insulation (Basement),0.0
2031,GRC,Insulation,-16079434.373815218
2031,GRC,Insulation (Exterior wall),0.0
2031,GRC,Insulation (Roof),0.0
2031,GRC,Insulation (Floor),0.0
2031,GRC,Insulation (Basement),0.0
2031,HRV,Insulation,-5994181.296929704
2031,HRV,Insulation (Exterior wall),0.0
2031,HRV,Insulation (Roof),0.0
2031,HRV,Insulation (Floor),0.0
2031,HRV,Insulation (Basement),0.0
2031,HUN,Insulation,-28617592.179546043
2031,HUN,Insulation (Exterior wall),0.0
2031,HUN,Insulation (Roof),0.0
2031,HUN,Insulation (Floor),0.0
2031,HUN,Insulation (Basement),0.0
2031,IRL,Insulation,-7093764.057616022
2031,IRL,Insulation (Exterior wall),0.0
2031,IRL,Insulation (Roof),0.0
2031,IRL,Insulation (Floor),0.0
2031,IRL,Insulation (Basement),0.0
2031,ITA,Insulation,-139467311.92251986
2031,ITA,Insulation (Exterior wall),0.0
2031,ITA,Insulation (Roof),0.0
2031,ITA,Insulation (Floor),0.0
2031,ITA,Insulation (Basement),0.0
2031,LTU,Insulation,-5026995.326161802
2031,LTU,Insulation (Exterior wall),0.0
2031,LTU,Insulation (Roof),0.0
2031,LTU,Insulation (Floor),0.0
2031,LTU,Insulation (Basement),0.0
2031,LUX,Insulation,-1628226.7999655777
2031,LUX,Insulation (Exterior wall),0.0
2031,LUX,Insulation (Roof),0.0
2031,LUX,Insulation (Floor),0.0
2031,LUX,Insulation (Basement),0.0
2031,LVA,Insulation,-2876805.8806636967
2031,LVA,Insulation (Exterior wall),0.0
2031,LVA,Insulation (Roof),0.0
2031,LVA,Insulation (Floor),0.0
2031,LVA,Insulation (Basement),0.0
2031,MLT,Insulation,-564226.64726295
2031,MLT,Insulation (Exterior wall),0.0
2031,MLT,Insulation (Roof),0.0
2031,MLT,Insulation (Floor),0.0
2031,MLT,Insulation (Basement),0.0
2031,NLD,Insulation,-38360080.59302299
2031,NLD,Insulation (Exterior wall),0.0
2031,NLD,Insulation (Roof),0.0
2031,NLD,Insulation (Floor),0.0
2031,NLD,Insulation (Basement),0.0
2031,POL,Insulation,-68372651.65948115
2031,POL,Insulation (Exterior wall),0.0
2031,POL,Insulation (Roof),0.0
2031,POL,Insulation (Floor),0.0
2031,POL,Insulation (Basement),0.0
2031,PRT,Insulation,-14919624.322402364
2031,PRT,Insulation (Exterior wall),0.0
2031,PRT,Insulation (Roof),0.0
2031,PRT,Insulation (Floor),0.0
2031,PRT,Insulation (Basement),0.0
2031,ROU,Insulation,-31777990.62324556
2031,ROU,Insulation (Exterior wall),0.0
2031,ROU,Insulation (Roof),0.0
2031,ROU,Insulation (Floor),0.0
2031,ROU,Insulation (Basement),0.0
2031,SVK,Insulation,-8799224.095074294
2031,SVK,Insulation (Exterior wall),0.0
2031,SVK,Insulation (Roof),0.0
2031,SVK,Insulation (Floor),0.0
2031,SVK,Insulation (Basement),0.0
2031,SVN,Insulation,-4570029.0721843615
2031,SVN,Insulation (Exterior wall),0.0
2031,SVN,Insulation (Roof),0.0
2031,SVN,Insulation (Floor),0.0
2031,SVN,Insulation (Basement),0.0
2031,SWE,Insulation,-29788596.631317835
2031,SWE,Insulation (Exterior wall),0.0
2031,SWE,Insulation (Roof),0.0
2031,SWE,Insulation (Floor),0.0
2031,SWE,Insulation (Basement),0.0
2032,AUT,Insulation,-28217401.676238276
2032,AUT,Insulation (Exterior wall),0.0
2032,AUT,Insulation (Roof),0.0
2032,AUT,Insulation (Floor),0.0
2032,AUT,Insulation (Basement),0.0
2032,BEL,Insulation,-19532103.504676636
2032,BEL,Insulation (Exterior wall),0.0
2032,BEL,Insulation (Roof),0.0
2032,BEL,Insulation (Floor),0.0
2032,BEL,Insulation (Basement),0.0
2032,BGR,Insulation,-13442712.878816444
2032,BGR,Insulation (Exterior wall),0.0
2032,BGR,Insulation (Roof),0.0
2032,BGR,Insulation (Floor),0.0
2032,BGR,Insulation (Basement),0.0
2032,CYP,Insulation,-994989.5280117675
2032,CYP,Insulation (Exterior wall),0.0
2032,CYP,Insulation (Roof),0.0
2032,CYP,Insulation (Floor),0.0
2032,CYP,Insulation (Basement),0.0
2032,CZE,Insulation,-19334180.529302295
2032,CZE,Insulation (Exterior wall),0.0
2032,CZE,Insulation (Roof),0.0
2032,CZE,Insulation (Floor),0.0
2032,CZE,Insulation (Basement),0.0
2032,DEU,Insulation,-339709314.9356228
2032,DEU,Insulation (Exterior wall),0.0
2032,DEU,Insulation (Roof),0.0
2032,DEU,Insulation (Floor),0.0
2032,DEU,Insulation (Basement),0.0
2032,DNK,Insulation,0.0
2032,DNK,Insulation (Exterior wall),0.0
2032,DNK,Insulation (Roof),0.0
2032,DNK,Insulation (Floor),0.0
2032,DNK,Insulation (Basement),0.0
2032,ESP,Insulation,-37741282.260918856
2032,ESP,Insulation (Exterior wall),0.0
2032,ESP,Insulation (Roof),0.0
2032,ESP,Insulation (Floor),0.0
2032,ESP,Insulation (Basement),0.0
2032,EST,Insulation,-2711414.0107796965
2032,EST,Insulation (Exterior wall),0.0
2032,EST,Insulation (Roof),0.0
2032,EST,Insulation (Floor),0.0
2032,EST,Insulation (Basement),0.0
2032,FIN,Insulation,-11731699.400740607
2032,FIN,Insulation (Exterior wall),0.0
2032,FIN,Insulation (Roof),0.0
2032,FIN,Insulation (Floor),0.0
2032,FIN,Insulation (Basement),0.0
2032,FRA,Insulation,-115446855.47517408
2032,FRA,Insulation (Exterior wall),0.0
2032,FRA,Insulation (Roof),0.0
2032,FRA,Insulation (Floor),0.0
2032,FRA,Insulation (Basement),0.0
2032,GBR,Insulation,-121195805.52035876
2032,GBR,Insulation (Exterior wall),0.0
2032,GBR,Insulation (Roof),0.0
2032,GBR,Insulation (Floor),0.0
2032,GBR,Insulation (Basement),0.0
2032,GRC,Insulation,-16079434.373815218
2032,GRC,Insulation (Exterior wall),0.0
2032,GRC,Insulation (Roof),0.0
2032,GRC,Insulation (Floor),0.0
2032,GRC,Insulation (Basement),0.0
2032,HRV,Insulation,-5994181.296929704
2032,HRV,Insulation (Exterior wall),0.0
2032,HRV,Insulation (Roof),0.0
2032,HRV,Insulation (Floor),0.0
2032,HRV,Insulation (Basement),0.0
2032,HUN,Insulation,-28617592.179546043
2032,HUN,Insulation (Exterior wall),0.0
2032,HUN,Insulation (Roof),0.0
2032,HUN,Insulation (Floor),0.0
2032,HUN,Insulation (Basement),0.0
2032,IRL,Insulation,-7093764.057616022
2032,IRL,Insulation (Exterior wall),0.0
2032,IRL,Insulation (Roof),0.0
2032,IRL,Insulation (Floor),0.0
2032,IRL,Insulation (Basement),0.0
2032,ITA,Insulation,-139467311.92251986
2032,ITA,Insulation (Exterior wall),0.0
2032,ITA,Insulation (Roof),0.0
2032,ITA,Insulation (Floor),0.0
2032,ITA,Insulation (Basement),0.0
2032,LTU,Insulation,-5026995.326161802
2032,LTU,Insulation (Exterior wall),0.0
2032,LTU,Insulation (Roof),0.0
2032,LTU,Insulation (Floor),0.0
2032,LTU,Insulation (Basement),0.0
2032,LUX,Insulation,-1628226.7999655777
2032,LUX,Insulation (Exterior wall),0.0
2032,LUX,Insulation (Roof),0.0
2032,LUX,Insulation (Floor),0.0
2032,LUX,Insulation (Basement),0.0
2032,LVA,Insulation,-2876805.8806636967
2032,LVA,Insulation (Exterior wall),0.0
2032,LVA,Insulation (Roof),0.0
2032,LVA,Insulation (Floor),0.0
2032,LVA,Insulation (Basement),0.0
2032,MLT,Insulation,-564226.64726295
2032,MLT,Insulation (Exterior wall),0.0
2032,MLT,Insulation (Roof),0.0
2032,MLT,Insulation (Floor),0.0
2032,MLT,Insulation (Basement),0.0
2032,NLD,Insulation,-38360080.59302299
2032,NLD,Insulation (Exterior wall),0.0
2032,NLD,Insulation (Roof),0.0
2032,NLD,Insulation (Floor),0.0
2032,NLD,Insulation (Basement),0.0
2032,POL,Insulation,-68372651.65948115
2032,POL,Insulation (Exterior wall),0.0
2032,POL,Insulation (Roof),0.0
2032,POL,Insulation (Floor),0.0
2032,POL,Insulation (Basement),0.0
2032,PRT,Insulation,-14919624.322402364
2032,PRT,Insulation (Exterior wall),0.0
2032,PRT,Insulation (Roof),0.0
2032,PRT,Insulation (Floor),0.0
2032,PRT,Insulation (Basement),0.0
2032,ROU,Insulation,-31777990.62324556
2032,ROU,Insulation (Exterior wall),0.0
2032,ROU,Insulation (Roof),0.0
2032,ROU,Insulation (Floor),0.0
2032,ROU,Insulation (Basement),0.0
2032,SVK,Insulation,-8799224.095074294
2032,SVK,Insulation (Exterior wall),0.0
2032,SVK,Insulation (Roof),0.0
2032,SVK,Insulation (Floor),0.0
2032,SVK,Insulation (Basement),0.0
2032,SVN,Insulation,-4570029.0721843615
2032,SVN,Insulation (Exterior wall),0.0
2032,SVN,Insulation (Roof),0.0
2032,SVN,Insulation (Floor),0.0
2032,SVN,Insulation (Basement),0.0
2032,SWE,Insulation,-29788596.631317835
2032,SWE,Insulation (Exterior wall),0.0
2032,SWE,Insulation (Roof),0.0
2032,SWE,Insulation (Floor),0.0
2032,SWE,Insulation (Basement),0.0
2033,AUT,Insulation,-28217401.676238276
2033,AUT,Insulation (Exterior wall),0.0
2033,AUT,Insulation (Roof),0.0
2033,AUT,Insulation (Floor),0.0
2033,AUT,Insulation (Basement),0.0
2033,BEL,Insulation,-19532103.504676636
2033,BEL,Insulation (Exterior wall),0.0
2033,BEL,Insulation (Roof),0.0
2033,BEL,Insulation (Floor),0.0
2033,BEL,Insulation (Basement),0.0
2033,BGR,Insulation,-13442712.878816444
2033,BGR,Insulation (Exterior wall),0.0
2033,BGR,Insulation (Roof),0.0
2033,BGR,Insulation (Floor),0.0
2033,BGR,Insulation (Basement),0.0
2033,CYP,Insulation,-994989.5280117675
2033,CYP,Insulation (Exterior wall),0.0
2033,CYP,Insulation (Roof),0.0
2033,CYP,Insulation (Floor),0.0
2033,CYP,Insulation (Basement),0.0
2033,CZE,Insulation,-19334180.529302295
2033,CZE,Insulation (Exterior wall),0.0
2033,CZE,Insulation (Roof),0.0
2033,CZE,Insulation (Floor),0.0
2033,CZE,Insulation (Basement),0.0
2033,DEU,Insulation,-339709314.9356228
2033,DEU,Insulation (Exterior wall),0.0
2033,DEU,Insulation (Roof),0.0
2033,DEU,Insulation (Floor),0.0
2033,DEU,Insulation (Basement),0.0
2033,DNK,Insulation,0.0
2033,DNK,Insulation (Exterior wall),0.0
2033,DNK,Insulation (Roof),0.0
2033,DNK,Insulation (Floor),0.0
2033,DNK,Insulation (Basement),0.0
2033,ESP,Insulation,-37741282.260918856
2033,ESP,Insulation (Exterior wall),0.0
2033,ESP,Insulation (Roof),0.0
2033,ESP,Insulation (Floor),0.0
2033,ESP,Insulation (Basement),0.0
2033,EST,Insulation,-2711414.0107796965
2033,EST,Insulation (Exterior wall),0.0
2033,EST,Insulation (Roof),0.0
2033,EST,Insulation (Floor),0.0
2033,EST,Insulation (Basement),0.0
2033,FIN,Insulation,-11731699.400740607
2033,FIN,Insulation (Exterior wall),0.0
2033,FIN,Insulation (Roof),0.0
2033,FIN,Insulation (Floor),0.0
2033,FIN,Insulation (Basement),0.0
2033,FRA,Insulation,-115446855.47517408
2033,FRA,Insulation (Exterior wall),0.0
2033,FRA,Insulation (Roof),0.0
2033,FRA,Insulation (Floor),0.0
2033,FRA,Insulation (Basement),0.0
2033,GBR,Insulation,-121195805.52035876
2033,GBR,Insulation (Exterior wall),0.0
2033,GBR,Insulation (Roof),0.0
2033,GBR,Insulation (Floor),0.0
2033,GBR,Insulation (Basement),0.0
2033,GRC,Insulation,-16079434.373815218
2033,GRC,Insulation (Exterior wall),0.0
2033,GRC,Insulation (Roof),0.0
2033,GRC,Insulation (Floor),0.0
2033,GRC,Insulation (Basement),0.0
2033,HRV,Insulation,-5994181.296929704
2033,HRV,Insulation (Exterior wall),0.0
2033,HRV,Insulation (Roof),0.0
2033,HRV,Insulation (Floor),0.0
2033,HRV,Insulation (Basement),0.0
2033,HUN,Insulation,-28617592.179546043
2033,HUN,Insulation (Exterior wall),0.0
2033,HUN,Insulation (Roof),0.0
2033,HUN,Insulation (Floor),0.0
2033,HUN,Insulation (Basement),0.0
2033,IRL,Insulation,-7093764.057616022
2033,IRL,Insulation (Exterior wall),0.0
2033,IRL,Insulation (Roof),0.0
2033,IRL,Insulation (Floor),0.0
2033,IRL,Insulation (Basement),0.0
2033,ITA,Insulation,-139467311.92251986
2033,ITA,Insulation (Exterior wall),0.0
2033,ITA,Insulation (Roof),0.0
2033,ITA,Insulation (Floor),0.0
2033,ITA,Insulation (Basement),0.0
2033,LTU,Insulation,-5026995.326161802
2033,LTU,Insulation (Exterior wall),0.0
2033,LTU,Insulation (Roof),0.0
2033,LTU,Insulation (Floor),0.0
2033,LTU,Insulation (Basement),0.0
2033,LUX,Insulation,-1628226.7999655777
2033,LUX,Insulation (Exterior wall),0.0
2033,LUX,Insulation (Roof),0.0
2033,LUX,Insulation (Floor),0.0
2033,LUX,Insulation (Basement),0.0
2033,LVA,Insulation,-2876805.8806636967
2033,LVA,Insulation (Exterior wall),0.0
2033,LVA,Insulation (Roof),0.0
2033,LVA,Insulation (Floor),0.0
2033,LVA,Insulation (Basement),0.0
2033,MLT,Insulation,-564226.64726295
2033,MLT,Insulation (Exterior wall),0.0
2033,MLT,Insulation (Roof),0.0
2033,MLT,Insulation (Floor),0.0
2033,MLT,Insulation (Basement),0.0
2033,NLD,Insulation,-38360080.59302299
2033,NLD,Insulation (Exterior wall),0.0
2033,NLD,Insulation (Roof),0.0
2033,NLD,Insulation (Floor),0.0
2033,NLD,Insulation (Basement),0.0
2033,POL,Insulation,-68372651.65948115
2033,POL,Insulation (Exterior wall),0.0
2033,POL,Insulation (Roof),0.0
2033,POL,Insulation (Floor),0.0
2033,POL,Insulation (Basement),0.0
2033,PRT,Insulation,-14919624.322402364
2033,PRT,Insulation (Exterior wall),0.0
2033,PRT,Insulation (Roof),0.0
2033,PRT,Insulation (Floor),0.0
2033,PRT,Insulation (Basement),0.0
2033,ROU,Insulation,-31777990.62324556
2033,ROU,Insulation (Exterior wall),0.0
2033,ROU,Insulation (Roof),0.0
2033,ROU,Insulation (Floor),0.0
2033,ROU,Insulation (Basement),0.0
2033,SVK,Insulation,-8799224.095074294
2033,SVK,Insulation (Exterior wall),0.0
2033,SVK,Insulation (Roof),0.0
2033,SVK,Insulation (Floor),0.0
2033,SVK,Insulation (Basement),0.0
2033,SVN,Insulation,-4570029.0721843615
2033,SVN,Insulation (Exterior wall),0.0
2033,SVN,Insulation (Roof),0.0
2033,SVN,Insulation (Floor),0.0
2033,SVN,Insulation (Basement),0.0
2033,SWE,Insulation,-29788596.631317835
2033,SWE,Insulation (Exterior wall),0.0
2033,SWE,Insulation (Roof),0.0
2033,SWE,Insulation (Floor),0.0
2033,SWE,Insulation (Basement),0.0
2034,AUT,Insulation,-28217401.676238276
2034,AUT,Insulation (Exterior wall),0.0
2034,AUT,Insulation (Roof),0.0
2034,AUT,Insulation (Floor),0.0
2034,AUT,Insulation (Basement),0.0
2034,BEL,Insulation,-19532103.504676636
2034,BEL,Insulation (Exterior wall),0.0
2034,BEL,Insulation (Roof),0.0
2034,BEL,Insulation (Floor),0.0
2034,BEL,Insulation (Basement),0.0
2034,BGR,Insulation,-13442712.878816444
2034,BGR,Insulation (Exterior wall),0.0
2034,BGR,Insulation (Roof),0.0
2034,BGR,Insulation (Floor),0.0
2034,BGR,Insulation (Basement),0.0
2034,CYP,Insulation,-994989.5280117675
2034,CYP,Insulation (Exterior wall),0.0
2034,CYP,Insulation (Roof),0.0
2034,CYP,Insulation (Floor),0.0
2034,CYP,Insulation (Basement),0.0
2034,CZE,Insulation,-19334180.529302295
2034,CZE,Insulation (Exterior wall),0.0
2034,CZE,Insulation (Roof),0.0
2034,CZE,Insulation (Floor),0.0
2034,CZE,Insulation (Basement),0.0
2034,DEU,Insulation,-339709314.9356228
2034,DEU,Insulation (Exterior wall),0.0
2034,DEU,Insulation (Roof),0.0
2034,DEU,Insulation (Floor),0.0
2034,DEU,Insulation (Basement),0.0
2034,DNK,Insulation,0.0
2034,DNK,Insulation (Exterior wall),0.0
2034,DNK,Insulation (Roof),0.0
2034,DNK,Insulation (Floor),0.0
2034,DNK,Insulation (Basement),0.0
2034,ESP,Insulation,-37741282.260918856
2034,ESP,Insulation (Exterior wall),0.0
2034,ESP,Insulation (Roof),0.0
2034,ESP,Insulation (Floor),0.0
2034,ESP,Insulation (Basement),0.0
2034,EST,Insulation,-2711414.0107796965
2034,EST,Insulation (Exterior wall),0.0
2034,EST,Insulation (Roof),0.0
2034,EST,Insulation (Floor),0.0
2034,EST,Insulation (Basement),0.0
2034,FIN,Insulation,-11731699.400740607
2034,FIN,Insulation (Exterior wall),0.0
2034,FIN,Insulation (Roof),0.0
2034,FIN,Insulation (Floor),0.0
2034,FIN,Insulation (Basement),0.0
2034,FRA,Insulation,-115446855.47517408
2034,FRA,Insulation (Exterior wall),0.0
2034,FRA,Insulation (Roof),0.0
2034,FRA,Insulation (Floor),0.0
2034,FRA,Insulation (Basement),0.0
2034,GBR,Insulation,-121195805.52035876
2034,GBR,Insulation (Exterior wall),0.0
2034,GBR,Insulation (Roof),0.0
2034,GBR,Insulation (Floor),0.0
2034,GBR,Insulation (Basement),0.0
2034,GRC,Insulation,-16079434.373815218
2034,GRC,Insulation (Exterior wall),0.0
2034,GRC,Insulation (Roof),0.0
2034,GRC,Insulation (Floor),0.0
2034,GRC,Insulation (Basement),0.0
2034,HRV,Insulation,-5994181.296929704
2034,HRV,Insulation (Exterior wall),0.0
2034,HRV,Insulation (Roof),0.0
2034,HRV,Insulation (Floor),0.0
