region,time,sector,polymer,waste_category,value
West,2040,Commercial & industrial packaging,"PE-HD, -MD",Incineration,0.15
West,2045,Commercial & industrial packaging,"PE-HD, -MD",Incineration,0.08
West,2050,Commercial & industrial packaging,"PE-HD, -MD",Incineration,0.02
West,2020,Commercial & industrial packaging,PP,Incineration,0.4
West,2025,Commercial & industrial packaging,PP,Incineration,0.34
West,2030,Commercial & industrial packaging,PP,Incineration,0.27
West,2035,Commercial & industrial packaging,PP,Incineration,0.21
West,2040,Commercial & industrial packaging,PP,Incineration,0.15
West,2045,Commercial & industrial packaging,PP,Incineration,0.08
West,2050,Commercial & industrial packaging,PP,Incineration,0.02
West,2020,Commercial & industrial packaging,PS,Incineration,0.4
West,2025,Commercial & industrial packaging,PS,Incineration,0.34
West,2030,Commercial & industrial packaging,PS,Incineration,0.27
West,2035,Commercial & industrial packaging,PS,Incineration,0.21
West,2040,Commercial & industrial packaging,PS,Incineration,0.15
West,2045,Commercial & industrial packaging,PS,Incineration,0.08
West,2050,Commercial & industrial packaging,PS,Incineration,0.02
West,2020,Commercial & industrial packaging,PS-E,Incineration,0.82
West,2025,Commercial & industrial packaging,PS-E,Incineration,0.69
West,2030,Commercial & industrial packaging,PS-E,Incineration,0.56
West,2035,Commercial & industrial packaging,PS-E,Incineration,0.43
West,2040,Commercial & industrial packaging,PS-E,Incineration,0.3
West,2045,Commercial & industrial packaging,PS-E,Incineration,0.17
West,2050,Commercial & industrial packaging,PS-E,Incineration,0.04
West,2020,Commercial & industrial packaging,PVC,Incineration,0.82
West,2025,Commercial & industrial packaging,PVC,Incineration,0.69
West,2030,Commercial & industrial packaging,PVC,Incineration,0.56
West,2035,Commercial & industrial packaging,PVC,Incineration,0.43
West,2040,Commercial & industrial packaging,PVC,Incineration,0.3
West,2045,Commercial & industrial packaging,PVC,Incineration,0.17
West,2050,Commercial & industrial packaging,PVC,Incineration,0.04
West,2020,Commercial & industrial packaging,PET,Incineration,0.15
West,2025,Commercial & industrial packaging,PET,Incineration,0.12
West,2030,Commercial & industrial packaging,PET,Incineration,0.1
West,2035,Commercial & industrial packaging,PET,Incineration,0.08
West,2040,Commercial & industrial packaging,PET,Incineration,0.05
West,2045,Commercial & industrial packaging,PET,Incineration,0.03
West,2050,Commercial & industrial packaging,PET,Incineration,0.01
West,2020,Commercial & industrial packaging,"ABS, SAN",Incineration,0.88
West,2025,Commercial & industrial packaging,"ABS, SAN",Incineration,0.74
West,2030,Commercial & industrial packaging,"ABS, SAN",Incineration,0.6
West,2035,Commercial & industrial packaging,"ABS, SAN",Incineration,0.46
West,2040,Commercial & industrial packaging,"ABS, SAN",Incineration,0.32
West,2045,Commercial & industrial packaging,"ABS, SAN",Incineration,0.18
West,2050,Commercial & industrial packaging,"ABS, SAN",Incineration,0.04
West,2020,Commercial & industrial packaging,PMMA,Incineration,0.88
West,2025,Commercial & industrial packaging,PMMA,Incineration,0.74
West,2030,Commercial & industrial packaging,PMMA,Incineration,0.6
West,2035,Commercial & industrial packaging,PMMA,Incineration,0.46
West,2040,Commercial & industrial packaging,PMMA,Incineration,0.32
West,2045,Commercial & industrial packaging,PMMA,Incineration,0.18
West,2050,Commercial & industrial packaging,PMMA,Incineration,0.04
West,2020,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.88
West,2025,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.74
West,2030,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.6
West,2035,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.46
West,2040,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.32
West,2045,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.18
West,2050,Commercial & industrial packaging,"PA (PA6, PA66)",Incineration,0.04
West,2020,Commercial & industrial packaging,PC,Incineration,0.88
West,2025,Commercial & industrial packaging,PC,Incineration,0.74
West,2030,Commercial & industrial packaging,PC,Incineration,0.6
West,2035,Commercial & industrial packaging,PC,Incineration,0.46
West,2040,Commercial & industrial packaging,PC,Incineration,0.32
West,2045,Commercial & industrial packaging,PC,Incineration,0.18
West,2050,Commercial & industrial packaging,PC,Incineration,0.04
West,2020,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.88
West,2025,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.74
West,2030,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.6
West,2035,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.46
West,2040,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.32
West,2045,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.18
West,2050,Commercial & industrial packaging,Other Thermoplastics,Incineration,0.04
West,2020,Commercial & industrial packaging,PUR,Incineration,0.88
West,2025,Commercial & industrial packaging,PUR,Incineration,0.74
West,2030,Commercial & industrial packaging,PUR,Incineration,0.6
West,2035,Commercial & industrial packaging,PUR,Incineration,0.46
West,2040,Commercial & industrial packaging,PUR,Incineration,0.32
West,2045,Commercial & industrial packaging,PUR,Incineration,0.18
West,2050,Commercial & industrial packaging,PUR,Incineration,0.04
West,2020,Commercial & industrial packaging,Other Plastics,Incineration,0.88
West,2025,Commercial & industrial packaging,Other Plastics,Incineration,0.74
West,2030,Commercial & industrial packaging,Other Plastics,Incineration,0.6
West,2035,Commercial & industrial packaging,Other Plastics,Incineration,0.46
West,2040,Commercial & industrial packaging,Other Plastics,Incineration,0.32
West,2045,Commercial & industrial packaging,Other Plastics,Incineration,0.18
West,2050,Commercial & industrial packaging,Other Plastics,Incineration,0.04
West,2020,Building and Construction,"PE-LD, -LLD",Incineration,0.82
West,2025,Building and Construction,"PE-LD, -LLD",Incineration,0.69
West,2030,Building and Construction,"PE-LD, -LLD",Incineration,0.56
West,2035,Building and Construction,"PE-LD, -LLD",Incineration,0.43
West,2040,Building and Construction,"PE-LD, -LLD",Incineration,0.3
West,2045,Building and Construction,"PE-LD, -LLD",Incineration,0.17
West,2050,Building and Construction,"PE-LD, -LLD",Incineration,0.04
West,2020,Building and Construction,"PE-HD, -MD",Incineration,0.78
West,2025,Building and Construction,"PE-HD, -MD",Incineration,0.66
West,2030,Building and Construction,"PE-HD, -MD",Incineration,0.53
West,2035,Building and Construction,"PE-HD, -MD",Incineration,0.41
West,2040,Building and Construction,"PE-HD, -MD",Incineration,0.29
West,2045,Building and Construction,"PE-HD, -MD",Incineration,0.16
West,2050,Building and Construction,"PE-HD, -MD",Incineration,0.04
West,2020,Building and Construction,PP,Incineration,0.82
West,2025,Building and Construction,PP,Incineration,0.69
West,2030,Building and Construction,PP,Incineration,0.56
West,2035,Building and Construction,PP,Incineration,0.43
West,2040,Building and Construction,PP,Incineration,0.3
West,2045,Building and Construction,PP,Incineration,0.17
West,2050,Building and Construction,PP,Incineration,0.04
West,2020,Building and Construction,PS,Incineration,0.82
West,2025,Building and Construction,PS,Incineration,0.69
West,2030,Building and Construction,PS,Incineration,0.56
West,2035,Building and Construction,PS,Incineration,0.43
West,2040,Building and Construction,PS,Incineration,0.3
West,2045,Building and Construction,PS,Incineration,0.17
West,2050,Building and Construction,PS,Incineration,0.04
West,2020,Building and Construction,PS-E,Incineration,0.82
West,2025,Building and Construction,PS-E,Incineration,0.69
West,2030,Building and Construction,PS-E,Incineration,0.56
West,2035,Building and Construction,PS-E,Incineration,0.43
West,2040,Building and Construction,PS-E,Incineration,0.3
West,2045,Building and Construction,PS-E,Incineration,0.17
West,2050,Building and Construction,PS-E,Incineration,0.04
West,2020,Building and Construction,PVC,Incineration,0.23
West,2025,Building and Construction,PVC,Incineration,0.19
West,2030,Building and Construction,PVC,Incineration,0.16
West,2035,Building and Construction,PVC,Incineration,0.12
West,2040,Building and Construction,PVC,Incineration,0.08
West,2045,Building and Construction,PVC,Incineration,0.05
West,2050,Building and Construction,PVC,Incineration,0.01
West,2020,Building and Construction,PET,Incineration,0.82
West,2025,Building and Construction,PET,Incineration,0.69
West,2030,Building and Construction,PET,Incineration,0.56
West,2035,Building and Construction,PET,Incineration,0.43
West,2040,Building and Construction,PET,Incineration,0.3
West,2045,Building and Construction,PET,Incineration,0.17
West,2050,Building and Construction,PET,Incineration,0.04
West,2020,Building and Construction,"ABS, SAN",Incineration,0.82
West,2025,Building and Construction,"ABS, SAN",Incineration,0.69
West,2030,Building and Construction,"ABS, SAN",Incineration,0.56
West,2035,Building and Construction,"ABS, SAN",Incineration,0.43
West,2040,Building and Construction,"ABS, SAN",Incineration,0.3
West,2045,Building and Construction,"ABS, SAN",Incineration,0.17
West,2050,Building and Construction,"ABS, SAN",Incineration,0.04
West,2020,Building and Construction,PMMA,Incineration,0.82
West,2025,Building and Construction,PMMA,Incineration,0.69
West,2030,Building and Construction,PMMA,Incineration,0.56
West,2035,Building and Construction,PMMA,Incineration,0.43
West,2040,Building and Construction,PMMA,Incineration,0.3
West,2045,Building and Construction,PMMA,Incineration,0.17
West,2050,Building and Construction,PMMA,Incineration,0.04
West,2020,Building and Construction,"PA (PA6, PA66)",Incineration,0.82
West,2025,Building and Construction,"PA (PA6, PA66)",Incineration,0.69
West,2030,Building and Construction,"PA (PA6, PA66)",Incineration,0.56
West,2035,Building and Construction,"PA (PA6, PA66)",Incineration,0.43
West,2040,Building and Construction,"PA (PA6, PA66)",Incineration,0.3
West,2045,Building and Construction,"PA (PA6, PA66)",Incineration,0.17
West,2050,Building and Construction,"PA (PA6, PA66)",Incineration,0.04
West,2020,Building and Construction,PC,Incineration,0.82
West,2025,Building and Construction,PC,Incineration,0.69
West,2030,Building and Construction,PC,Incineration,0.56
West,2035,Building and Construction,PC,Incineration,0.43
West,2040,Building and Construction,PC,Incineration,0.3
West,2045,Building and Construction,PC,Incineration,0.17
West,2050,Building and Construction,PC,Incineration,0.04
West,2020,Building and Construction,Other Thermoplastics,Incineration,0.82
West,2025,Building and Construction,Other Thermoplastics,Incineration,0.69
West,2030,Building and Construction,Other Thermoplastics,Incineration,0.56
West,2035,Building and Construction,Other Thermoplastics,Incineration,0.43
West,2040,Building and Construction,Other Thermoplastics,Incineration,0.3
West,2045,Building and Construction,Other Thermoplastics,Incineration,0.17
West,2050,Building and Construction,Other Thermoplastics,Incineration,0.04
West,2020,Building and Construction,PUR,Incineration,0.82
West,2025,Building and Construction,PUR,Incineration,0.69
West,2030,Building and Construction,PUR,Incineration,0.56
West,2035,Building and Construction,PUR,Incineration,0.43
West,2040,Building and Construction,PUR,Incineration,0.3
West,2045,Building and Construction,PUR,Incineration,0.17
West,2050,Building and Construction,PUR,Incineration,0.04
West,2020,Building and Construction,Other Plastics,Incineration,0.82
West,2025,Building and Construction,Other Plastics,Incineration,0.69
West,2030,Building and Construction,Other Plastics,Incineration,0.56
West,2035,Building and Construction,Other Plastics,Incineration,0.43
West,2040,Building and Construction,Other Plastics,Incineration,0.3
West,2045,Building and Construction,Other Plastics,Incineration,0.17
West,2050,Building and Construction,Other Plastics,Incineration,0.04
West,2020,EPS ETICS,PS-E,Incineration,0.82
West,2025,EPS ETICS,PS-E,Incineration,0.69
West,2030,EPS ETICS,PS-E,Incineration,0.56
West,2035,EPS ETICS,PS-E,Incineration,0.43
West,2040,EPS ETICS,PS-E,Incineration,0.3
West,2045,EPS ETICS,PS-E,Incineration,0.17
West,2050,EPS ETICS,PS-E,Incineration,0.04
West,2020,EPS flat roof,PS-E,Incineration,0.82
West,2025,EPS flat roof,PS-E,Incineration,0.69
West,2030,EPS flat roof,PS-E,Incineration,0.56
West,2035,EPS flat roof,PS-E,Incineration,0.43
West,2040,EPS flat roof,PS-E,Incineration,0.3
West,2045,EPS flat roof,PS-E,Incineration,0.17
West,2050,EPS flat roof,PS-E,Incineration,0.04
West,2020,EPS flooring,PS-E,Incineration,0.82
West,2025,EPS flooring,PS-E,Incineration,0.69
West,2030,EPS flooring,PS-E,Incineration,0.56
West,2035,EPS flooring,PS-E,Incineration,0.43
West,2040,EPS flooring,PS-E,Incineration,0.3
West,2045,EPS flooring,PS-E,Incineration,0.17
West,2050,EPS flooring,PS-E,Incineration,0.04
West,2020,EPS perimeter,PS-E,Incineration,0.82
West,2025,EPS perimeter,PS-E,Incineration,0.69
West,2030,EPS perimeter,PS-E,Incineration,0.56
West,2035,EPS perimeter,PS-E,Incineration,0.43
West,2040,EPS perimeter,PS-E,Incineration,0.3
West,2045,EPS perimeter,PS-E,Incineration,0.17
West,2050,EPS perimeter,PS-E,Incineration,0.04
West,2020,EPS others in B&C,PS-E,Incineration,0.82
West,2025,EPS others in B&C,PS-E,Incineration,0.69
West,2030,EPS others in B&C,PS-E,Incineration,0.56
West,2035,EPS others in B&C,PS-E,Incineration,0.43
West,2040,EPS others in B&C,PS-E,Incineration,0.3
West,2045,EPS others in B&C,PS-E,Incineration,0.17
West,2050,EPS others in B&C,PS-E,Incineration,0.04
West,2020,PVC pipes,PVC,Incineration,0.23
West,2025,PVC pipes,PVC,Incineration,0.19
West,2030,PVC pipes,PVC,Incineration,0.16
West,2035,PVC pipes,PVC,Incineration,0.12
West,2040,PVC pipes,PVC,Incineration,0.08
West,2045,PVC pipes,PVC,Incineration,0.05
West,2050,PVC pipes,PVC,Incineration,0.01
West,2020,PVC profiles,PVC,Incineration,0.23
West,2025,PVC profiles,PVC,Incineration,0.19
West,2030,PVC profiles,PVC,Incineration,0.16
West,2035,PVC profiles,PVC,Incineration,0.12
West,2040,PVC profiles,PVC,Incineration,0.08
West,2045,PVC profiles,PVC,Incineration,0.05
West,2050,PVC profiles,PVC,Incineration,0.01
West,2020,PVC others in B&C,PVC,Incineration,0.23
West,2025,PVC others in B&C,PVC,Incineration,0.19
West,2030,PVC others in B&C,PVC,Incineration,0.16
West,2035,PVC others in B&C,PVC,Incineration,0.12
West,2040,PVC others in B&C,PVC,Incineration,0.08
West,2045,PVC others in B&C,PVC,Incineration,0.05
West,2050,PVC others in B&C,PVC,Incineration,0.01
West,2020,PUR rigid spray foam,PUR,Incineration,0.82
West,2025,PUR rigid spray foam,PUR,Incineration,0.69
West,2030,PUR rigid spray foam,PUR,Incineration,0.56
West,2035,PUR rigid spray foam,PUR,Incineration,0.43
West,2040,PUR rigid spray foam,PUR,Incineration,0.3
West,2045,PUR rigid spray foam,PUR,Incineration,0.17
West,2050,PUR rigid spray foam,PUR,Incineration,0.04
West,2020,PUR boards and panels rigid foam,PUR,Incineration,0.82
West,2025,PUR boards and panels rigid foam,PUR,Incineration,0.69
West,2030,PUR boards and panels rigid foam,PUR,Incineration,0.56
West,2035,PUR boards and panels rigid foam,PUR,Incineration,0.43
West,2040,PUR boards and panels rigid foam,PUR,Incineration,0.3
West,2045,PUR boards and panels rigid foam,PUR,Incineration,0.17
West,2050,PUR boards and panels rigid foam,PUR,Incineration,0.04
West,2020,Automotive,"PE-LD, -LLD",Incineration,0.76
West,2025,Automotive,"PE-LD, -LLD",Incineration,0.64
West,2030,Automotive,"PE-LD, -LLD",Incineration,0.52
West,2035,Automotive,"PE-LD, -LLD",Incineration,0.4
West,2040,Automotive,"PE-LD, -LLD",Incineration,0.28
West,2045,Automotive,"PE-LD, -LLD",Incineration,0.16
West,2050,Automotive,"PE-LD, -LLD",Incineration,0.04
West,2020,Automotive,"PE-HD, -MD",Incineration,0.76
West,2025,Automotive,"PE-HD, -MD",Incineration,0.64
West,2030,Automotive,"PE-HD, -MD",Incineration,0.52
West,2035,Automotive,"PE-HD, -MD",Incineration,0.4
West,2040,Automotive,"PE-HD, -MD",Incineration,0.28
West,2045,Automotive,"PE-HD, -MD",Incineration,0.16
West,2050,Automotive,"PE-HD, -MD",Incineration,0.04
West,2020,Automotive,PP,Incineration,0.76
West,2025,Automotive,PP,Incineration,0.64
West,2030,Automotive,PP,Incineration,0.52
West,2035,Automotive,PP,Incineration,0.4
West,2040,Automotive,PP,Incineration,0.28
West,2045,Automotive,PP,Incineration,0.16
West,2050,Automotive,PP,Incineration,0.04
West,2020,Automotive,PS,Incineration,0.76
West,2025,Automotive,PS,Incineration,0.64
West,2030,Automotive,PS,Incineration,0.52
West,2035,Automotive,PS,Incineration,0.4
West,2040,Automotive,PS,Incineration,0.28
West,2045,Automotive,PS,Incineration,0.16
West,2050,Automotive,PS,Incineration,0.04
West,2020,Automotive,PS-E,Incineration,0.76
West,2025,Automotive,PS-E,Incineration,0.64
West,2030,Automotive,PS-E,Incineration,0.52
West,2035,Automotive,PS-E,Incineration,0.4
West,2040,Automotive,PS-E,Incineration,0.28
West,2045,Automotive,PS-E,Incineration,0.16
West,2050,Automotive,PS-E,Incineration,0.04
West,2020,Automotive,PVC,Incineration,0.76
West,2025,Automotive,PVC,Incineration,0.64
West,2030,Automotive,PVC,Incineration,0.52
West,2035,Automotive,PVC,Incineration,0.4
West,2040,Automotive,PVC,Incineration,0.28
West,2045,Automotive,PVC,Incineration,0.16
West,2050,Automotive,PVC,Incineration,0.04
West,2020,Automotive,PET,Incineration,0.76
West,2025,Automotive,PET,Incineration,0.64
West,2030,Automotive,PET,Incineration,0.52
West,2035,Automotive,PET,Incineration,0.4
West,2040,Automotive,PET,Incineration,0.28
West,2045,Automotive,PET,Incineration,0.16
West,2050,Automotive,PET,Incineration,0.04
West,2020,Automotive,"ABS, SAN",Incineration,0.76
West,2025,Automotive,"ABS, SAN",Incineration,0.64
West,2030,Automotive,"ABS, SAN",Incineration,0.52
West,2035,Automotive,"ABS, SAN",Incineration,0.4
West,2040,Automotive,"ABS, SAN",Incineration,0.28
West,2045,Automotive,"ABS, SAN",Incineration,0.16
West,2050,Automotive,"ABS, SAN",Incineration,0.04
West,2020,Automotive,PMMA,Incineration,0.76
West,2025,Automotive,PMMA,Incineration,0.64
West,2030,Automotive,PMMA,Incineration,0.52
West,2035,Automotive,PMMA,Incineration,0.4
West,2040,Automotive,PMMA,Incineration,0.28
West,2045,Automotive,PMMA,Incineration,0.16
West,2050,Automotive,PMMA,Incineration,0.04
West,2020,Automotive,"PA (PA6, PA66)",Incineration,0.76
West,2025,Automotive,"PA (PA6, PA66)",Incineration,0.64
West,2030,Automotive,"PA (PA6, PA66)",Incineration,0.52
West,2035,Automotive,"PA (PA6, PA66)",Incineration,0.4
West,2040,Automotive,"PA (PA6, PA66)",Incineration,0.28
West,2045,Automotive,"PA (PA6, PA66)",Incineration,0.16
West,2050,Automotive,"PA (PA6, PA66)",Incineration,0.04
West,2020,Automotive,PC,Incineration,0.76
West,2025,Automotive,PC,Incineration,0.64
West,2030,Automotive,PC,Incineration,0.52
West,2035,Automotive,PC,Incineration,0.4
West,2040,Automotive,PC,Incineration,0.28
West,2045,Automotive,PC,Incineration,0.16
West,2050,Automotive,PC,Incineration,0.04
West,2020,Automotive,Other Thermoplastics,Incineration,0.76
West,2025,Automotive,Other Thermoplastics,Incineration,0.64
West,2030,Automotive,Other Thermoplastics,Incineration,0.52
West,2035,Automotive,Other Thermoplastics,Incineration,0.4
West,2040,Automotive,Other Thermoplastics,Incineration,0.28
West,2045,Automotive,Other Thermoplastics,Incineration,0.16
West,2050,Automotive,Other Thermoplastics,Incineration,0.04
West,2020,Automotive,PUR,Incineration,0.76
West,2025,Automotive,PUR,Incineration,0.64
West,2030,Automotive,PUR,Incineration,0.52
West,2035,Automotive,PUR,Incineration,0.4
West,2040,Automotive,PUR,Incineration,0.28
West,2045,Automotive,PUR,Incineration,0.16
West,2050,Automotive,PUR,Incineration,0.04
West,2020,Automotive,Other Plastics,Incineration,0.76
West,2025,Automotive,Other Plastics,Incineration,0.64
West,2030,Automotive,Other Plastics,Incineration,0.52
West,2035,Automotive,Other Plastics,Incineration,0.4
West,2040,Automotive,Other Plastics,Incineration,0.28
West,2045,Automotive,Other Plastics,Incineration,0.16
West,2050,Automotive,Other Plastics,Incineration,0.04
West,2020,PUR moulded automotive,PUR,Incineration,0.76
West,2025,PUR moulded automotive,PUR,Incineration,0.64
West,2030,PUR moulded automotive,PUR,Incineration,0.52
West,2035,PUR moulded automotive,PUR,Incineration,0.4
West,2040,PUR moulded automotive,PUR,Incineration,0.28
West,2045,PUR moulded automotive,PUR,Incineration,0.16
West,2050,PUR moulded automotive,PUR,Incineration,0.04
West,2020,PUR others in Automotive,PUR,Incineration,0.76
West,2025,PUR others in Automotive,PUR,Incineration,0.64
West,2030,PUR others in Automotive,PUR,Incineration,0.52
West,2035,PUR others in Automotive,PUR,Incineration,0.4
West,2040,PUR others in Automotive,PUR,Incineration,0.28
West,2045,PUR others in Automotive,PUR,Incineration,0.16
West,2050,PUR others in Automotive,PUR,Incineration,0.04
West,2020,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.68
West,2025,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.58
West,2030,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.47
West,2035,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.36
West,2040,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.25
West,2045,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.14
West,2050,Electrical and Electronics,"PE-LD, -LLD",Incineration,0.03
West,2020,Electrical and Electronics,"PE-HD, -MD",Incineration,0.68
West,2025,Electrical and Electronics,"PE-HD, -MD",Incineration,0.58
West,2030,Electrical and Electronics,"PE-HD, -MD",Incineration,0.47
West,2035,Electrical and Electronics,"PE-HD, -MD",Incineration,0.36
West,2040,Electrical and Electronics,"PE-HD, -MD",Incineration,0.25
West,2045,Electrical and Electronics,"PE-HD, -MD",Incineration,0.14
West,2050,Electrical and Electronics,"PE-HD, -MD",Incineration,0.03
West,2020,Electrical and Electronics,PP,Incineration,0.58
West,2025,Electrical and Electronics,PP,Incineration,0.49
West,2030,Electrical and Electronics,PP,Incineration,0.4
West,2035,Electrical and Electronics,PP,Incineration,0.31
West,2040,Electrical and Electronics,PP,Incineration,0.21
West,2045,Electrical and Electronics,PP,Incineration,0.12
West,2050,Electrical and Electronics,PP,Incineration,0.03
West,2020,Electrical and Electronics,PS,Incineration,0.58
West,2025,Electrical and Electronics,PS,Incineration,0.49
West,2030,Electrical and Electronics,PS,Incineration,0.4
West,2035,Electrical and Electronics,PS,Incineration,0.31
West,2040,Electrical and Electronics,PS,Incineration,0.21
West,2045,Electrical and Electronics,PS,Incineration,0.12
West,2050,Electrical and Electronics,PS,Incineration,0.03
West,2020,Electrical and Electronics,PS-E,Incineration,0.68
West,2025,Electrical and Electronics,PS-E,Incineration,0.58
West,2030,Electrical and Electronics,PS-E,Incineration,0.47
West,2035,Electrical and Electronics,PS-E,Incineration,0.36
West,2040,Electrical and Electronics,PS-E,Incineration,0.25
West,2045,Electrical and Electronics,PS-E,Incineration,0.14
West,2050,Electrical and Electronics,PS-E,Incineration,0.03
West,2020,Electrical and Electronics,PVC,Incineration,0.68
West,2025,Electrical and Electronics,PVC,Incineration,0.58
West,2030,Electrical and Electronics,PVC,Incineration,0.47
West,2035,Electrical and Electronics,PVC,Incineration,0.36
West,2040,Electrical and Electronics,PVC,Incineration,0.25
West,2045,Electrical and Electronics,PVC,Incineration,0.14
West,2050,Electrical and Electronics,PVC,Incineration,0.03
West,2020,Electrical and Electronics,PET,Incineration,0.84
West,2025,Electrical and Electronics,PET,Incineration,0.71
West,2030,Electrical and Electronics,PET,Incineration,0.58
West,2035,Electrical and Electronics,PET,Incineration,0.44
West,2040,Electrical and Electronics,PET,Incineration,0.31
West,2045,Electrical and Electronics,PET,Incineration,0.18
West,2050,Electrical and Electronics,PET,Incineration,0.04
West,2020,Electrical and Electronics,"ABS, SAN",Incineration,0.58
West,2025,Electrical and Electronics,"ABS, SAN",Incineration,0.49
West,2030,Electrical and Electronics,"ABS, SAN",Incineration,0.4
West,2035,Electrical and Electronics,"ABS, SAN",Incineration,0.31
West,2040,Electrical and Electronics,"ABS, SAN",Incineration,0.21
West,2045,Electrical and Electronics,"ABS, SAN",Incineration,0.12
West,2050,Electrical and Electronics,"ABS, SAN",Incineration,0.03
West,2020,Electrical and Electronics,PMMA,Incineration,0.84
West,2025,Electrical and Electronics,PMMA,Incineration,0.71
West,2030,Electrical and Electronics,PMMA,Incineration,0.58
West,2035,Electrical and Electronics,PMMA,Incineration,0.44
West,2040,Electrical and Electronics,PMMA,Incineration,0.31
West,2045,Electrical and Electronics,PMMA,Incineration,0.18
West,2050,Electrical and Electronics,PMMA,Incineration,0.04
West,2020,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.84
West,2025,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.71
West,2030,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.58
West,2035,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.44
West,2040,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.31
West,2045,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.18
West,2050,Electrical and Electronics,"PA (PA6, PA66)",Incineration,0.04
West,2020,Electrical and Electronics,PC,Incineration,0.68
West,2025,Electrical and Electronics,PC,Incineration,0.58
West,2030,Electrical and Electronics,PC,Incineration,0.47
West,2035,Electrical and Electronics,PC,Incineration,0.36
West,2040,Electrical and Electronics,PC,Incineration,0.25
West,2045,Electrical and Electronics,PC,Incineration,0.14
West,2050,Electrical and Electronics,PC,Incineration,0.03
West,2020,Electrical and Electronics,Other Thermoplastics,Incineration,0.84
West,2025,Electrical and Electronics,Other Thermoplastics,Incineration,0.71
West,2030,Electrical and Electronics,Other Thermoplastics,Incineration,0.58
West,2035,Electrical and Electronics,Other Thermoplastics,Incineration,0.44
West,2040,Electrical and Electronics,Other Thermoplastics,Incineration,0.31
West,2045,Electrical and Electronics,Other Thermoplastics,Incineration,0.18
West,2050,Electrical and Electronics,Other Thermoplastics,Incineration,0.04
West,2020,Electrical and Electronics,PUR,Incineration,0.84
West,2025,Electrical and Electronics,PUR,Incineration,0.71
West,2030,Electrical and Electronics,PUR,Incineration,0.58
West,2035,Electrical and Electronics,PUR,Incineration,0.44
West,2040,Electrical and Electronics,PUR,Incineration,0.31
West,2045,Electrical and Electronics,PUR,Incineration,0.18
West,2050,Electrical and Electronics,PUR,Incineration,0.04
West,2020,Electrical and Electronics,Other Plastics,Incineration,0.84
West,2025,Electrical and Electronics,Other Plastics,Incineration,0.71
West,2030,Electrical and Electronics,Other Plastics,Incineration,0.58
West,2035,Electrical and Electronics,Other Plastics,Incineration,0.44
West,2040,Electrical and Electronics,Other Plastics,Incineration,0.31
West,2045,Electrical and Electronics,Other Plastics,Incineration,0.18
West,2050,Electrical and Electronics,Other Plastics,Incineration,0.04
West,2020,Agriculture,"PE-LD, -LLD",Incineration,0.44
West,2025,Agriculture,"PE-LD, -LLD",Incineration,0.37
West,2030,Agriculture,"PE-LD, -LLD",Incineration,0.3
West,2035,Agriculture,"PE-LD, -LLD",Incineration,0.23
West,2040,Agriculture,"PE-LD, -LLD",Incineration,0.16
West,2045,Agriculture,"PE-LD, -LLD",Incineration,0.09
West,2050,Agriculture,"PE-LD, -LLD",Incineration,0.02
West,2020,Agriculture,"PE-HD, -MD",Incineration,0.84
West,2025,Agriculture,"PE-HD, -MD",Incineration,0.71
West,2030,Agriculture,"PE-HD, -MD",Incineration,0.58
West,2035,Agriculture,"PE-HD, -MD",Incineration,0.44
West,2040,Agriculture,"PE-HD, -MD",Incineration,0.31
West,2045,Agriculture,"PE-HD, -MD",Incineration,0.18
West,2050,Agriculture,"PE-HD, -MD",Incineration,0.04
West,2020,Agriculture,PP,Incineration,0.47
West,2025,Agriculture,PP,Incineration,0.4
West,2030,Agriculture,PP,Incineration,0.32
West,2035,Agriculture,PP,Incineration,0.25
West,2040,Agriculture,PP,Incineration,0.17
West,2045,Agriculture,PP,Incineration,0.1
West,2050,Agriculture,PP,Incineration,0.02
West,2020,Agriculture,PS,Incineration,0.84
West,2025,Agriculture,PS,Incineration,0.71
West,2030,Agriculture,PS,Incineration,0.58
West,2035,Agriculture,PS,Incineration,0.44
