Region;Building type;Age cohort;Year;value
GRC;Oth;2021-2030;2023;1345263
GRC;Oth;2021-2030;2024;1793684
GRC;Oth;2021-2030;2025;2242105
GRC;Oth;2021-2030;2026;2357055.725
GRC;Oth;2021-2030;2027;2472006.45
GRC;Oth;2021-2030;2028;2586957.175
GRC;Oth;2021-2030;2029;2701907.9
GRC;Oth;2021-2030;2030;2816858.625
GRC;Oth;2021-2030;2031;2816858.625
GRC;Oth;2021-2030;2032;2816858.625
GRC;Oth;2021-2030;2033;2816858.625
GRC;Oth;2021-2030;2034;2816858.625
GRC;Oth;2021-2030;2035;2816858.625
GRC;Oth;2021-2030;2036;2816858.625
GRC;Oth;2021-2030;2037;2816858.625
GRC;Oth;2021-2030;2038;2816858.625
GRC;Oth;2021-2030;2039;2816858.625
GRC;Oth;2021-2030;2040;2816858.625
GRC;Oth;2021-2030;2041;2816858.625
GRC;Oth;2021-2030;2042;2816858.625
GRC;Oth;2021-2030;2043;2816858.625
GRC;Oth;2021-2030;2044;2816858.625
GRC;Oth;2021-2030;2045;2816858.625
GRC;Oth;2021-2030;2046;2816858.625
GRC;Oth;2021-2030;2047;2816858.625
GRC;Oth;2021-2030;2048;2816858.625
GRC;Oth;2021-2030;2049;2816858.625
GRC;Oth;2021-2030;2050;2816858.625
GRC;Oth;2031-2040;2020;0
GRC;Oth;2031-2040;2021;0
GRC;Oth;2031-2040;2022;0
GRC;Oth;2031-2040;2023;0
GRC;Oth;2031-2040;2024;0
GRC;Oth;2031-2040;2025;0
GRC;Oth;2031-2040;2026;0
GRC;Oth;2031-2040;2027;0
GRC;Oth;2031-2040;2028;0
GRC;Oth;2031-2040;2029;0
GRC;Oth;2031-2040;2030;0
GRC;Oth;2031-2040;2031;165257.3
GRC;Oth;2031-2040;2032;330514.6
GRC;Oth;2031-2040;2033;495771.9
GRC;Oth;2031-2040;2034;661029.2
GRC;Oth;2031-2040;2035;826286.5
GRC;Oth;2031-2040;2036;991543.8
GRC;Oth;2031-2040;2037;1156801.1
GRC;Oth;2031-2040;2038;1322058.4
GRC;Oth;2031-2040;2039;1487315.7
GRC;Oth;2031-2040;2040;1652573
GRC;Oth;2031-2040;2041;1652573
GRC;Oth;2031-2040;2042;1652573
GRC;Oth;2031-2040;2043;1652573
GRC;Oth;2031-2040;2044;1652573
GRC;Oth;2031-2040;2045;1652573
GRC;Oth;2031-2040;2046;1652573
GRC;Oth;2031-2040;2047;1652573
GRC;Oth;2031-2040;2048;1652573
GRC;Oth;2031-2040;2049;1652573
GRC;Oth;2031-2040;2050;1652573
GRC;Oth;2040<;2020;0
GRC;Oth;2040<;2021;0
GRC;Oth;2040<;2022;0
GRC;Oth;2040<;2023;0
GRC;Oth;2040<;2024;0
GRC;Oth;2040<;2025;0
GRC;Oth;2040<;2026;0
GRC;Oth;2040<;2027;0
GRC;Oth;2040<;2028;0
GRC;Oth;2040<;2029;0
GRC;Oth;2040<;2030;0
GRC;Oth;2040<;2031;0
GRC;Oth;2040<;2032;0
GRC;Oth;2040<;2033;0
GRC;Oth;2040<;2034;0
GRC;Oth;2040<;2035;0
GRC;Oth;2040<;2036;0
GRC;Oth;2040<;2037;0
GRC;Oth;2040<;2038;0
GRC;Oth;2040<;2039;0
GRC;Oth;2040<;2040;0
GRC;Oth;2040<;2041;244149.9062
GRC;Oth;2040<;2042;488299.8125
GRC;Oth;2040<;2043;732449.7187
GRC;Oth;2040<;2044;976599.625
GRC;Oth;2040<;2045;1220749.531
GRC;Oth;2040<;2046;1464899.437
GRC;Oth;2040<;2047;1709049.344
GRC;Oth;2040<;2048;1953199.25
GRC;Oth;2040<;2049;2197349.156
GRC;Oth;2040<;2050;2441499.062
HRV;SFH;>1945;2020;20435614.55
HRV;SFH;>1945;2021;20325237.59
HRV;SFH;>1945;2022;20214860.64
HRV;SFH;>1945;2023;20104483.68
HRV;SFH;>1945;2024;19994106.73
HRV;SFH;>1945;2025;19883729.77
HRV;SFH;>1945;2026;19773352.82
HRV;SFH;>1945;2027;19662975.86
HRV;SFH;>1945;2028;19552598.91
HRV;SFH;>1945;2029;19442221.95
HRV;SFH;>1945;2030;19331845
HRV;SFH;>1945;2031;19244666.78
HRV;SFH;>1945;2032;19157488.55
HRV;SFH;>1945;2033;19070310.33
HRV;SFH;>1945;2034;18983132.1
HRV;SFH;>1945;2035;18895953.88
HRV;SFH;>1945;2036;18808775.65
HRV;SFH;>1945;2037;18721597.43
HRV;SFH;>1945;2038;18634419.2
HRV;SFH;>1945;2039;18547240.98
HRV;SFH;>1945;2040;18460062.75
HRV;SFH;>1945;2041;18353910.08
HRV;SFH;>1945;2042;18247757.4
HRV;SFH;>1945;2043;18141604.73
HRV;SFH;>1945;2044;18035452.05
HRV;SFH;>1945;2045;17929299.38
HRV;SFH;>1945;2046;17823146.7
HRV;SFH;>1945;2047;17716994.03
HRV;SFH;>1945;2048;17610841.35
HRV;SFH;>1945;2049;17504688.68
HRV;SFH;>1945;2050;17398536
HRV;SFH;1945-1969;2020;29535516.36
HRV;SFH;1945-1969;2021;29301944.73
HRV;SFH;1945-1969;2022;29068373.09
HRV;SFH;1945-1969;2023;28834801.45
HRV;SFH;1945-1969;2024;28601229.82
HRV;SFH;1945-1969;2025;28367658.18
HRV;SFH;1945-1969;2026;28134086.55
HRV;SFH;1945-1969;2027;27900514.91
HRV;SFH;1945-1969;2028;27666943.27
HRV;SFH;1945-1969;2029;27433371.64
HRV;SFH;1945-1969;2030;27199800
HRV;SFH;1945-1969;2031;26950281.4
HRV;SFH;1945-1969;2032;26700762.8
HRV;SFH;1945-1969;2033;26451244.2
HRV;SFH;1945-1969;2034;26201725.6
HRV;SFH;1945-1969;2035;25952207
HRV;SFH;1945-1969;2036;25702688.4
HRV;SFH;1945-1969;2037;25453169.8
HRV;SFH;1945-1969;2038;25203651.2
HRV;SFH;1945-1969;2039;24954132.6
HRV;SFH;1945-1969;2040;24704614
HRV;SFH;1945-1969;2041;24391459.2
HRV;SFH;1945-1969;2042;24078304.4
HRV;SFH;1945-1969;2043;23765149.6
HRV;SFH;1945-1969;2044;23451994.8
HRV;SFH;1945-1969;2045;23138840
HRV;SFH;1945-1969;2046;22825685.2
HRV;SFH;1945-1969;2047;22512530.4
HRV;SFH;1945-1969;2048;22199375.6
HRV;SFH;1945-1969;2049;21886220.8
HRV;SFH;1945-1969;2050;21573066
HRV;SFH;1970-1989;2020;48216465.02
HRV;SFH;1970-1989;2021;48047973.55
HRV;SFH;1970-1989;2022;47879482.07
HRV;SFH;1970-1989;2023;47710990.59
HRV;SFH;1970-1989;2024;47542499.11
HRV;SFH;1970-1989;2025;47374007.64
HRV;SFH;1970-1989;2026;47205516.16
HRV;SFH;1970-1989;2027;47037024.68
HRV;SFH;1970-1989;2028;46868533.2
HRV;SFH;1970-1989;2029;46700041.73
HRV;SFH;1970-1989;2030;46531550.25
HRV;SFH;1970-1989;2031;46411004.23
HRV;SFH;1970-1989;2032;46290458.2
HRV;SFH;1970-1989;2033;46169912.18
HRV;SFH;1970-1989;2034;46049366.15
HRV;SFH;1970-1989;2035;45928820.13
HRV;SFH;1970-1989;2036;45808274.1
HRV;SFH;1970-1989;2037;45687728.08
HRV;SFH;1970-1989;2038;45567182.05
HRV;SFH;1970-1989;2039;45446636.03
HRV;SFH;1970-1989;2040;45326090
HRV;SFH;1970-1989;2041;45130876.43
HRV;SFH;1970-1989;2042;44935662.85
HRV;SFH;1970-1989;2043;44740449.28
HRV;SFH;1970-1989;2044;44545235.7
HRV;SFH;1970-1989;2045;44350022.13
HRV;SFH;1970-1989;2046;44154808.55
HRV;SFH;1970-1989;2047;43959594.98
HRV;SFH;1970-1989;2048;43764381.4
HRV;SFH;1970-1989;2049;43569167.83
HRV;SFH;1970-1989;2050;43373954.25
HRV;SFH;1990-2010;2020;17766711.17
HRV;SFH;1990-2010;2021;17725718.84
HRV;SFH;1990-2010;2022;17684726.51
HRV;SFH;1990-2010;2023;17643734.18
HRV;SFH;1990-2010;2024;17602741.85
HRV;SFH;1990-2010;2025;17561749.52
HRV;SFH;1990-2010;2026;17520757.19
HRV;SFH;1990-2010;2027;17479764.86
HRV;SFH;1990-2010;2028;17438772.53
HRV;SFH;1990-2010;2029;17397780.2
HRV;SFH;1990-2010;2030;17356787.88
HRV;SFH;1990-2010;2031;17350585.34
HRV;SFH;1990-2010;2032;17344382.8
HRV;SFH;1990-2010;2033;17338180.26
HRV;SFH;1990-2010;2034;17331977.73
HRV;SFH;1990-2010;2035;17325775.19
HRV;SFH;1990-2010;2036;17319572.65
HRV;SFH;1990-2010;2037;17313370.11
HRV;SFH;1990-2010;2038;17307167.58
HRV;SFH;1990-2010;2039;17300965.04
HRV;SFH;1990-2010;2040;17294762.5
HRV;SFH;1990-2010;2041;17280629.05
HRV;SFH;1990-2010;2042;17266495.6
HRV;SFH;1990-2010;2043;17252362.15
HRV;SFH;1990-2010;2044;17238228.7
HRV;SFH;1990-2010;2045;17224095.25
HRV;SFH;1990-2010;2046;17209961.8
HRV;SFH;1990-2010;2047;17195828.35
HRV;SFH;1990-2010;2048;17181694.9
HRV;SFH;1990-2010;2049;17167561.45
HRV;SFH;1990-2010;2050;17153428
HRV;SFH;2011-2020;2020;9656876.932
HRV;SFH;2011-2020;2021;9635601.551
HRV;SFH;2011-2020;2022;9614326.17
HRV;SFH;2011-2020;2023;9593050.79
HRV;SFH;2011-2020;2024;9571775.409
HRV;SFH;2011-2020;2025;9550500.028
HRV;SFH;2011-2020;2026;9529224.648
HRV;SFH;2011-2020;2027;9507949.267
HRV;SFH;2011-2020;2028;9486673.886
HRV;SFH;2011-2020;2029;9465398.506
HRV;SFH;2011-2020;2030;9444123.125
HRV;SFH;2011-2020;2031;9444088.106
HRV;SFH;2011-2020;2032;9444053.088
HRV;SFH;2011-2020;2033;9444018.069
HRV;SFH;2011-2020;2034;9443983.05
HRV;SFH;2011-2020;2035;9443948.031
HRV;SFH;2011-2020;2036;9443913.013
HRV;SFH;2011-2020;2037;9443877.994
HRV;SFH;2011-2020;2038;9443842.975
HRV;SFH;2011-2020;2039;9443807.956
HRV;SFH;2011-2020;2040;9443772.938
HRV;SFH;2011-2020;2041;9442215.225
HRV;SFH;2011-2020;2042;9440657.513
HRV;SFH;2011-2020;2043;9439099.8
HRV;SFH;2011-2020;2044;9437542.088
HRV;SFH;2011-2020;2045;9435984.375
HRV;SFH;2011-2020;2046;9434426.663
HRV;SFH;2011-2020;2047;9432868.95
HRV;SFH;2011-2020;2048;9431311.238
HRV;SFH;2011-2020;2049;9429753.525
HRV;SFH;2011-2020;2050;9428195.813
HRV;SFH;2021-2030;2020;0
HRV;SFH;2021-2030;2021;0
HRV;SFH;2021-2030;2022;0
HRV;SFH;2021-2030;2023;0
HRV;SFH;2021-2030;2024;0
HRV;SFH;2021-2030;2025;0
HRV;SFH;2021-2030;2026;0
HRV;SFH;2021-2030;2027;0
HRV;SFH;2021-2030;2028;0
HRV;SFH;2021-2030;2029;0
HRV;SFH;2021-2030;2030;0
HRV;SFH;2021-2030;2031;0
HRV;SFH;2021-2030;2032;0
HRV;SFH;2021-2030;2033;0
HRV;SFH;2021-2030;2034;0
HRV;SFH;2021-2030;2035;0
HRV;SFH;2021-2030;2036;0
HRV;SFH;2021-2030;2037;0
HRV;SFH;2021-2030;2038;0
HRV;SFH;2021-2030;2039;0
HRV;SFH;2021-2030;2040;0
HRV;SFH;2021-2030;2041;0
HRV;SFH;2021-2030;2042;0
HRV;SFH;2021-2030;2043;0
HRV;SFH;2021-2030;2044;0
HRV;SFH;2021-2030;2045;0
HRV;SFH;2021-2030;2046;0
HRV;SFH;2021-2030;2047;0
HRV;SFH;2021-2030;2048;0
HRV;SFH;2021-2030;2049;0
HRV;SFH;2021-2030;2050;0
HRV;SFH;2031-2040;2020;0
HRV;SFH;2031-2040;2021;0
HRV;SFH;2031-2040;2022;0
HRV;SFH;2031-2040;2023;0
HRV;SFH;2031-2040;2024;0
HRV;SFH;2031-2040;2025;0
HRV;SFH;2031-2040;2026;0
HRV;SFH;2031-2040;2027;0
HRV;SFH;2031-2040;2028;0
HRV;SFH;2031-2040;2029;0
HRV;SFH;2031-2040;2030;0
HRV;SFH;2031-2040;2031;48798.42344
HRV;SFH;2031-2040;2032;97596.84688
HRV;SFH;2031-2040;2033;146395.2703
HRV;SFH;2031-2040;2034;195193.6938
HRV;SFH;2031-2040;2035;243992.1172
HRV;SFH;2031-2040;2036;292790.5406
HRV;SFH;2031-2040;2037;341588.9641
HRV;SFH;2031-2040;2038;390387.3875
HRV;SFH;2031-2040;2039;439185.8109
HRV;SFH;2031-2040;2040;487984.2344
HRV;SFH;2031-2040;2041;487984.2344
HRV;SFH;2031-2040;2042;487984.2344
HRV;SFH;2031-2040;2043;487984.2344
HRV;SFH;2031-2040;2044;487984.2344
HRV;SFH;2031-2040;2045;487984.2344
HRV;SFH;2031-2040;2046;487984.2344
HRV;SFH;2031-2040;2047;487984.2344
HRV;SFH;2031-2040;2048;487984.2344
HRV;SFH;2031-2040;2049;487984.2344
HRV;SFH;2031-2040;2050;487984.2344
HRV;SFH;2040<;2020;0
HRV;SFH;2040<;2021;0
HRV;SFH;2040<;2022;0
HRV;SFH;2040<;2023;0
HRV;SFH;2040<;2024;0
HRV;SFH;2040<;2025;0
HRV;SFH;2040<;2026;0
HRV;SFH;2040<;2027;0
HRV;SFH;2040<;2028;0
HRV;SFH;2040<;2029;0
HRV;SFH;2040<;2030;0
HRV;SFH;2040<;2031;0
HRV;SFH;2040<;2032;0
HRV;SFH;2040<;2033;0
HRV;SFH;2040<;2034;0
HRV;SFH;2040<;2035;0
HRV;SFH;2040<;2036;0
HRV;SFH;2040<;2037;0
HRV;SFH;2040<;2038;0
HRV;SFH;2040<;2039;0
HRV;SFH;2040<;2040;0
HRV;SFH;2040<;2041;78797.19531
HRV;SFH;2040<;2042;157594.3906
HRV;SFH;2040<;2043;236391.5859
HRV;SFH;2040<;2044;315188.7812
HRV;SFH;2040<;2045;393985.9766
HRV;SFH;2040<;2046;472783.1719
HRV;SFH;2040<;2047;551580.3672
HRV;SFH;2040<;2048;630377.5625
HRV;SFH;2040<;2049;709174.7578
HRV;SFH;2040<;2050;787971.9531
HRV;MFH;>1945;2020;6217080.455
HRV;MFH;>1945;2021;6182825.409
HRV;MFH;>1945;2022;6148570.364
HRV;MFH;>1945;2023;6114315.318
HRV;MFH;>1945;2024;6080060.273
HRV;MFH;>1945;2025;6045805.227
HRV;MFH;>1945;2026;6011550.182
HRV;MFH;>1945;2027;5977295.136
HRV;MFH;>1945;2028;5943040.091
HRV;MFH;>1945;2029;5908785.045
HRV;MFH;>1945;2030;5874530
HRV;MFH;>1945;2031;5848524.4
HRV;MFH;>1945;2032;5822518.8
HRV;MFH;>1945;2033;5796513.2
HRV;MFH;>1945;2034;5770507.6
HRV;MFH;>1945;2035;5744502
HRV;MFH;>1945;2036;5718496.4
HRV;MFH;>1945;2037;5692490.8
HRV;MFH;>1945;2038;5666485.2
HRV;MFH;>1945;2039;5640479.6
HRV;MFH;>1945;2040;5614474
HRV;MFH;>1945;2041;5582893.75
HRV;MFH;>1945;2042;5551313.5
HRV;MFH;>1945;2043;5519733.25
HRV;MFH;>1945;2044;5488153
HRV;MFH;>1945;2045;5456572.75
HRV;MFH;>1945;2046;5424992.5
HRV;MFH;>1945;2047;5393412.25
HRV;MFH;>1945;2048;5361832
HRV;MFH;>1945;2049;5330251.75
HRV;MFH;>1945;2050;5298671.5
HRV;MFH;1945-1969;2020;8168443.455
HRV;MFH;1945-1969;2021;8102401.909
HRV;MFH;1945-1969;2022;8036360.364
HRV;MFH;1945-1969;2023;7970318.818
HRV;MFH;1945-1969;2024;7904277.273
HRV;MFH;1945-1969;2025;7838235.727
HRV;MFH;1945-1969;2026;7772194.182
HRV;MFH;1945-1969;2027;7706152.636
HRV;MFH;1945-1969;2028;7640111.091
HRV;MFH;1945-1969;2029;7574069.545
HRV;MFH;1945-1969;2030;7508028
HRV;MFH;1945-1969;2031;7437970.5
HRV;MFH;1945-1969;2032;7367913
HRV;MFH;1945-1969;2033;7297855.5
HRV;MFH;1945-1969;2034;7227798
HRV;MFH;1945-1969;2035;7157740.5
HRV;MFH;1945-1969;2036;7087683
HRV;MFH;1945-1969;2037;7017625.5
HRV;MFH;1945-1969;2038;6947568
HRV;MFH;1945-1969;2039;6877510.5
HRV;MFH;1945-1969;2040;6807453
HRV;MFH;1945-1969;2041;6719302.25
HRV;MFH;1945-1969;2042;6631151.5
HRV;MFH;1945-1969;2043;6543000.75
HRV;MFH;1945-1969;2044;6454850
HRV;MFH;1945-1969;2045;6366699.25
HRV;MFH;1945-1969;2046;6278548.5
HRV;MFH;1945-1969;2047;6190397.75
HRV;MFH;1945-1969;2048;6102247
HRV;MFH;1945-1969;2049;6014096.25
HRV;MFH;1945-1969;2050;5925945.5
HRV;MFH;1970-1989;2020;9484927.136
HRV;MFH;1970-1989;2021;9419406.273
HRV;MFH;1970-1989;2022;9353885.409
HRV;MFH;1970-1989;2023;9288364.545
HRV;MFH;1970-1989;2024;9222843.682
HRV;MFH;1970-1989;2025;9157322.818
HRV;MFH;1970-1989;2026;9091801.955
HRV;MFH;1970-1989;2027;9026281.091
HRV;MFH;1970-1989;2028;8960760.227
HRV;MFH;1970-1989;2029;8895239.364
HRV;MFH;1970-1989;2030;8829718.5
HRV;MFH;1970-1989;2031;8784333.25
HRV;MFH;1970-1989;2032;8738948
HRV;MFH;1970-1989;2033;8693562.75
HRV;MFH;1970-1989;2034;8648177.5
HRV;MFH;1970-1989;2035;8602792.25
HRV;MFH;1970-1989;2036;8557407
HRV;MFH;1970-1989;2037;8512021.75
HRV;MFH;1970-1989;2038;8466636.5
HRV;MFH;1970-1989;2039;8421251.25
HRV;MFH;1970-1989;2040;8375866
HRV;MFH;1970-1989;2041;8302996.9
HRV;MFH;1970-1989;2042;8230127.8
HRV;MFH;1970-1989;2043;8157258.7
HRV;MFH;1970-1989;2044;8084389.6
HRV;MFH;1970-1989;2045;8011520.5
HRV;MFH;1970-1989;2046;7938651.4
HRV;MFH;1970-1989;2047;7865782.3
HRV;MFH;1970-1989;2048;7792913.2
HRV;MFH;1970-1989;2049;7720044.1
HRV;MFH;1970-1989;2050;7647175
HRV;MFH;1990-2010;2020;1863029.5
HRV;MFH;1990-2010;2021;1839289
HRV;MFH;1990-2010;2022;1815548.5
HRV;MFH;1990-2010;2023;1791808
HRV;MFH;1990-2010;2024;1768067.5
HRV;MFH;1990-2010;2025;1744327
HRV;MFH;1990-2010;2026;1720586.5
HRV;MFH;1990-2010;2027;1696846
HRV;MFH;1990-2010;2028;1673105.5
HRV;MFH;1990-2010;2029;1649365
HRV;MFH;1990-2010;2030;1625624.5
HRV;MFH;1990-2010;2031;1622373.15
HRV;MFH;1990-2010;2032;1619121.8
HRV;MFH;1990-2010;2033;1615870.45
HRV;MFH;1990-2010;2034;1612619.1
HRV;MFH;1990-2010;2035;1609367.75
HRV;MFH;1990-2010;2036;1606116.4
HRV;MFH;1990-2010;2037;1602865.05
HRV;MFH;1990-2010;2038;1599613.7
HRV;MFH;1990-2010;2039;1596362.35
HRV;MFH;1990-2010;2040;1593111
HRV;MFH;1990-2010;2041;1586075.325
HRV;MFH;1990-2010;2042;1579039.65
HRV;MFH;1990-2010;2043;1572003.975
HRV;MFH;1990-2010;2044;1564968.3
HRV;MFH;1990-2010;2045;1557932.625
HRV;MFH;1990-2010;2046;1550896.95
HRV;MFH;1990-2010;2047;1543861.275
HRV;MFH;1990-2010;2048;1536825.6
HRV;MFH;1990-2010;2049;1529789.925
HRV;MFH;1990-2010;2050;1522754.25
HRV;MFH;2011-2020;2020;3286885.307
HRV;MFH;2011-2020;2021;3278889.739
HRV;MFH;2011-2020;2022;3270894.17
HRV;MFH;2011-2020;2023;3262898.602
HRV;MFH;2011-2020;2024;3254903.034
HRV;MFH;2011-2020;2025;3246907.466
HRV;MFH;2011-2020;2026;3238911.898
HRV;MFH;2011-2020;2027;3230916.33
HRV;MFH;2011-2020;2028;3222920.761
HRV;MFH;2011-2020;2029;3214925.193
HRV;MFH;2011-2020;2030;3206929.625
HRV;MFH;2011-2020;2031;3206676.738
HRV;MFH;2011-2020;2032;3206423.85
HRV;MFH;2011-2020;2033;3206170.963
HRV;MFH;2011-2020;2034;3205918.075
HRV;MFH;2011-2020;2035;3205665.188
HRV;MFH;2011-2020;2036;3205412.3
HRV;MFH;2011-2020;2037;3205159.413
HRV;MFH;2011-2020;2038;3204906.525
HRV;MFH;2011-2020;2039;3204653.638
HRV;MFH;2011-2020;2040;3204400.75
HRV;MFH;2011-2020;2041;3203615.575
HRV;MFH;2011-2020;2042;3202830.4
HRV;MFH;2011-2020;2043;3202045.225
HRV;MFH;2011-2020;2044;3201260.05
HRV;MFH;2011-2020;2045;3200474.875
HRV;MFH;2011-2020;2046;3199689.7
HRV;MFH;2011-2020;2047;3198904.525
HRV;MFH;2011-2020;2048;3198119.35
HRV;MFH;2011-2020;2049;3197334.175
HRV;MFH;2011-2020;2050;3196549
HRV;MFH;2021-2030;2020;0
HRV;MFH;2021-2030;2021;0
HRV;MFH;2021-2030;2022;0
HRV;MFH;2021-2030;2023;0
HRV;MFH;2021-2030;2024;0
HRV;MFH;2021-2030;2025;0
HRV;MFH;2021-2030;2026;0
HRV;MFH;2021-2030;2027;0
HRV;MFH;2021-2030;2028;0
HRV;MFH;2021-2030;2029;0
HRV;MFH;2021-2030;2030;0
HRV;MFH;2021-2030;2031;0
HRV;MFH;2021-2030;2032;0
HRV;MFH;2021-2030;2033;0
HRV;MFH;2021-2030;2034;0
HRV;MFH;2021-2030;2035;0
HRV;MFH;2021-2030;2036;0
HRV;MFH;2021-2030;2037;0
HRV;MFH;2021-2030;2038;0
HRV;MFH;2021-2030;2039;0
HRV;MFH;2021-2030;2040;0
HRV;MFH;2021-2030;2041;0
HRV;MFH;2021-2030;2042;0
HRV;MFH;2021-2030;2043;0
HRV;MFH;2021-2030;2044;0
HRV;MFH;2021-2030;2045;0
HRV;MFH;2021-2030;2046;0
HRV;MFH;2021-2030;2047;0
HRV;MFH;2021-2030;2048;0
HRV;MFH;2021-2030;2049;0
HRV;MFH;2021-2030;2050;0
HRV;MFH;2031-2040;2020;0
HRV;MFH;2031-2040;2021;0
HRV;MFH;2031-2040;2022;0
HRV;MFH;2031-2040;2023;0
HRV;MFH;2031-2040;2024;0
HRV;MFH;2031-2040;2025;0
HRV;MFH;2031-2040;2026;0
HRV;MFH;2031-2040;2027;0
HRV;MFH;2031-2040;2028;0
HRV;MFH;2031-2040;2029;0
HRV;MFH;2031-2040;2030;0
HRV;MFH;2031-2040;2031;0
HRV;MFH;2031-2040;2032;0
HRV;MFH;2031-2040;2033;0
HRV;MFH;2031-2040;2034;0
HRV;MFH;2031-2040;2035;0
HRV;MFH;2031-2040;2036;0
HRV;MFH;2031-2040;2037;0
HRV;MFH;2031-2040;2038;0
HRV;MFH;2031-2040;2039;0
HRV;MFH;2031-2040;2040;0
HRV;MFH;2031-2040;2041;0
HRV;MFH;2031-2040;2042;0
HRV;MFH;2031-2040;2043;0
HRV;MFH;2031-2040;2044;0
HRV;MFH;2031-2040;2045;0
HRV;MFH;2031-2040;2046;0
HRV;MFH;2031-2040;2047;0
HRV;MFH;2031-2040;2048;0
HRV;MFH;2031-2040;2049;0
HRV;MFH;2031-2040;2050;0
HRV;MFH;2040<;2020;0
HRV;MFH;2040<;2021;0
HRV;MFH;2040<;2022;0
HRV;MFH;2040<;2023;0
HRV;MFH;2040<;2024;0
HRV;MFH;2040<;2025;0
HRV;MFH;2040<;2026;0
HRV;MFH;2040<;2027;0
HRV;MFH;2040<;2028;0
HRV;MFH;2040<;2029;0
HRV;MFH;2040<;2030;0
HRV;MFH;2040<;2031;0
HRV;MFH;2040<;2032;0
HRV;MFH;2040<;2033;0
HRV;MFH;2040<;2034;0
HRV;MFH;2040<;2035;0
HRV;MFH;2040<;2036;0
HRV;MFH;2040<;2037;0
HRV;MFH;2040<;2038;0
HRV;MFH;2040<;2039;0
HRV;MFH;2040<;2040;0
HRV;MFH;2040<;2041;0
HRV;MFH;2040<;2042;0
HRV;MFH;2040<;2043;0
HRV;MFH;2040<;2044;0
HRV;MFH;2040<;2045;0
HRV;MFH;2040<;2046;0
HRV;MFH;2040<;2047;0
HRV;MFH;2040<;2048;0
HRV;MFH;2040<;2049;0
HRV;MFH;2040<;2050;0
HRV;Ret;>1945;2020;822911.9773
HRV;Ret;>1945;2021;821725.267
HRV;Ret;>1945;2022;820538.5568
HRV;Ret;>1945;2023;819351.8466
HRV;Ret;>1945;2024;818165.1364
HRV;Ret;>1945;2025;816978.4261
HRV;Ret;>1945;2026;815791.7159
HRV;Ret;>1945;2027;814605.0057
HRV;Ret;>1945;2028;813418.2955
HRV;Ret;>1945;2029;812231.5852
HRV;Ret;>1945;2030;811044.875
HRV;Ret;>1945;2031;809163.5
HRV;Ret;>1945;2032;807282.125
HRV;Ret;>1945;2033;805400.75
HRV;Ret;>1945;2034;803519.375
HRV;Ret;>1945;2035;801638
HRV;Ret;>1945;2036;799756.625
HRV;Ret;>1945;2037;797875.25
HRV;Ret;>1945;2038;795993.875
HRV;Ret;>1945;2039;794112.5
HRV;Ret;>1945;2040;792231.125
HRV;Ret;>1945;2041;789635.9625
HRV;Ret;>1945;2042;787040.8
HRV;Ret;>1945;2043;784445.6375
HRV;Ret;>1945;2044;781850.475
HRV;Ret;>1945;2045;779255.3125
HRV;Ret;>1945;2046;776660.15
HRV;Ret;>1945;2047;774064.9875
HRV;Ret;>1945;2048;771469.825
HRV;Ret;>1945;2049;768874.6625
HRV;Ret;>1945;2050;766279.5
HRV;Ret;1945-1969;2020;1234367.932
HRV;Ret;1945-1969;2021;1232587.864
HRV;Ret;1945-1969;2022;1230807.795
HRV;Ret;1945-1969;2023;1229027.727
HRV;Ret;1945-1969;2024;1227247.659
HRV;Ret;1945-1969;2025;1225467.591
HRV;Ret;1945-1969;2026;1223687.523
HRV;Ret;1945-1969;2027;1221907.455
HRV;Ret;1945-1969;2028;1220127.386
HRV;Ret;1945-1969;2029;1218347.318
HRV;Ret;1945-1969;2030;1216567.25
HRV;Ret;1945-1969;2031;1213745.188
HRV;Ret;1945-1969;2032;1210923.125
HRV;Ret;1945-1969;2033;1208101.063
HRV;Ret;1945-1969;2034;1205279
HRV;Ret;1945-1969;2035;1202456.938
HRV;Ret;1945-1969;2036;1199634.875
HRV;Ret;1945-1969;2037;1196812.813
HRV;Ret;1945-1969;2038;1193990.75
HRV;Ret;1945-1969;2039;1191168.688
HRV;Ret;1945-1969;2040;1188346.625
HRV;Ret;1945-1969;2041;1184453.875
HRV;Ret;1945-1969;2042;1180561.125
HRV;Ret;1945-1969;2043;1176668.375
HRV;Ret;1945-1969;2044;1172775.625
HRV;Ret;1945-1969;2045;1168882.875
HRV;Ret;1945-1969;2046;1164990.125
HRV;Ret;1945-1969;2047;1161097.375
HRV;Ret;1945-1969;2048;1157204.625
HRV;Ret;1945-1969;2049;1153311.875
HRV;Ret;1945-1969;2050;1149419.125
HRV;Ret;1970-1989;2020;513578.2955
HRV;Ret;1970-1989;2021;512094.9034
HRV;Ret;1970-1989;2022;510611.5114
HRV;Ret;1970-1989;2023;509128.1193
HRV;Ret;1970-1989;2024;507644.7273
HRV;Ret;1970-1989;2025;506161.3352
HRV;Ret;1970-1989;2026;504677.9432
HRV;Ret;1970-1989;2027;503194.5511
HRV;Ret;1970-1989;2028;501711.1591
HRV;Ret;1970-1989;2029;500227.767
HRV;Ret;1970-1989;2030;498744.375
HRV;Ret;1970-1989;2031;496392.6563
HRV;Ret;1970-1989;2032;494040.9375
HRV;Ret;1970-1989;2033;491689.2188
