Region;Building type;Age cohort;Insulation product;value
HRV;Hot;1970-1989;Insulation (Roof);0
HRV;Hot;1970-1989;Insulation (Floor);0
HRV;Hot;1970-1989;Insulation (Basement);0
HRV;Hot;1990-2010;Insulation;5.346264
HRV;Hot;1990-2010;Insulation (Exterior wall);0
HRV;Hot;1990-2010;Insulation (Roof);0
HRV;Hot;1990-2010;Insulation (Floor);0
HRV;Hot;1990-2010;Insulation (Basement);0
HRV;Hot;2011-2020;Insulation;5.346264
HRV;Hot;2011-2020;Insulation (Exterior wall);0
HRV;Hot;2011-2020;Insulation (Roof);0
HRV;Hot;2011-2020;Insulation (Floor);0
HRV;Hot;2011-2020;Insulation (Basement);0
HRV;Hot;2021-2030;Insulation;0
HRV;Hot;2021-2030;Insulation (Exterior wall);1.346264
HRV;Hot;2021-2030;Insulation (Roof);1.6
HRV;Hot;2021-2030;Insulation (Floor);2.4
HRV;Hot;2021-2030;Insulation (Basement);0
HRV;Hot;2031-2040;Insulation;0
HRV;Hot;2031-2040;Insulation (Exterior wall);1.346264
HRV;Hot;2031-2040;Insulation (Roof);1.6
HRV;Hot;2031-2040;Insulation (Floor);2.4
HRV;Hot;2031-2040;Insulation (Basement);0
HRV;Hot;2040<;Insulation;0
HRV;Hot;2040<;Insulation (Exterior wall);1.346264
HRV;Hot;2040<;Insulation (Roof);1.6
HRV;Hot;2040<;Insulation (Floor);2.4
HRV;Hot;2040<;Insulation (Basement);0
HRV;Edu;>1945;Insulation;2.778947368
HRV;Edu;>1945;Insulation (Exterior wall);0
HRV;Edu;>1945;Insulation (Roof);0
HRV;Edu;>1945;Insulation (Floor);0
HRV;Edu;>1945;Insulation (Basement);0
HRV;Edu;1945-1969;Insulation;8.336581818
HRV;Edu;1945-1969;Insulation (Exterior wall);0
HRV;Edu;1945-1969;Insulation (Roof);0
HRV;Edu;1945-1969;Insulation (Floor);0
HRV;Edu;1945-1969;Insulation (Basement);0
HRV;Edu;1970-1989;Insulation;4.96
HRV;Edu;1970-1989;Insulation (Exterior wall);0
HRV;Edu;1970-1989;Insulation (Roof);0
HRV;Edu;1970-1989;Insulation (Floor);0
HRV;Edu;1970-1989;Insulation (Basement);0
HRV;Edu;1990-2010;Insulation;5.346264
HRV;Edu;1990-2010;Insulation (Exterior wall);0
HRV;Edu;1990-2010;Insulation (Roof);0
HRV;Edu;1990-2010;Insulation (Floor);0
HRV;Edu;1990-2010;Insulation (Basement);0
HRV;Edu;2011-2020;Insulation;5.346264
HRV;Edu;2011-2020;Insulation (Exterior wall);0
HRV;Edu;2011-2020;Insulation (Roof);0
HRV;Edu;2011-2020;Insulation (Floor);0
HRV;Edu;2011-2020;Insulation (Basement);0
HRV;Edu;2021-2030;Insulation;0
HRV;Edu;2021-2030;Insulation (Exterior wall);1.346264
HRV;Edu;2021-2030;Insulation (Roof);1.6
HRV;Edu;2021-2030;Insulation (Floor);2.4
HRV;Edu;2021-2030;Insulation (Basement);0
HRV;Edu;2031-2040;Insulation;0
HRV;Edu;2031-2040;Insulation (Exterior wall);1.346264
HRV;Edu;2031-2040;Insulation (Roof);1.6
HRV;Edu;2031-2040;Insulation (Floor);2.4
HRV;Edu;2031-2040;Insulation (Basement);0
HRV;Edu;2040<;Insulation;0
HRV;Edu;2040<;Insulation (Exterior wall);1.346264
HRV;Edu;2040<;Insulation (Roof);1.6
HRV;Edu;2040<;Insulation (Floor);2.4
HRV;Edu;2040<;Insulation (Basement);0
HRV;Hea;>1945;Insulation;2.778947368
HRV;Hea;>1945;Insulation (Exterior wall);0
HRV;Hea;>1945;Insulation (Roof);0
HRV;Hea;>1945;Insulation (Floor);0
HRV;Hea;>1945;Insulation (Basement);0
HRV;Hea;1945-1969;Insulation;8.336581818
HRV;Hea;1945-1969;Insulation (Exterior wall);0
HRV;Hea;1945-1969;Insulation (Roof);0
HRV;Hea;1945-1969;Insulation (Floor);0
HRV;Hea;1945-1969;Insulation (Basement);0
HRV;Hea;1970-1989;Insulation;4.96
HRV;Hea;1970-1989;Insulation (Exterior wall);0
HRV;Hea;1970-1989;Insulation (Roof);0
HRV;Hea;1970-1989;Insulation (Floor);0
HRV;Hea;1970-1989;Insulation (Basement);0
HRV;Hea;1990-2010;Insulation;5.346264
HRV;Hea;1990-2010;Insulation (Exterior wall);0
HRV;Hea;1990-2010;Insulation (Roof);0
HRV;Hea;1990-2010;Insulation (Floor);0
HRV;Hea;1990-2010;Insulation (Basement);0
HRV;Hea;2011-2020;Insulation;5.346264
HRV;Hea;2011-2020;Insulation (Exterior wall);0
HRV;Hea;2011-2020;Insulation (Roof);0
HRV;Hea;2011-2020;Insulation (Floor);0
HRV;Hea;2011-2020;Insulation (Basement);0
HRV;Hea;2021-2030;Insulation;0
HRV;Hea;2021-2030;Insulation (Exterior wall);1.346264
HRV;Hea;2021-2030;Insulation (Roof);1.6
HRV;Hea;2021-2030;Insulation (Floor);2.4
HRV;Hea;2021-2030;Insulation (Basement);0
HRV;Hea;2031-2040;Insulation;0
HRV;Hea;2031-2040;Insulation (Exterior wall);1.346264
HRV;Hea;2031-2040;Insulation (Roof);1.6
HRV;Hea;2031-2040;Insulation (Floor);2.4
HRV;Hea;2031-2040;Insulation (Basement);0
HRV;Hea;2040<;Insulation;0
HRV;Hea;2040<;Insulation (Exterior wall);1.346264
HRV;Hea;2040<;Insulation (Roof);1.6
HRV;Hea;2040<;Insulation (Floor);2.4
HRV;Hea;2040<;Insulation (Basement);0
HRV;Oth;>1945;Insulation;6.792982456
HRV;Oth;>1945;Insulation (Exterior wall);0
HRV;Oth;>1945;Insulation (Roof);0
HRV;Oth;>1945;Insulation (Floor);0
HRV;Oth;>1945;Insulation (Basement);0
HRV;Oth;1945-1969;Insulation;5.557721212
HRV;Oth;1945-1969;Insulation (Exterior wall);0
HRV;Oth;1945-1969;Insulation (Roof);0
HRV;Oth;1945-1969;Insulation (Floor);0
HRV;Oth;1945-1969;Insulation (Basement);0
HRV;Oth;1970-1989;Insulation;3.306666667
HRV;Oth;1970-1989;Insulation (Exterior wall);0
HRV;Oth;1970-1989;Insulation (Roof);0
HRV;Oth;1970-1989;Insulation (Floor);0
HRV;Oth;1970-1989;Insulation (Basement);0
HRV;Oth;1990-2010;Insulation;3.564176
HRV;Oth;1990-2010;Insulation (Exterior wall);0
HRV;Oth;1990-2010;Insulation (Roof);0
HRV;Oth;1990-2010;Insulation (Floor);0
HRV;Oth;1990-2010;Insulation (Basement);0
HRV;Oth;2011-2020;Insulation;3.564176
HRV;Oth;2011-2020;Insulation (Exterior wall);0
HRV;Oth;2011-2020;Insulation (Roof);0
HRV;Oth;2011-2020;Insulation (Floor);0
HRV;Oth;2011-2020;Insulation (Basement);0
HRV;Oth;2021-2030;Insulation;0
HRV;Oth;2021-2030;Insulation (Exterior wall);0.897509333
HRV;Oth;2021-2030;Insulation (Roof);1.066666667
HRV;Oth;2021-2030;Insulation (Floor);1.6
HRV;Oth;2021-2030;Insulation (Basement);0
HRV;Oth;2031-2040;Insulation;0
HRV;Oth;2031-2040;Insulation (Exterior wall);0.897509333
HRV;Oth;2031-2040;Insulation (Roof);1.066666667
HRV;Oth;2031-2040;Insulation (Floor);1.6
HRV;Oth;2031-2040;Insulation (Basement);0
HRV;Oth;2040<;Insulation;0
HRV;Oth;2040<;Insulation (Exterior wall);0.897509333
HRV;Oth;2040<;Insulation (Roof);1.066666667
HRV;Oth;2040<;Insulation (Floor);1.6
HRV;Oth;2040<;Insulation (Basement);0
HUN;SFH;>1945;Insulation;7.509333333
HUN;SFH;>1945;Insulation (Exterior wall);0
HUN;SFH;>1945;Insulation (Roof);0
HUN;SFH;>1945;Insulation (Floor);0
HUN;SFH;>1945;Insulation (Basement);0
HUN;SFH;1945-1969;Insulation;9.422919507
HUN;SFH;1945-1969;Insulation (Exterior wall);0
HUN;SFH;1945-1969;Insulation (Roof);0
HUN;SFH;1945-1969;Insulation (Floor);0
HUN;SFH;1945-1969;Insulation (Basement);0
HUN;SFH;1970-1989;Insulation;16.21680358
HUN;SFH;1970-1989;Insulation (Exterior wall);0
HUN;SFH;1970-1989;Insulation (Roof);0
HUN;SFH;1970-1989;Insulation (Floor);0
HUN;SFH;1970-1989;Insulation (Basement);0
HUN;SFH;1990-2010;Insulation;18.05892114
HUN;SFH;1990-2010;Insulation (Exterior wall);0
HUN;SFH;1990-2010;Insulation (Roof);0
HUN;SFH;1990-2010;Insulation (Floor);0
HUN;SFH;1990-2010;Insulation (Basement);0
HUN;SFH;2011-2020;Insulation;17.47326052
HUN;SFH;2011-2020;Insulation (Exterior wall);0
HUN;SFH;2011-2020;Insulation (Roof);0
HUN;SFH;2011-2020;Insulation (Floor);0
HUN;SFH;2011-2020;Insulation (Basement);0
HUN;SFH;2021-2030;Insulation;0
HUN;SFH;2021-2030;Insulation (Exterior wall);11.32937275
HUN;SFH;2021-2030;Insulation (Roof);2.563041729
HUN;SFH;2021-2030;Insulation (Floor);1.580846038
HUN;SFH;2021-2030;Insulation (Basement);2
HUN;SFH;2031-2040;Insulation;0
HUN;SFH;2031-2040;Insulation (Exterior wall);11.32937275
HUN;SFH;2031-2040;Insulation (Roof);2.563041729
HUN;SFH;2031-2040;Insulation (Floor);1.580846038
HUN;SFH;2031-2040;Insulation (Basement);2
HUN;SFH;2040<;Insulation;0
HUN;SFH;2040<;Insulation (Exterior wall);11.32937275
HUN;SFH;2040<;Insulation (Roof);2.563041729
HUN;SFH;2040<;Insulation (Floor);1.580846038
HUN;SFH;2040<;Insulation (Basement);2
HUN;MFH;>1945;Insulation;3.520352606
HUN;MFH;>1945;Insulation (Exterior wall);0
HUN;MFH;>1945;Insulation (Roof);0
HUN;MFH;>1945;Insulation (Floor);0
HUN;MFH;>1945;Insulation (Basement);0
HUN;MFH;1945-1969;Insulation;10.13109219
HUN;MFH;1945-1969;Insulation (Exterior wall);0
HUN;MFH;1945-1969;Insulation (Roof);0
HUN;MFH;1945-1969;Insulation (Floor);0
HUN;MFH;1945-1969;Insulation (Basement);0
HUN;MFH;1970-1989;Insulation;12.83010603
HUN;MFH;1970-1989;Insulation (Exterior wall);0
HUN;MFH;1970-1989;Insulation (Roof);0
HUN;MFH;1970-1989;Insulation (Floor);0
HUN;MFH;1970-1989;Insulation (Basement);0
HUN;MFH;1990-2010;Insulation;12.08391214
HUN;MFH;1990-2010;Insulation (Exterior wall);0
HUN;MFH;1990-2010;Insulation (Roof);0
HUN;MFH;1990-2010;Insulation (Floor);0
HUN;MFH;1990-2010;Insulation (Basement);0
HUN;MFH;2011-2020;Insulation;15.17078186
HUN;MFH;2011-2020;Insulation (Exterior wall);0
HUN;MFH;2011-2020;Insulation (Roof);0
HUN;MFH;2011-2020;Insulation (Floor);0
HUN;MFH;2011-2020;Insulation (Basement);0
HUN;MFH;2021-2030;Insulation;0
HUN;MFH;2021-2030;Insulation (Exterior wall);8.473571189
HUN;MFH;2021-2030;Insulation (Roof);2.992257854
HUN;MFH;2021-2030;Insulation (Floor);2.417884479
HUN;MFH;2021-2030;Insulation (Basement);1.287068335
HUN;MFH;2031-2040;Insulation;0
HUN;MFH;2031-2040;Insulation (Exterior wall);8.473571189
HUN;MFH;2031-2040;Insulation (Roof);2.992257854
HUN;MFH;2031-2040;Insulation (Floor);2.417884479
HUN;MFH;2031-2040;Insulation (Basement);1.287068335
HUN;MFH;2040<;Insulation;0
HUN;MFH;2040<;Insulation (Exterior wall);8.473571189
HUN;MFH;2040<;Insulation (Roof);2.992257854
HUN;MFH;2040<;Insulation (Floor);2.417884479
HUN;MFH;2040<;Insulation (Basement);1.287068335
HUN;Ret;>1945;Insulation;7.065853659
HUN;Ret;>1945;Insulation (Exterior wall);0
HUN;Ret;>1945;Insulation (Roof);0
HUN;Ret;>1945;Insulation (Floor);0
HUN;Ret;>1945;Insulation (Basement);0
HUN;Ret;1945-1969;Insulation;7.065853659
HUN;Ret;1945-1969;Insulation (Exterior wall);0
HUN;Ret;1945-1969;Insulation (Roof);0
HUN;Ret;1945-1969;Insulation (Floor);0
HUN;Ret;1945-1969;Insulation (Basement);0
HUN;Ret;1970-1989;Insulation;32.68195122
HUN;Ret;1970-1989;Insulation (Exterior wall);0
HUN;Ret;1970-1989;Insulation (Roof);0
HUN;Ret;1970-1989;Insulation (Floor);0
HUN;Ret;1970-1989;Insulation (Basement);0
HUN;Ret;1990-2010;Insulation;32.68195122
HUN;Ret;1990-2010;Insulation (Exterior wall);0
HUN;Ret;1990-2010;Insulation (Roof);0
HUN;Ret;1990-2010;Insulation (Floor);0
HUN;Ret;1990-2010;Insulation (Basement);0
HUN;Ret;2011-2020;Insulation;22.55631613
HUN;Ret;2011-2020;Insulation (Exterior wall);0
HUN;Ret;2011-2020;Insulation (Roof);0
HUN;Ret;2011-2020;Insulation (Floor);0
HUN;Ret;2011-2020;Insulation (Basement);0
HUN;Ret;2021-2030;Insulation;0
HUN;Ret;2021-2030;Insulation (Exterior wall);1.887511208
HUN;Ret;2021-2030;Insulation (Roof);18.26880492
HUN;Ret;2021-2030;Insulation (Floor);2.4
HUN;Ret;2021-2030;Insulation (Basement);0
HUN;Ret;2031-2040;Insulation;0
HUN;Ret;2031-2040;Insulation (Exterior wall);1.887511208
HUN;Ret;2031-2040;Insulation (Roof);18.26880492
HUN;Ret;2031-2040;Insulation (Floor);2.4
HUN;Ret;2031-2040;Insulation (Basement);0
HUN;Ret;2040<;Insulation;0
HUN;Ret;2040<;Insulation (Exterior wall);1.887511208
HUN;Ret;2040<;Insulation (Roof);18.26880492
HUN;Ret;2040<;Insulation (Floor);2.4
HUN;Ret;2040<;Insulation (Basement);0
HUN;Off;>1945;Insulation;3.705263158
HUN;Off;>1945;Insulation (Exterior wall);0
HUN;Off;>1945;Insulation (Roof);0
HUN;Off;>1945;Insulation (Floor);0
HUN;Off;>1945;Insulation (Basement);0
HUN;Off;1945-1969;Insulation;5.364210526
HUN;Off;1945-1969;Insulation (Exterior wall);0
HUN;Off;1945-1969;Insulation (Roof);0
HUN;Off;1945-1969;Insulation (Floor);0
HUN;Off;1945-1969;Insulation (Basement);0
HUN;Off;1970-1989;Insulation;19.7712
HUN;Off;1970-1989;Insulation (Exterior wall);0
HUN;Off;1970-1989;Insulation (Roof);0
HUN;Off;1970-1989;Insulation (Floor);0
HUN;Off;1970-1989;Insulation (Basement);0
HUN;Off;1990-2010;Insulation;13.14272
HUN;Off;1990-2010;Insulation (Exterior wall);0
HUN;Off;1990-2010;Insulation (Roof);0
HUN;Off;1990-2010;Insulation (Floor);0
HUN;Off;1990-2010;Insulation (Basement);0
HUN;Off;2011-2020;Insulation;13.14272
HUN;Off;2011-2020;Insulation (Exterior wall);0
HUN;Off;2011-2020;Insulation (Roof);0
HUN;Off;2011-2020;Insulation (Floor);0
HUN;Off;2011-2020;Insulation (Basement);0
HUN;Off;2021-2030;Insulation;0
HUN;Off;2021-2030;Insulation (Exterior wall);8.50272
HUN;Off;2021-2030;Insulation (Roof);2.24
HUN;Off;2021-2030;Insulation (Floor);2.4
HUN;Off;2021-2030;Insulation (Basement);0
HUN;Off;2031-2040;Insulation;0
HUN;Off;2031-2040;Insulation (Exterior wall);8.50272
HUN;Off;2031-2040;Insulation (Roof);2.24
HUN;Off;2031-2040;Insulation (Floor);2.4
HUN;Off;2031-2040;Insulation (Basement);0
HUN;Off;2040<;Insulation;0
HUN;Off;2040<;Insulation (Exterior wall);8.50272
HUN;Off;2040<;Insulation (Roof);2.24
HUN;Off;2040<;Insulation (Floor);2.4
HUN;Off;2040<;Insulation (Basement);0
HUN;Hot;>1945;Insulation;3.705263158
HUN;Hot;>1945;Insulation (Exterior wall);0
HUN;Hot;>1945;Insulation (Roof);0
HUN;Hot;>1945;Insulation (Floor);0
HUN;Hot;>1945;Insulation (Basement);0
HUN;Hot;1945-1969;Insulation;5.364210526
HUN;Hot;1945-1969;Insulation (Exterior wall);0
HUN;Hot;1945-1969;Insulation (Roof);0
HUN;Hot;1945-1969;Insulation (Floor);0
HUN;Hot;1945-1969;Insulation (Basement);0
HUN;Hot;1970-1989;Insulation;19.7712
HUN;Hot;1970-1989;Insulation (Exterior wall);0
HUN;Hot;1970-1989;Insulation (Roof);0
HUN;Hot;1970-1989;Insulation (Floor);0
HUN;Hot;1970-1989;Insulation (Basement);0
HUN;Hot;1990-2010;Insulation;13.14272
HUN;Hot;1990-2010;Insulation (Exterior wall);0
HUN;Hot;1990-2010;Insulation (Roof);0
HUN;Hot;1990-2010;Insulation (Floor);0
HUN;Hot;1990-2010;Insulation (Basement);0
HUN;Hot;2011-2020;Insulation;13.14272
HUN;Hot;2011-2020;Insulation (Exterior wall);0
HUN;Hot;2011-2020;Insulation (Roof);0
HUN;Hot;2011-2020;Insulation (Floor);0
HUN;Hot;2011-2020;Insulation (Basement);0
HUN;Hot;2021-2030;Insulation;0
HUN;Hot;2021-2030;Insulation (Exterior wall);8.50272
HUN;Hot;2021-2030;Insulation (Roof);2.24
HUN;Hot;2021-2030;Insulation (Floor);2.4
HUN;Hot;2021-2030;Insulation (Basement);0
HUN;Hot;2031-2040;Insulation;0
HUN;Hot;2031-2040;Insulation (Exterior wall);8.50272
HUN;Hot;2031-2040;Insulation (Roof);2.24
HUN;Hot;2031-2040;Insulation (Floor);2.4
HUN;Hot;2031-2040;Insulation (Basement);0
HUN;Hot;2040<;Insulation;0
HUN;Hot;2040<;Insulation (Exterior wall);8.50272
HUN;Hot;2040<;Insulation (Roof);2.24
HUN;Hot;2040<;Insulation (Floor);2.4
HUN;Hot;2040<;Insulation (Basement);0
HUN;Edu;>1945;Insulation;3.705263158
HUN;Edu;>1945;Insulation (Exterior wall);0
HUN;Edu;>1945;Insulation (Roof);0
HUN;Edu;>1945;Insulation (Floor);0
HUN;Edu;>1945;Insulation (Basement);0
HUN;Edu;1945-1969;Insulation;5.364210526
HUN;Edu;1945-1969;Insulation (Exterior wall);0
HUN;Edu;1945-1969;Insulation (Roof);0
HUN;Edu;1945-1969;Insulation (Floor);0
HUN;Edu;1945-1969;Insulation (Basement);0
HUN;Edu;1970-1989;Insulation;19.7712
HUN;Edu;1970-1989;Insulation (Exterior wall);0
HUN;Edu;1970-1989;Insulation (Roof);0
HUN;Edu;1970-1989;Insulation (Floor);0
HUN;Edu;1970-1989;Insulation (Basement);0
HUN;Edu;1990-2010;Insulation;13.14272
HUN;Edu;1990-2010;Insulation (Exterior wall);0
HUN;Edu;1990-2010;Insulation (Roof);0
HUN;Edu;1990-2010;Insulation (Floor);0
HUN;Edu;1990-2010;Insulation (Basement);0
HUN;Edu;2011-2020;Insulation;13.14272
HUN;Edu;2011-2020;Insulation (Exterior wall);0
HUN;Edu;2011-2020;Insulation (Roof);0
HUN;Edu;2011-2020;Insulation (Floor);0
HUN;Edu;2011-2020;Insulation (Basement);0
HUN;Edu;2021-2030;Insulation;0
HUN;Edu;2021-2030;Insulation (Exterior wall);8.50272
HUN;Edu;2021-2030;Insulation (Roof);2.24
HUN;Edu;2021-2030;Insulation (Floor);2.4
HUN;Edu;2021-2030;Insulation (Basement);0
HUN;Edu;2031-2040;Insulation;0
HUN;Edu;2031-2040;Insulation (Exterior wall);8.50272
HUN;Edu;2031-2040;Insulation (Roof);2.24
HUN;Edu;2031-2040;Insulation (Floor);2.4
HUN;Edu;2031-2040;Insulation (Basement);0
HUN;Edu;2040<;Insulation;0
HUN;Edu;2040<;Insulation (Exterior wall);8.50272
HUN;Edu;2040<;Insulation (Roof);2.24
HUN;Edu;2040<;Insulation (Floor);2.4
HUN;Edu;2040<;Insulation (Basement);0
HUN;Hea;>1945;Insulation;3.705263158
HUN;Hea;>1945;Insulation (Exterior wall);0
HUN;Hea;>1945;Insulation (Roof);0
HUN;Hea;>1945;Insulation (Floor);0
HUN;Hea;>1945;Insulation (Basement);0
HUN;Hea;1945-1969;Insulation;5.364210526
HUN;Hea;1945-1969;Insulation (Exterior wall);0
HUN;Hea;1945-1969;Insulation (Roof);0
HUN;Hea;1945-1969;Insulation (Floor);0
HUN;Hea;1945-1969;Insulation (Basement);0
HUN;Hea;1970-1989;Insulation;19.7712
HUN;Hea;1970-1989;Insulation (Exterior wall);0
HUN;Hea;1970-1989;Insulation (Roof);0
HUN;Hea;1970-1989;Insulation (Floor);0
HUN;Hea;1970-1989;Insulation (Basement);0
HUN;Hea;1990-2010;Insulation;13.14272
HUN;Hea;1990-2010;Insulation (Exterior wall);0
HUN;Hea;1990-2010;Insulation (Roof);0
HUN;Hea;1990-2010;Insulation (Floor);0
HUN;Hea;1990-2010;Insulation (Basement);0
HUN;Hea;2011-2020;Insulation;13.14272
HUN;Hea;2011-2020;Insulation (Exterior wall);0
HUN;Hea;2011-2020;Insulation (Roof);0
HUN;Hea;2011-2020;Insulation (Floor);0
HUN;Hea;2011-2020;Insulation (Basement);0
HUN;Hea;2021-2030;Insulation;0
HUN;Hea;2021-2030;Insulation (Exterior wall);8.50272
HUN;Hea;2021-2030;Insulation (Roof);2.24
HUN;Hea;2021-2030;Insulation (Floor);2.4
HUN;Hea;2021-2030;Insulation (Basement);0
HUN;Hea;2031-2040;Insulation;0
HUN;Hea;2031-2040;Insulation (Exterior wall);8.50272
HUN;Hea;2031-2040;Insulation (Roof);2.24
HUN;Hea;2031-2040;Insulation (Floor);2.4
HUN;Hea;2031-2040;Insulation (Basement);0
HUN;Hea;2040<;Insulation;0
HUN;Hea;2040<;Insulation (Exterior wall);8.50272
HUN;Hea;2040<;Insulation (Roof);2.24
HUN;Hea;2040<;Insulation (Floor);2.4
HUN;Hea;2040<;Insulation (Basement);0
HUN;Oth;>1945;Insulation;6.117993154
HUN;Oth;>1945;Insulation (Exterior wall);0
HUN;Oth;>1945;Insulation (Roof);0
HUN;Oth;>1945;Insulation (Floor);0
HUN;Oth;>1945;Insulation (Basement);0
HUN;Oth;1945-1969;Insulation;6.886787177
HUN;Oth;1945-1969;Insulation (Exterior wall);0
HUN;Oth;1945-1969;Insulation (Roof);0
HUN;Oth;1945-1969;Insulation (Floor);0
HUN;Oth;1945-1969;Insulation (Basement);0
HUN;Oth;1970-1989;Insulation;18.62779187
HUN;Oth;1970-1989;Insulation (Exterior wall);0
HUN;Oth;1970-1989;Insulation (Roof);0
HUN;Oth;1970-1989;Insulation (Floor);0
HUN;Oth;1970-1989;Insulation (Basement);0
HUN;Oth;1990-2010;Insulation;14.2088052
HUN;Oth;1990-2010;Insulation (Exterior wall);0
HUN;Oth;1990-2010;Insulation (Roof);0
HUN;Oth;1990-2010;Insulation (Floor);0
HUN;Oth;1990-2010;Insulation (Basement);0
HUN;Oth;2011-2020;Insulation;12.52119935
HUN;Oth;2011-2020;Insulation (Exterior wall);0
HUN;Oth;2011-2020;Insulation (Roof);0
HUN;Oth;2011-2020;Insulation (Floor);0
HUN;Oth;2011-2020;Insulation (Basement);0
HUN;Oth;2021-2030;Insulation;0
HUN;Oth;2021-2030;Insulation (Exterior wall);5.983065201
HUN;Oth;2021-2030;Insulation (Roof);4.538134153
HUN;Oth;2021-2030;Insulation (Floor);2
HUN;Oth;2021-2030;Insulation (Basement);0
HUN;Oth;2031-2040;Insulation;0
HUN;Oth;2031-2040;Insulation (Exterior wall);5.983065201
HUN;Oth;2031-2040;Insulation (Roof);4.538134153
HUN;Oth;2031-2040;Insulation (Floor);2
HUN;Oth;2031-2040;Insulation (Basement);0
HUN;Oth;2040<;Insulation;0
HUN;Oth;2040<;Insulation (Exterior wall);5.983065201
HUN;Oth;2040<;Insulation (Roof);4.538134153
HUN;Oth;2040<;Insulation (Floor);2
HUN;Oth;2040<;Insulation (Basement);0
IRL;SFH;>1945;Insulation;7.509333333
IRL;SFH;>1945;Insulation (Exterior wall);0
IRL;SFH;>1945;Insulation (Roof);0
IRL;SFH;>1945;Insulation (Floor);0
IRL;SFH;>1945;Insulation (Basement);0
IRL;SFH;1945-1969;Insulation;9.422919507
IRL;SFH;1945-1969;Insulation (Exterior wall);0
IRL;SFH;1945-1969;Insulation (Roof);0
IRL;SFH;1945-1969;Insulation (Floor);0
IRL;SFH;1945-1969;Insulation (Basement);0
IRL;SFH;1970-1989;Insulation;16.21680358
IRL;SFH;1970-1989;Insulation (Exterior wall);0
IRL;SFH;1970-1989;Insulation (Roof);0
IRL;SFH;1970-1989;Insulation (Floor);0
IRL;SFH;1970-1989;Insulation (Basement);0
IRL;SFH;1990-2010;Insulation;18.05892114
IRL;SFH;1990-2010;Insulation (Exterior wall);0
IRL;SFH;1990-2010;Insulation (Roof);0
IRL;SFH;1990-2010;Insulation (Floor);0
IRL;SFH;1990-2010;Insulation (Basement);0
IRL;SFH;2011-2020;Insulation;17.47326052
IRL;SFH;2011-2020;Insulation (Exterior wall);0
IRL;SFH;2011-2020;Insulation (Roof);0
IRL;SFH;2011-2020;Insulation (Floor);0
IRL;SFH;2011-2020;Insulation (Basement);0
IRL;SFH;2021-2030;Insulation;0
IRL;SFH;2021-2030;Insulation (Exterior wall);11.32937275
IRL;SFH;2021-2030;Insulation (Roof);2.563041729
IRL;SFH;2021-2030;Insulation (Floor);1.580846038
IRL;SFH;2021-2030;Insulation (Basement);2
IRL;SFH;2031-2040;Insulation;0
IRL;SFH;2031-2040;Insulation (Exterior wall);11.32937275
IRL;SFH;2031-2040;Insulation (Roof);2.563041729
IRL;SFH;2031-2040;Insulation (Floor);1.580846038
IRL;SFH;2031-2040;Insulation (Basement);2
IRL;SFH;2040<;Insulation;0
IRL;SFH;2040<;Insulation (Exterior wall);11.32937275
IRL;SFH;2040<;Insulation (Roof);2.563041729
IRL;SFH;2040<;Insulation (Floor);1.580846038
IRL;SFH;2040<;Insulation (Basement);2
IRL;MFH;>1945;Insulation;3.520352606
IRL;MFH;>1945;Insulation (Exterior wall);0
IRL;MFH;>1945;Insulation (Roof);0
IRL;MFH;>1945;Insulation (Floor);0
IRL;MFH;>1945;Insulation (Basement);0
IRL;MFH;1945-1969;Insulation;10.13109219
IRL;MFH;1945-1969;Insulation (Exterior wall);0
IRL;MFH;1945-1969;Insulation (Roof);0
IRL;MFH;1945-1969;Insulation (Floor);0
IRL;MFH;1945-1969;Insulation (Basement);0
IRL;MFH;1970-1989;Insulation;12.83010603
IRL;MFH;1970-1989;Insulation (Exterior wall);0
IRL;MFH;1970-1989;Insulation (Roof);0
IRL;MFH;1970-1989;Insulation (Floor);0
IRL;MFH;1970-1989;Insulation (Basement);0
IRL;MFH;1990-2010;Insulation;12.08391214
IRL;MFH;1990-2010;Insulation (Exterior wall);0
IRL;MFH;1990-2010;Insulation (Roof);0
IRL;MFH;1990-2010;Insulation (Floor);0
IRL;MFH;1990-2010;Insulation (Basement);0
IRL;MFH;2011-2020;Insulation;15.17078186
IRL;MFH;2011-2020;Insulation (Exterior wall);0
IRL;MFH;2011-2020;Insulation (Roof);0
IRL;MFH;2011-2020;Insulation (Floor);0
IRL;MFH;2011-2020;Insulation (Basement);0
IRL;MFH;2021-2030;Insulation;0
IRL;MFH;2021-2030;Insulation (Exterior wall);8.473571189
IRL;MFH;2021-2030;Insulation (Roof);2.992257854
IRL;MFH;2021-2030;Insulation (Floor);2.417884479
IRL;MFH;2021-2030;Insulation (Basement);1.287068335
IRL;MFH;2031-2040;Insulation;0
IRL;MFH;2031-2040;Insulation (Exterior wall);8.473571189
IRL;MFH;2031-2040;Insulation (Roof);2.992257854
IRL;MFH;2031-2040;Insulation (Floor);2.417884479
IRL;MFH;2031-2040;Insulation (Basement);1.287068335
IRL;MFH;2040<;Insulation;0
IRL;MFH;2040<;Insulation (Exterior wall);8.473571189
IRL;MFH;2040<;Insulation (Roof);2.992257854
IRL;MFH;2040<;Insulation (Floor);2.417884479
IRL;MFH;2040<;Insulation (Basement);1.287068335
IRL;Ret;>1945;Insulation;7.065853659
IRL;Ret;>1945;Insulation (Exterior wall);0
