Region,Time,Vehicle size,Value
HUN,2014,microcar,0.07714234897839932
HUN,2014,passenger car,0.54
HUN,2014,light truck,0.1428576510216006
HUN,2014,minivan_SUV,0.24
HUN,2015,microcar,0.07714234897839932
HUN,2015,passenger car,0.54
HUN,2015,light truck,0.1428576510216006
HUN,2015,minivan_SUV,0.24
HUN,2016,microcar,0.07731371659486266
HUN,2016,passenger car,0.5429984
HUN,2016,light truck,0.1354901234051373
HUN,2016,minivan_SUV,0.24419776
HUN,2017,microcar,0.07748453554232988
HUN,2017,passenger car,0.5459872
HUN,2017,light truck,0.1281461844576701
HUN,2017,minivan_SUV,0.24838208
HUN,2018,microcar,0.07765425715180478
HUN,2018,passenger car,0.5489568000000002
HUN,2018,light truck,0.1208494228481952
HUN,2018,minivan_SUV,0.25253952
HUN,2019,microcar,0.07782233275429125
HUN,2019,passenger car,0.5518976
HUN,2019,light truck,0.1136234272457087
HUN,2019,minivan_SUV,0.25665664
HUN,2020,microcar,0.07798821368079313
HUN,2020,passenger car,0.5548
HUN,2020,light truck,0.1064917863192069
HUN,2020,minivan_SUV,0.26072
HUN,2021,microcar,0.07815135126231426
HUN,2021,passenger car,0.5576544
HUN,2021,light truck,0.09947808873768572
HUN,2021,minivan_SUV,0.26471616
HUN,2022,microcar,0.07831119682985851
HUN,2022,passenger car,0.5604511999999999
HUN,2022,light truck,0.09260592317014146
HUN,2022,minivan_SUV,0.26863168
HUN,2023,microcar,0.07846720171442975
HUN,2023,passenger car,0.5631808
HUN,2023,light truck,0.08589887828557027
HUN,2023,minivan_SUV,0.27245312
HUN,2024,microcar,0.07861881724703178
HUN,2024,passenger car,0.5658335999999999
HUN,2024,light truck,0.07938054275296823
HUN,2024,minivan_SUV,0.27616704
HUN,2025,microcar,0.0787654947586685
HUN,2025,passenger car,0.5684
HUN,2025,light truck,0.0730745052413315
HUN,2025,minivan_SUV,0.27976
HUN,2026,microcar,0.07890668558034375
HUN,2026,passenger car,0.5708704
HUN,2026,light truck,0.06700435441965627
HUN,2026,minivan_SUV,0.28321856
HUN,2027,microcar,0.07904184104306138
HUN,2027,passenger car,0.5732352
HUN,2027,light truck,0.06119367895693864
HUN,2027,minivan_SUV,0.28652928
HUN,2028,microcar,0.07917041247782523
HUN,2028,passenger car,0.5754847999999999
HUN,2028,light truck,0.0556660675221748
HUN,2028,minivan_SUV,0.2896787199999999
HUN,2029,microcar,0.07929185121563917
HUN,2029,passenger car,0.5776096
HUN,2029,light truck,0.05044510878436086
HUN,2029,minivan_SUV,0.29265344
HUN,2030,microcar,0.07940560858750706
HUN,2030,passenger car,0.5795999999999999
HUN,2030,light truck,0.04555439141249299
HUN,2030,minivan_SUV,0.29544
HUN,2031,microcar,0.07951113592443274
HUN,2031,passenger car,0.5814463999999999
HUN,2031,light truck,0.04101750407556732
HUN,2031,minivan_SUV,0.29802496
HUN,2032,microcar,0.07960788455742004
HUN,2032,passenger car,0.5831392
HUN,2032,light truck,0.03685803544258002
HUN,2032,minivan_SUV,0.30039488
HUN,2033,microcar,0.07969530581747285
HUN,2033,passenger car,0.5846688
HUN,2033,light truck,0.03309957418252721
HUN,2033,minivan_SUV,0.30253632
HUN,2034,microcar,0.079772851035595
HUN,2034,passenger car,0.5860255999999999
HUN,2034,light truck,0.02976570896440506
HUN,2034,minivan_SUV,0.30443584
HUN,2035,microcar,0.07983997154279036
HUN,2035,passenger car,0.5871999999999999
HUN,2035,light truck,0.0268800284572097
HUN,2035,minivan_SUV,0.30608
HUN,2036,microcar,0.07989611867006277
HUN,2036,passenger car,0.5881824
HUN,2036,light truck,0.02446612132993729
HUN,2036,minivan_SUV,0.30745536
HUN,2037,microcar,0.07994074374841609
HUN,2037,passenger car,0.5889632
HUN,2037,light truck,0.02254757625158399
HUN,2037,minivan_SUV,0.30854848
HUN,2038,microcar,0.07997329810885416
HUN,2038,passenger car,0.5895328
HUN,2038,light truck,0.02114798189114591
HUN,2038,minivan_SUV,0.30934592
HUN,2039,microcar,0.07999323308238085
HUN,2039,passenger car,0.5898815999999999
HUN,2039,light truck,0.02029092691761922
HUN,2039,minivan_SUV,0.30983424
HUN,2040,microcar,0.08
HUN,2040,passenger car,0.59
HUN,2040,light truck,0.02000000000000007
HUN,2040,minivan_SUV,0.31
HUN,2041,microcar,0.08
HUN,2041,passenger car,0.59
HUN,2041,light truck,0.02000000000000007
HUN,2041,minivan_SUV,0.31
HUN,2042,microcar,0.08
HUN,2042,passenger car,0.59
HUN,2042,light truck,0.02000000000000007
HUN,2042,minivan_SUV,0.31
HUN,2043,microcar,0.08
HUN,2043,passenger car,0.59
HUN,2043,light truck,0.02000000000000007
HUN,2043,minivan_SUV,0.31
HUN,2044,microcar,0.08
HUN,2044,passenger car,0.59
HUN,2044,light truck,0.02000000000000007
HUN,2044,minivan_SUV,0.31
HUN,2045,microcar,0.08
HUN,2045,passenger car,0.59
HUN,2045,light truck,0.02000000000000007
HUN,2045,minivan_SUV,0.31
HUN,2046,microcar,0.08
HUN,2046,passenger car,0.59
HUN,2046,light truck,0.02000000000000007
HUN,2046,minivan_SUV,0.31
HUN,2047,microcar,0.08
HUN,2047,passenger car,0.59
HUN,2047,light truck,0.02000000000000007
HUN,2047,minivan_SUV,0.31
HUN,2048,microcar,0.08
HUN,2048,passenger car,0.59
HUN,2048,light truck,0.02000000000000007
HUN,2048,minivan_SUV,0.31
HUN,2049,microcar,0.08
HUN,2049,passenger car,0.59
HUN,2049,light truck,0.02000000000000007
HUN,2049,minivan_SUV,0.31
HUN,2050,microcar,0.08
HUN,2050,passenger car,0.59
HUN,2050,light truck,0.02000000000000007
HUN,2050,minivan_SUV,0.31
IRL,2012,microcar,0.07714234897839932
IRL,2012,passenger car,0.54
IRL,2012,light truck,0.1428576510216006
IRL,2012,minivan_SUV,0.24
IRL,2013,microcar,0.07714234897839932
IRL,2013,passenger car,0.54
IRL,2013,light truck,0.1428576510216006
IRL,2013,minivan_SUV,0.24
IRL,2014,microcar,0.07714234897839932
IRL,2014,passenger car,0.54
IRL,2014,light truck,0.1428576510216006
IRL,2014,minivan_SUV,0.24
IRL,2015,microcar,0.07714234897839932
IRL,2015,passenger car,0.54
IRL,2015,light truck,0.1428576510216006
IRL,2015,minivan_SUV,0.24
IRL,2016,microcar,0.07731371659486266
IRL,2016,passenger car,0.5429984
IRL,2016,light truck,0.1354901234051373
IRL,2016,minivan_SUV,0.24419776
IRL,2017,microcar,0.07748453554232988
IRL,2017,passenger car,0.5459872
IRL,2017,light truck,0.1281461844576701
IRL,2017,minivan_SUV,0.24838208
IRL,2018,microcar,0.07765425715180478
IRL,2018,passenger car,0.5489568000000002
IRL,2018,light truck,0.1208494228481952
IRL,2018,minivan_SUV,0.25253952
IRL,2019,microcar,0.07782233275429125
IRL,2019,passenger car,0.5518976
IRL,2019,light truck,0.1136234272457087
IRL,2019,minivan_SUV,0.25665664
IRL,2020,microcar,0.07798821368079313
IRL,2020,passenger car,0.5548
IRL,2020,light truck,0.1064917863192069
IRL,2020,minivan_SUV,0.26072
IRL,2021,microcar,0.07815135126231426
IRL,2021,passenger car,0.5576544
IRL,2021,light truck,0.09947808873768572
IRL,2021,minivan_SUV,0.26471616
IRL,2022,microcar,0.07831119682985851
IRL,2022,passenger car,0.5604511999999999
IRL,2022,light truck,0.09260592317014146
IRL,2022,minivan_SUV,0.26863168
IRL,2023,microcar,0.07846720171442975
IRL,2023,passenger car,0.5631808
IRL,2023,light truck,0.08589887828557027
IRL,2023,minivan_SUV,0.27245312
IRL,2024,microcar,0.07861881724703178
IRL,2024,passenger car,0.5658335999999999
IRL,2024,light truck,0.07938054275296823
IRL,2024,minivan_SUV,0.27616704
IRL,2025,microcar,0.0787654947586685
IRL,2025,passenger car,0.5684
IRL,2025,light truck,0.0730745052413315
IRL,2025,minivan_SUV,0.27976
IRL,2026,microcar,0.07890668558034375
IRL,2026,passenger car,0.5708704
IRL,2026,light truck,0.06700435441965627
IRL,2026,minivan_SUV,0.28321856
IRL,2027,microcar,0.07904184104306138
IRL,2027,passenger car,0.5732352
IRL,2027,light truck,0.06119367895693864
IRL,2027,minivan_SUV,0.28652928
IRL,2028,microcar,0.07917041247782523
IRL,2028,passenger car,0.5754847999999999
IRL,2028,light truck,0.0556660675221748
IRL,2028,minivan_SUV,0.2896787199999999
IRL,2029,microcar,0.07929185121563917
IRL,2029,passenger car,0.5776096
IRL,2029,light truck,0.05044510878436086
IRL,2029,minivan_SUV,0.29265344
IRL,2030,microcar,0.07940560858750706
IRL,2030,passenger car,0.5795999999999999
IRL,2030,light truck,0.04555439141249299
IRL,2030,minivan_SUV,0.29544
IRL,2031,microcar,0.07951113592443274
IRL,2031,passenger car,0.5814463999999999
IRL,2031,light truck,0.04101750407556732
IRL,2031,minivan_SUV,0.29802496
IRL,2032,microcar,0.07960788455742004
IRL,2032,passenger car,0.5831392
IRL,2032,light truck,0.03685803544258002
IRL,2032,minivan_SUV,0.30039488
IRL,2033,microcar,0.07969530581747285
IRL,2033,passenger car,0.5846688
IRL,2033,light truck,0.03309957418252721
IRL,2033,minivan_SUV,0.30253632
IRL,2034,microcar,0.079772851035595
IRL,2034,passenger car,0.5860255999999999
IRL,2034,light truck,0.02976570896440506
IRL,2034,minivan_SUV,0.30443584
IRL,2035,microcar,0.07983997154279036
IRL,2035,passenger car,0.5871999999999999
IRL,2035,light truck,0.0268800284572097
IRL,2035,minivan_SUV,0.30608
IRL,2036,microcar,0.07989611867006277
IRL,2036,passenger car,0.5881824
IRL,2036,light truck,0.02446612132993729
IRL,2036,minivan_SUV,0.30745536
IRL,2037,microcar,0.07994074374841609
IRL,2037,passenger car,0.5889632
IRL,2037,light truck,0.02254757625158399
IRL,2037,minivan_SUV,0.30854848
IRL,2038,microcar,0.07997329810885416
IRL,2038,passenger car,0.5895328
IRL,2038,light truck,0.02114798189114591
IRL,2038,minivan_SUV,0.30934592
IRL,2039,microcar,0.07999323308238085
IRL,2039,passenger car,0.5898815999999999
IRL,2039,light truck,0.02029092691761922
IRL,2039,minivan_SUV,0.30983424
IRL,2040,microcar,0.08
IRL,2040,passenger car,0.59
IRL,2040,light truck,0.02000000000000007
IRL,2040,minivan_SUV,0.31
IRL,2041,microcar,0.08
IRL,2041,passenger car,0.59
IRL,2041,light truck,0.02000000000000007
IRL,2041,minivan_SUV,0.31
IRL,2042,microcar,0.08
IRL,2042,passenger car,0.59
IRL,2042,light truck,0.02000000000000007
IRL,2042,minivan_SUV,0.31
IRL,2043,microcar,0.08
IRL,2043,passenger car,0.59
IRL,2043,light truck,0.02000000000000007
IRL,2043,minivan_SUV,0.31
IRL,2044,microcar,0.08
IRL,2044,passenger car,0.59
IRL,2044,light truck,0.02000000000000007
IRL,2044,minivan_SUV,0.31
IRL,2045,microcar,0.08
IRL,2045,passenger car,0.59
IRL,2045,light truck,0.02000000000000007
IRL,2045,minivan_SUV,0.31
IRL,2046,microcar,0.08
IRL,2046,passenger car,0.59
IRL,2046,light truck,0.02000000000000007
IRL,2046,minivan_SUV,0.31
IRL,2047,microcar,0.08
IRL,2047,passenger car,0.59
IRL,2047,light truck,0.02000000000000007
IRL,2047,minivan_SUV,0.31
IRL,2048,microcar,0.08
IRL,2048,passenger car,0.59
IRL,2048,light truck,0.02000000000000007
IRL,2048,minivan_SUV,0.31
IRL,2049,microcar,0.08
IRL,2049,passenger car,0.59
IRL,2049,light truck,0.02000000000000007
IRL,2049,minivan_SUV,0.31
IRL,2050,microcar,0.08
IRL,2050,passenger car,0.59
IRL,2050,light truck,0.02000000000000007
IRL,2050,minivan_SUV,0.31
ITA,2012,microcar,0.07714234897839932
ITA,2012,passenger car,0.54
ITA,2012,light truck,0.1428576510216006
ITA,2012,minivan_SUV,0.24
ITA,2013,microcar,0.07714234897839932
ITA,2013,passenger car,0.54
ITA,2013,light truck,0.1428576510216006
ITA,2013,minivan_SUV,0.24
ITA,2014,microcar,0.07714234897839932
ITA,2014,passenger car,0.54
ITA,2014,light truck,0.1428576510216006
ITA,2014,minivan_SUV,0.24
ITA,2015,microcar,0.07714234897839932
ITA,2015,passenger car,0.54
ITA,2015,light truck,0.1428576510216006
ITA,2015,minivan_SUV,0.24
ITA,2016,microcar,0.08151147659486267
ITA,2016,passenger car,0.5429984
ITA,2016,light truck,0.1356679419930133
ITA,2016,minivan_SUV,0.23820096
ITA,2017,microcar,0.08586661554232987
ITA,2017,passenger car,0.5459872
ITA,2017,light truck,0.128501252310302
ITA,2017,minivan_SUV,0.23640768
ITA,2018,microcar,0.09019377715180478
ITA,2018,passenger car,0.5489568000000002
ITA,2018,light truck,0.1213806013193425
ITA,2018,minivan_SUV,0.23462592
ITA,2019,microcar,0.09447897275429123
ITA,2019,passenger car,0.5518976
ITA,2019,light truck,0.1143290083660109
ITA,2019,minivan_SUV,0.23286144
ITA,2020,microcar,0.09870821368079313
ITA,2020,passenger car,0.5548
ITA,2020,light truck,0.1073694927961831
ITA,2020,minivan_SUV,0.23112
ITA,2021,microcar,0.1028675112623143
ITA,2021,passenger car,0.5576544
ITA,2021,light truck,0.100525073955735
ITA,2021,minivan_SUV,0.22940736
ITA,2022,microcar,0.1069428768298585
ITA,2022,passenger car,0.5604511999999999
ITA,2022,light truck,0.09381877119054252
ITA,2022,minivan_SUV,0.22772928
ITA,2023,microcar,0.07846720171442975
ITA,2023,passenger car,0.5631808
ITA,2023,light truck,0.08589887828557027
ITA,2023,minivan_SUV,0.27245312
ITA,2024,microcar,0.07861881724703178
ITA,2024,passenger car,0.5658335999999999
ITA,2024,light truck,0.07938054275296823
ITA,2024,minivan_SUV,0.27616704
ITA,2025,microcar,0.0787654947586685
ITA,2025,passenger car,0.5684
ITA,2025,light truck,0.0730745052413315
ITA,2025,minivan_SUV,0.27976
ITA,2026,microcar,0.07890668558034375
ITA,2026,passenger car,0.5708704
ITA,2026,light truck,0.06700435441965627
ITA,2026,minivan_SUV,0.28321856
ITA,2027,microcar,0.07904184104306138
ITA,2027,passenger car,0.5732352
ITA,2027,light truck,0.06119367895693864
ITA,2027,minivan_SUV,0.28652928
ITA,2028,microcar,0.07917041247782523
ITA,2028,passenger car,0.5754847999999999
ITA,2028,light truck,0.0556660675221748
ITA,2028,minivan_SUV,0.2896787199999999
ITA,2029,microcar,0.07929185121563917
ITA,2029,passenger car,0.5776096
ITA,2029,light truck,0.05044510878436086
ITA,2029,minivan_SUV,0.29265344
ITA,2030,microcar,0.07940560858750706
ITA,2030,passenger car,0.5795999999999999
ITA,2030,light truck,0.04555439141249299
ITA,2030,minivan_SUV,0.29544
ITA,2031,microcar,0.07951113592443274
ITA,2031,passenger car,0.5814463999999999
ITA,2031,light truck,0.04101750407556732
ITA,2031,minivan_SUV,0.29802496
ITA,2032,microcar,0.07960788455742004
ITA,2032,passenger car,0.5831392
ITA,2032,light truck,0.03685803544258002
ITA,2032,minivan_SUV,0.30039488
ITA,2033,microcar,0.07969530581747285
ITA,2033,passenger car,0.5846688
ITA,2033,light truck,0.03309957418252721
ITA,2033,minivan_SUV,0.30253632
ITA,2034,microcar,0.079772851035595
ITA,2034,passenger car,0.5860255999999999
ITA,2034,light truck,0.02976570896440506
ITA,2034,minivan_SUV,0.30443584
ITA,2035,microcar,0.07983997154279036
ITA,2035,passenger car,0.5871999999999999
ITA,2035,light truck,0.0268800284572097
ITA,2035,minivan_SUV,0.30608
ITA,2036,microcar,0.07989611867006277
ITA,2036,passenger car,0.5881824
ITA,2036,light truck,0.02446612132993729
ITA,2036,minivan_SUV,0.30745536
ITA,2037,microcar,0.07994074374841609
ITA,2037,passenger car,0.5889632
ITA,2037,light truck,0.02254757625158399
ITA,2037,minivan_SUV,0.30854848
ITA,2038,microcar,0.07997329810885416
ITA,2038,passenger car,0.5895328
ITA,2038,light truck,0.02114798189114591
ITA,2038,minivan_SUV,0.30934592
ITA,2039,microcar,0.07999323308238085
ITA,2039,passenger car,0.5898815999999999
ITA,2039,light truck,0.02029092691761922
ITA,2039,minivan_SUV,0.30983424
ITA,2040,microcar,0.08
ITA,2040,passenger car,0.59
ITA,2040,light truck,0.02000000000000007
ITA,2040,minivan_SUV,0.31
ITA,2041,microcar,0.08
ITA,2041,passenger car,0.59
ITA,2041,light truck,0.02000000000000007
ITA,2041,minivan_SUV,0.31
ITA,2042,microcar,0.08
ITA,2042,passenger car,0.59
ITA,2042,light truck,0.02000000000000007
ITA,2042,minivan_SUV,0.31
ITA,2043,microcar,0.08
ITA,2043,passenger car,0.59
ITA,2043,light truck,0.02000000000000007
ITA,2043,minivan_SUV,0.31
ITA,2044,microcar,0.08
ITA,2044,passenger car,0.59
ITA,2044,light truck,0.02000000000000007
ITA,2044,minivan_SUV,0.31
ITA,2045,microcar,0.08
ITA,2045,passenger car,0.59
ITA,2045,light truck,0.02000000000000007
ITA,2045,minivan_SUV,0.31
ITA,2046,microcar,0.08
ITA,2046,passenger car,0.59
ITA,2046,light truck,0.02000000000000007
ITA,2046,minivan_SUV,0.31
ITA,2047,microcar,0.08
ITA,2047,passenger car,0.59
ITA,2047,light truck,0.02000000000000007
ITA,2047,minivan_SUV,0.31
ITA,2048,microcar,0.08
ITA,2048,passenger car,0.59
ITA,2048,light truck,0.02000000000000007
ITA,2048,minivan_SUV,0.31
ITA,2049,microcar,0.08
ITA,2049,passenger car,0.59
ITA,2049,light truck,0.02000000000000007
ITA,2049,minivan_SUV,0.31
ITA,2050,microcar,0.08
ITA,2050,passenger car,0.59
ITA,2050,light truck,0.02000000000000007
ITA,2050,minivan_SUV,0.31
LTU,2012,microcar,0.07714234897839932
LTU,2012,passenger car,0.54
LTU,2012,light truck,0.1428576510216006
LTU,2012,minivan_SUV,0.24
LTU,2013,microcar,0.07714234897839932
LTU,2013,passenger car,0.54
LTU,2013,light truck,0.1428576510216006
LTU,2013,minivan_SUV,0.24
LTU,2014,microcar,0.07714234897839932
LTU,2014,passenger car,0.54
LTU,2014,light truck,0.1428576510216006
LTU,2014,minivan_SUV,0.24
LTU,2015,microcar,0.07714234897839932
LTU,2015,passenger car,0.54
LTU,2015,light truck,0.1428576510216006
LTU,2015,minivan_SUV,0.24
LTU,2016,microcar,0.07731371659486266
LTU,2016,passenger car,0.5429984
LTU,2016,light truck,0.1354901234051373
LTU,2016,minivan_SUV,0.24419776
LTU,2017,microcar,0.07748453554232988
LTU,2017,passenger car,0.5459872
LTU,2017,light truck,0.1281461844576701
LTU,2017,minivan_SUV,0.24838208
LTU,2018,microcar,0.07765425715180478
LTU,2018,passenger car,0.5489568000000002
LTU,2018,light truck,0.1208494228481952
LTU,2018,minivan_SUV,0.25253952
LTU,2019,microcar,0.07782233275429125
LTU,2019,passenger car,0.5518976
LTU,2019,light truck,0.1136234272457087
LTU,2019,minivan_SUV,0.25665664
LTU,2020,microcar,0.07798821368079313
LTU,2020,passenger car,0.5548
LTU,2020,light truck,0.1064917863192069
LTU,2020,minivan_SUV,0.26072
LTU,2021,microcar,0.07815135126231426
LTU,2021,passenger car,0.5576544
LTU,2021,light truck,0.09947808873768572
LTU,2021,minivan_SUV,0.26471616
LTU,2022,microcar,0.07831119682985851
LTU,2022,passenger car,0.5604511999999999
LTU,2022,light truck,0.09260592317014146
LTU,2022,minivan_SUV,0.26863168
LTU,2023,microcar,0.07846720171442975
LTU,2023,passenger car,0.5631808
LTU,2023,light truck,0.08589887828557027
LTU,2023,minivan_SUV,0.27245312
LTU,2024,microcar,0.07861881724703178
LTU,2024,passenger car,0.5658335999999999
LTU,2024,light truck,0.07938054275296823
LTU,2024,minivan_SUV,0.27616704
LTU,2025,microcar,0.0787654947586685
LTU,2025,passenger car,0.5684
LTU,2025,light truck,0.0730745052413315
LTU,2025,minivan_SUV,0.27976
LTU,2026,microcar,0.07890668558034375
LTU,2026,passenger car,0.5708704
LTU,2026,light truck,0.06700435441965627
LTU,2026,minivan_SUV,0.28321856
LTU,2027,microcar,0.07904184104306138
LTU,2027,passenger car,0.5732352
LTU,2027,light truck,0.06119367895693864
LTU,2027,minivan_SUV,0.28652928
LTU,2028,microcar,0.07917041247782523
LTU,2028,passenger car,0.5754847999999999
LTU,2028,light truck,0.0556660675221748
LTU,2028,minivan_SUV,0.2896787199999999
LTU,2029,microcar,0.07929185121563917
LTU,2029,passenger car,0.5776096
LTU,2029,light truck,0.05044510878436086
LTU,2029,minivan_SUV,0.29265344
LTU,2030,microcar,0.07940560858750706
LTU,2030,passenger car,0.5795999999999999
LTU,2030,light truck,0.04555439141249299
LTU,2030,minivan_SUV,0.29544
LTU,2031,microcar,0.07951113592443274
LTU,2031,passenger car,0.5814463999999999
LTU,2031,light truck,0.04101750407556732
LTU,2031,minivan_SUV,0.29802496
LTU,2032,microcar,0.07960788455742004
LTU,2032,passenger car,0.5831392
LTU,2032,light truck,0.03685803544258002
LTU,2032,minivan_SUV,0.30039488
LTU,2033,microcar,0.07969530581747285
LTU,2033,passenger car,0.5846688
LTU,2033,light truck,0.03309957418252721
LTU,2033,minivan_SUV,0.30253632
LTU,2034,microcar,0.079772851035595
LTU,2034,passenger car,0.5860255999999999
LTU,2034,light truck,0.02976570896440506
LTU,2034,minivan_SUV,0.30443584
LTU,2035,microcar,0.07983997154279036
LTU,2035,passenger car,0.5871999999999999
LTU,2035,light truck,0.0268800284572097
LTU,2035,minivan_SUV,0.30608
LTU,2036,microcar,0.07989611867006277
LTU,2036,passenger car,0.5881824
LTU,2036,light truck,0.02446612132993729
LTU,2036,minivan_SUV,0.30745536
LTU,2037,microcar,0.07994074374841609
LTU,2037,passenger car,0.5889632
LTU,2037,light truck,0.02254757625158399
LTU,2037,minivan_SUV,0.30854848
LTU,2038,microcar,0.07997329810885416
LTU,2038,passenger car,0.5895328
LTU,2038,light truck,0.02114798189114591
LTU,2038,minivan_SUV,0.30934592
LTU,2039,microcar,0.07999323308238085
LTU,2039,passenger car,0.5898815999999999
LTU,2039,light truck,0.02029092691761922
LTU,2039,minivan_SUV,0.30983424
LTU,2040,microcar,0.08
LTU,2040,passenger car,0.59
LTU,2040,light truck,0.02000000000000007
LTU,2040,minivan_SUV,0.31
LTU,2041,microcar,0.08
LTU,2041,passenger car,0.59
LTU,2041,light truck,0.02000000000000007
LTU,2041,minivan_SUV,0.31
LTU,2042,microcar,0.08
LTU,2042,passenger car,0.59
LTU,2042,light truck,0.02000000000000007
LTU,2042,minivan_SUV,0.31
LTU,2043,microcar,0.08
LTU,2043,passenger car,0.59
LTU,2043,light truck,0.02000000000000007
LTU,2043,minivan_SUV,0.31
LTU,2044,microcar,0.08
LTU,2044,passenger car,0.59
LTU,2044,light truck,0.02000000000000007
LTU,2044,minivan_SUV,0.31
LTU,2045,microcar,0.08
LTU,2045,passenger car,0.59
LTU,2045,light truck,0.02000000000000007
LTU,2045,minivan_SUV,0.31
LTU,2046,microcar,0.08
LTU,2046,passenger car,0.59
LTU,2046,light truck,0.02000000000000007
LTU,2046,minivan_SUV,0.31
LTU,2047,microcar,0.08
LTU,2047,passenger car,0.59
LTU,2047,light truck,0.02000000000000007
LTU,2047,minivan_SUV,0.31
LTU,2048,microcar,0.08
LTU,2048,passenger car,0.59
LTU,2048,light truck,0.02000000000000007
LTU,2048,minivan_SUV,0.31
LTU,2049,microcar,0.08
LTU,2049,passenger car,0.59
LTU,2049,light truck,0.02000000000000007
LTU,2049,minivan_SUV,0.31
LTU,2050,microcar,0.08
LTU,2050,passenger car,0.59
LTU,2050,light truck,0.02000000000000007
LTU,2050,minivan_SUV,0.31
LUX,2012,microcar,0.07714234897839932
LUX,2012,passenger car,0.54
LUX,2012,light truck,0.1428576510216006
LUX,2012,minivan_SUV,0.24
LUX,2013,microcar,0.07714234897839932
LUX,2013,passenger car,0.54
LUX,2013,light truck,0.1428576510216006
LUX,2013,minivan_SUV,0.24
LUX,2014,microcar,0.07714234897839932
LUX,2014,passenger car,0.54
LUX,2014,light truck,0.1428576510216006
LUX,2014,minivan_SUV,0.24
LUX,2015,microcar,0.07714234897839932
LUX,2015,passenger car,0.54
LUX,2015,light truck,0.1428576510216006
LUX,2015,minivan_SUV,0.24
LUX,2016,microcar,0.07731371659486266
LUX,2016,passenger car,0.5429984
LUX,2016,light truck,0.1354901234051373
LUX,2016,minivan_SUV,0.24419776
LUX,2017,microcar,0.07748453554232988
LUX,2017,passenger car,0.5459872
LUX,2017,light truck,0.1281461844576701
LUX,2017,minivan_SUV,0.24838208
LUX,2018,microcar,0.07765425715180478
LUX,2018,passenger car,0.5489568000000002
LUX,2018,light truck,0.1208494228481952
LUX,2018,minivan_SUV,0.25253952
LUX,2019,microcar,0.07782233275429125
LUX,2019,passenger car,0.5518976
LUX,2019,light truck,0.1136234272457087
LUX,2019,minivan_SUV,0.25665664
LUX,2020,microcar,0.07798821368079313
LUX,2020,passenger car,0.5548
LUX,2020,light truck,0.1064917863192069
LUX,2020,minivan_SUV,0.26072
LUX,2021,microcar,0.07815135126231426
LUX,2021,passenger car,0.5576544
LUX,2021,light truck,0.09947808873768572
LUX,2021,minivan_SUV,0.26471616
LUX,2022,microcar,0.07831119682985851
LUX,2022,passenger car,0.5604511999999999
LUX,2022,light truck,0.09260592317014146
LUX,2022,minivan_SUV,0.26863168
LUX,2023,microcar,0.07846720171442975
LUX,2023,passenger car,0.5631808
LUX,2023,light truck,0.08589887828557027
LUX,2023,minivan_SUV,0.27245312
LUX,2024,microcar,0.07861881724703178
LUX,2024,passenger car,0.5658335999999999
LUX,2024,light truck,0.07938054275296823
LUX,2024,minivan_SUV,0.27616704
LUX,2025,microcar,0.0787654947586685
LUX,2025,passenger car,0.5684
LUX,2025,light truck,0.0730745052413315
LUX,2025,minivan_SUV,0.27976
LUX,2026,microcar,0.07890668558034375
LUX,2026,passenger car,0.5708704
LUX,2026,light truck,0.06700435441965627
LUX,2026,minivan_SUV,0.28321856
LUX,2027,microcar,0.07904184104306138
LUX,2027,passenger car,0.5732352
LUX,2027,light truck,0.06119367895693864
LUX,2027,minivan_SUV,0.28652928
LUX,2028,microcar,0.07917041247782523
LUX,2028,passenger car,0.5754847999999999
LUX,2028,light truck,0.0556660675221748
LUX,2028,minivan_SUV,0.2896787199999999
LUX,2029,microcar,0.07929185121563917
LUX,2029,passenger car,0.5776096
LUX,2029,light truck,0.05044510878436086
LUX,2029,minivan_SUV,0.29265344
LUX,2030,microcar,0.07940560858750706
LUX,2030,passenger car,0.5795999999999999
LUX,2030,light truck,0.04555439141249299
LUX,2030,minivan_SUV,0.29544
LUX,2031,microcar,0.07951113592443274
LUX,2031,passenger car,0.5814463999999999
LUX,2031,light truck,0.04101750407556732
LUX,2031,minivan_SUV,0.29802496
LUX,2032,microcar,0.07960788455742004
LUX,2032,passenger car,0.5831392
LUX,2032,light truck,0.03685803544258002
LUX,2032,minivan_SUV,0.30039488
LUX,2033,microcar,0.07969530581747285
LUX,2033,passenger car,0.5846688
LUX,2033,light truck,0.03309957418252721
LUX,2033,minivan_SUV,0.30253632
LUX,2034,microcar,0.079772851035595
LUX,2034,passenger car,0.5860255999999999
LUX,2034,light truck,0.02976570896440506
LUX,2034,minivan_SUV,0.30443584
LUX,2035,microcar,0.07983997154279036
LUX,2035,passenger car,0.5871999999999999
LUX,2035,light truck,0.0268800284572097
LUX,2035,minivan_SUV,0.30608
LUX,2036,microcar,0.07989611867006277
LUX,2036,passenger car,0.5881824
LUX,2036,light truck,0.02446612132993729
LUX,2036,minivan_SUV,0.30745536
LUX,2037,microcar,0.07994074374841609
LUX,2037,passenger car,0.5889632
LUX,2037,light truck,0.02254757625158399
LUX,2037,minivan_SUV,0.30854848
LUX,2038,microcar,0.07997329810885416
LUX,2038,passenger car,0.5895328
LUX,2038,light truck,0.02114798189114591
LUX,2038,minivan_SUV,0.30934592
LUX,2039,microcar,0.07999323308238085
LUX,2039,passenger car,0.5898815999999999
