"region","sector","product","polymer","value"
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191250 - Women¿s or girls¿ swimwear, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191290 - Other garments, knitted or crocheted (including bodies with a proper sleeve)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191300 - Gloves, mittens and mitts, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14191930 - Shawls, scarves, mufflers, mantillas, veils and the like, of knitted or crocheted textiles","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192210 - Other men¿s or boys¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192220 - Other women¿s or girls¿ apparel n.e.c., including tracksuits and jogging suits (excluding waistcoats, ski-suits, knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192230 - Ski-suits (excluding of knitted or crocheted textiles)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192240 - Men¿s or boys¿ swimwear (excluding of knitted or crocheted textiles)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192250 - Women¿s or girls¿ swimwear (excluding of knitted or crocheted textiles)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192333 - Shawls, scarves, mufflers, mantillas, veils and the like (excluding articles of silk or silk waste, knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192353 - Ties, bow ties and cravats (excluding articles of silk or silk waste, knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14192370 - Gloves, mittens and mitts (excluding knitted or crocheted)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194130 - Hat-forms, hat bodies and hoods, plateaux and manchons of felt (including slit manchons) (excluding those blocked to shape, those with made brims)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194150 - Hat-shapes, plaited or made by assembling strips of any material (excluding those blocked to shape, those with made brims, those lined or trimmed)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194230 - Felt hats and other felt headgear, made from hat bodies or hoods and plateaux","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194250 - Hats and other headgear, plaited or made by assembling strips of any material","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","14194270 - Hats and other headgear, knitted or crocheted or made-up from lace, felt or other textile fabric in the piece (but not in strips); hair-nets of any material","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121210 - Trunks, suitcases, vanity cases, briefcases, school satchels and similar containers of leather, composition leather, patent leather, plastics, textile materials, aluminium or other materials","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15121220 - Handbags of leather, composition leather, patent leather, plastic sheeting, textile materials or other materials (including those without a handle)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","PET",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","PE",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","PVC",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","PP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","PS",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","Other_TP",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","Thermosets",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201100 - Waterproof footwear, with uppers in rubber or plastics (excluding incorporating a protective metal toecap)","Bio_derived",5
"EUROPEAN UNION (28)","Textiles, wearing apparel, luggage and footwear","15201210 - Sandals with rubber or plastic outer soles and uppers (including thong-type sandals, flip flops)","PET",5
