"region","time","sector","polymer","element","value"
"EU27+3",2019.75,"other","PET","All",0
"EU27+3",2020,"other","PET","All",-0.04081632653061229
"EU27+3",2020.25,"other","PET","All",0
"EU27+3",2020.5,"other","PET","All",0
"EU27+3",2020.75,"other","PET","All",0
"EU27+3",2021,"other","PET","All",0.042553191489361764
"EU27+3",2021.25,"other","PET","All",0
"EU27+3",2021.5,"other","PET","All",0
"EU27+3",2021.75,"other","PET","All",0
"EU27+3",2022,"other","PET","All",0.019387755102040716
"EU27+3",2022.25,"other","PET","All",0
"EU27+3",2022.5,"other","PET","All",0
"EU27+3",2022.75,"other","PET","All",0
"EU27+3",2023,"other","PET","All",0.010000000000000009
"EU27+3",2023.25,"other","PET","All",0
"EU27+3",2023.5,"other","PET","All",0
"EU27+3",2023.75,"other","PET","All",0
"EU27+3",2024,"other","PET","All",0.010000000000000009
"EU27+3",2024.25,"other","PET","All",0
"EU27+3",2024.5,"other","PET","All",0
"EU27+3",2024.75,"other","PET","All",0
"EU27+3",2025,"other","PET","All",0.010000000000000009
"EU27+3",2025.25,"other","PET","All",0
"EU27+3",2025.5,"other","PET","All",0
"EU27+3",2025.75,"other","PET","All",0
"EU27+3",2026,"other","PET","All",0.010000000000000009
"EU27+3",2026.25,"other","PET","All",0
"EU27+3",2026.5,"other","PET","All",0
"EU27+3",2026.75,"other","PET","All",0
"EU27+3",2027,"other","PET","All",0.010000000000000009
"EU27+3",2027.25,"other","PET","All",0
"EU27+3",2027.5,"other","PET","All",0
"EU27+3",2027.75,"other","PET","All",0
"EU27+3",2028,"other","PET","All",0.010000000000000009
"EU27+3",2028.25,"other","PET","All",0
"EU27+3",2028.5,"other","PET","All",0
"EU27+3",2028.75,"other","PET","All",0
"EU27+3",2029,"other","PET","All",0.010000000000000009
"EU27+3",2029.25,"other","PET","All",0
"EU27+3",2029.5,"other","PET","All",0
"EU27+3",2029.75,"other","PET","All",0
"EU27+3",2030,"other","PET","All",0.010000000000000009
"EU27+3",2030.25,"other","PET","All",0
"EU27+3",2030.5,"other","PET","All",0
"EU27+3",2030.75,"other","PET","All",0
"EU27+3",2031,"other","PET","All",0.010000000000000009
"EU27+3",2031.25,"other","PET","All",0
"EU27+3",2031.5,"other","PET","All",0
"EU27+3",2031.75,"other","PET","All",0
"EU27+3",2032,"other","PET","All",0.010000000000000009
"EU27+3",2032.25,"other","PET","All",0
"EU27+3",2032.5,"other","PET","All",0
"EU27+3",2032.75,"other","PET","All",0
"EU27+3",2033,"other","PET","All",0.010000000000000009
"EU27+3",2033.25,"other","PET","All",0
"EU27+3",2033.5,"other","PET","All",0
"EU27+3",2033.75,"other","PET","All",0
"EU27+3",2034,"other","PET","All",0.010000000000000009
"EU27+3",2034.25,"other","PET","All",0
"EU27+3",2034.5,"other","PET","All",0
"EU27+3",2034.75,"other","PET","All",0
"EU27+3",2035,"other","PET","All",0.010000000000000009
"EU27+3",2035.25,"other","PET","All",0
"EU27+3",2035.5,"other","PET","All",0
"EU27+3",2035.75,"other","PET","All",0
"EU27+3",2036,"other","PET","All",0.010000000000000009
"EU27+3",2036.25,"other","PET","All",0
"EU27+3",2036.5,"other","PET","All",0
"EU27+3",2036.75,"other","PET","All",0
"EU27+3",2037,"other","PET","All",0.010000000000000009
"EU27+3",2037.25,"other","PET","All",0
"EU27+3",2037.5,"other","PET","All",0
"EU27+3",2037.75,"other","PET","All",0
"EU27+3",2038,"other","PET","All",0.010000000000000009
"EU27+3",2038.25,"other","PET","All",0
"EU27+3",2038.5,"other","PET","All",0
"EU27+3",2038.75,"other","PET","All",0
"EU27+3",2039,"other","PET","All",0.010000000000000009
"EU27+3",2039.25,"other","PET","All",0
"EU27+3",2039.5,"other","PET","All",0
"EU27+3",2039.75,"other","PET","All",0
"EU27+3",2040,"other","PET","All",0.010000000000000009
"EU27+3",2040.25,"other","PET","All",0
"EU27+3",2040.5,"other","PET","All",0
"EU27+3",2040.75,"other","PET","All",0
"EU27+3",2041,"other","PET","All",0.010000000000000009
"EU27+3",2041.25,"other","PET","All",0
"EU27+3",2041.5,"other","PET","All",0
"EU27+3",2041.75,"other","PET","All",0
"EU27+3",2042,"other","PET","All",0.010000000000000009
"EU27+3",2042.25,"other","PET","All",0
"EU27+3",2042.5,"other","PET","All",0
"EU27+3",2042.75,"other","PET","All",0
"EU27+3",2043,"other","PET","All",0.010000000000000009
"EU27+3",2043.25,"other","PET","All",0
"EU27+3",2043.5,"other","PET","All",0
"EU27+3",2043.75,"other","PET","All",0
"EU27+3",2044,"other","PET","All",0.010000000000000009
"EU27+3",2044.25,"other","PET","All",0
"EU27+3",2044.5,"other","PET","All",0
"EU27+3",2044.75,"other","PET","All",0
"EU27+3",2045,"other","PET","All",0.010000000000000009
"EU27+3",2045.25,"other","PET","All",0
"EU27+3",2045.5,"other","PET","All",0
"EU27+3",2045.75,"other","PET","All",0
"EU27+3",2046,"other","PET","All",0.010000000000000009
"EU27+3",2046.25,"other","PET","All",0
"EU27+3",2046.5,"other","PET","All",0
"EU27+3",2046.75,"other","PET","All",0
"EU27+3",2047,"other","PET","All",0.010000000000000009
"EU27+3",2047.25,"other","PET","All",0
"EU27+3",2047.5,"other","PET","All",0
"EU27+3",2047.75,"other","PET","All",0
"EU27+3",2048,"other","PET","All",0.010000000000000009
"EU27+3",2048.25,"other","PET","All",0
"EU27+3",2048.5,"other","PET","All",0
"EU27+3",2048.75,"other","PET","All",0
"EU27+3",2049,"other","PET","All",0.010000000000000009
"EU27+3",2049.25,"other","PET","All",0
"EU27+3",2049.5,"other","PET","All",0
"EU27+3",2049.75,"other","PET","All",0
"EU27+3",2050,"other","PET","All",0.010000000000000009
