,time,region,sector,polymer,element,mechanical_recycling_cycle,reuse_cycle,value
2208,2035.5,EU27+3,single-use non-beverage bottles,PET,All,2,0,11.083145809831157
2209,2035.5,EU27+3,single-use non-beverage bottles,PET,All,3,0,5.362449161024133
2210,2035.5,EU27+3,single-use non-beverage bottles,PET,All,4,0,2.5454982092646996
2211,2035.5,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.1850933520500604
2212,2035.5,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.5409489771688472
2213,2035.5,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.2420085295026322
2214,2035.5,EU27+3,single-use sheet (tray),PET,All,0,0,122.9937408164256
2215,2035.5,EU27+3,single-use sheet (tray),PET,All,1,0,74.63874155734905
2216,2035.5,EU27+3,single-use sheet (tray),PET,All,2,0,45.049293808814255
2217,2035.5,EU27+3,single-use sheet (tray),PET,All,3,0,27.042503679800756
2218,2035.5,EU27+3,single-use sheet (tray),PET,All,4,0,16.14483807812524
2219,2035.5,EU27+3,single-use sheet (tray),PET,All,5,0,9.586075298217803
2220,2035.5,EU27+3,single-use sheet (tray),PET,All,6,0,5.6605755248789835
2221,2035.5,EU27+3,single-use sheet (tray),PET,All,7,0,3.324183752293323
2222,2035.5,EU27+3,flexible packaging,PET,All,0,0,105.27362844007926
2223,2035.5,EU27+3,other,PET,All,0,0,7.682129642924703
2224,2035.5,EU27+3,other,PET,All,1,0,6.603925880355602
2225,2035.5,EU27+3,other,PET,All,2,0,5.677050383124507
2226,2035.5,EU27+3,other,PET,All,3,0,4.880263896939938
2227,2035.5,EU27+3,other,PET,All,4,0,4.195308143582487
2228,2035.5,EU27+3,other,PET,All,5,0,3.6064874343038795
2229,2035.5,EU27+3,other,PET,All,6,0,3.1003090045797075
2230,2035.5,EU27+3,other,PET,All,7,0,2.6651738288126965
2231,2035.75,EU27+3,single-use beverage bottles,PET,All,0,0,441.32767836152027
2232,2035.75,EU27+3,single-use beverage bottles,PET,All,1,0,225.7157895129607
2233,2035.75,EU27+3,single-use beverage bottles,PET,All,2,0,113.35779957242514
2234,2035.75,EU27+3,single-use beverage bottles,PET,All,3,0,55.88681746551028
2235,2035.75,EU27+3,single-use beverage bottles,PET,All,4,0,27.040176369817168
2236,2035.75,EU27+3,single-use beverage bottles,PET,All,5,0,12.835687287788806
2237,2035.75,EU27+3,single-use beverage bottles,PET,All,6,0,5.975839078726373
2238,2035.75,EU27+3,single-use beverage bottles,PET,All,7,0,2.7277378881339853
2239,2035.75,EU27+3,single-use non-beverage bottles,PET,All,0,0,43.990861830248015
2240,2035.75,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.49900152701538
2241,2035.75,EU27+3,single-use non-beverage bottles,PET,All,2,0,11.299330504003795
2242,2035.75,EU27+3,single-use non-beverage bottles,PET,All,3,0,5.5707117087807685
2243,2035.75,EU27+3,single-use non-beverage bottles,PET,All,4,0,2.695323046509107
2244,2035.75,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.2794414981397209
2245,2035.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.5956624162074519
2246,2035.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.2718967026757348
2247,2035.75,EU27+3,single-use sheet (tray),PET,All,0,0,122.08042095887792
2248,2035.75,EU27+3,single-use sheet (tray),PET,All,1,0,74.48657056993098
2249,2035.75,EU27+3,single-use sheet (tray),PET,All,2,0,45.20216925965592
2250,2035.75,EU27+3,single-use sheet (tray),PET,All,3,0,27.2824241310308
2251,2035.75,EU27+3,single-use sheet (tray),PET,All,4,0,16.377283472819542
2252,2035.75,EU27+3,single-use sheet (tray),PET,All,5,0,9.777518862860562
2253,2035.75,EU27+3,single-use sheet (tray),PET,All,6,0,5.805448874468372
2254,2035.75,EU27+3,single-use sheet (tray),PET,All,7,0,3.428116386260964
2255,2035.75,EU27+3,flexible packaging,PET,All,0,0,105.27362844007926
2256,2035.75,EU27+3,other,PET,All,0,0,7.682129642924703
2257,2035.75,EU27+3,other,PET,All,1,0,6.603925880377013
2258,2035.75,EU27+3,other,PET,All,2,0,5.677050383227876
2259,2035.75,EU27+3,other,PET,All,3,0,4.8802638971147125
2260,2035.75,EU27+3,other,PET,All,4,0,4.195308143719533
2261,2035.75,EU27+3,other,PET,All,5,0,3.6064874342595608
2262,2035.75,EU27+3,other,PET,All,6,0,3.100309004364368
2263,2035.75,EU27+3,other,PET,All,7,0,2.665173828635751
2264,2036.0,EU27+3,single-use beverage bottles,PET,All,0,0,437.92093838820324
2265,2036.0,EU27+3,single-use beverage bottles,PET,All,1,0,228.0308266120909
2266,2036.0,EU27+3,single-use beverage bottles,PET,All,2,0,116.62571958579626
2267,2036.0,EU27+3,single-use beverage bottles,PET,All,3,0,58.571157003783405
2268,2036.0,EU27+3,single-use beverage bottles,PET,All,4,0,28.876315282768136
2269,2036.0,EU27+3,single-use beverage bottles,PET,All,5,0,13.97146399754055
2270,2036.0,EU27+3,single-use beverage bottles,PET,All,6,0,6.632106994139505
2271,2036.0,EU27+3,single-use beverage bottles,PET,All,7,0,3.0876729279294244
2272,2036.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,43.65128324769873
2273,2036.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.72976085200908
2274,2036.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,11.625071727201565
2275,2036.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,5.838282530923752
2276,2036.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,2.878346539439913
2277,2036.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.3926539676005056
2278,2036.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.6610781891264464
2279,2036.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.3077744719157948
2280,2036.0,EU27+3,single-use sheet (tray),PET,All,0,0,122.37877211234348
2281,2036.0,EU27+3,single-use sheet (tray),PET,All,1,0,75.07268621092595
2282,2036.0,EU27+3,single-use sheet (tray),PET,All,2,0,45.80510859483375
2283,2036.0,EU27+3,single-use sheet (tray),PET,All,3,0,27.796826405328137
2284,2036.0,EU27+3,single-use sheet (tray),PET,All,4,0,16.77717728833997
2285,2036.0,EU27+3,single-use sheet (tray),PET,All,5,0,10.071120770107033
2286,2036.0,EU27+3,single-use sheet (tray),PET,All,6,0,6.012631671381544
2287,2036.0,EU27+3,single-use sheet (tray),PET,All,7,0,3.57002898780423
2288,2036.0,EU27+3,flexible packaging,PET,All,0,0,106.32636472448006
2289,2036.0,EU27+3,other,PET,All,0,0,7.758950939353948
2290,2036.0,EU27+3,other,PET,All,1,0,6.669965139147765
2291,2036.0,EU27+3,other,PET,All,2,0,5.733820887050362
2292,2036.0,EU27+3,other,PET,All,3,0,4.929066536151209
2293,2036.0,EU27+3,other,PET,All,4,0,4.2372612252875
2294,2036.0,EU27+3,other,PET,All,5,0,3.6425523087031144
2295,2036.0,EU27+3,other,PET,All,6,0,3.1313120943540316
2296,2036.0,EU27+3,other,PET,All,7,0,2.6918255667218163
2297,2036.25,EU27+3,single-use beverage bottles,PET,All,0,0,430.100921631271
2298,2036.25,EU27+3,single-use beverage bottles,PET,All,1,0,227.95905559878315
2299,2036.25,EU27+3,single-use beverage bottles,PET,All,2,0,118.70108808504143
2300,2036.25,EU27+3,single-use beverage bottles,PET,All,3,0,60.70933487025703
2301,2036.25,EU27+3,single-use beverage bottles,PET,All,4,0,30.489123641935894
2302,2036.25,EU27+3,single-use beverage bottles,PET,All,5,0,15.031520496051845
2303,2036.25,EU27+3,single-use beverage bottles,PET,All,6,0,7.272823605863782
2304,2036.25,EU27+3,single-use beverage bottles,PET,All,7,0,3.4523328630473467
2305,2036.25,EU27+3,single-use non-beverage bottles,PET,All,0,0,42.87179604684696
2306,2036.25,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.72260682817453
2307,2036.25,EU27+3,single-use non-beverage bottles,PET,All,2,0,11.83194125606523
2308,2036.25,EU27+3,single-use non-beverage bottles,PET,All,3,0,6.051412800572247
2309,2036.25,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.0391087874598495
2310,2036.25,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.4983187632720496
2311,2036.25,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.724943832095747
2312,2036.25,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.3441232114291569
2313,2036.25,EU27+3,single-use sheet (tray),PET,All,0,0,121.45631905622032
2314,2036.25,EU27+3,single-use sheet (tray),PET,All,1,0,74.90888230091767
2315,2036.25,EU27+3,single-use sheet (tray),PET,All,2,0,45.95250400310859
2316,2036.25,EU27+3,single-use sheet (tray),PET,All,3,0,28.03761983623524
2317,2036.25,EU27+3,single-use sheet (tray),PET,All,4,0,17.014627305005835
2318,2036.25,EU27+3,single-use sheet (tray),PET,All,5,0,10.269424812337428
2319,2036.25,EU27+3,single-use sheet (tray),PET,All,6,0,6.164601812753295
2320,2036.25,EU27+3,single-use sheet (tray),PET,All,7,0,3.6803729144857247
2321,2036.25,EU27+3,flexible packaging,PET,All,0,0,106.32636472448006
2322,2036.25,EU27+3,other,PET,All,0,0,7.758950939353948
2323,2036.25,EU27+3,other,PET,All,1,0,6.6699651391107615
2324,2036.25,EU27+3,other,PET,All,2,0,5.733820886990168
2325,2036.25,EU27+3,other,PET,All,3,0,4.929066536115446
2326,2036.25,EU27+3,other,PET,All,4,0,4.237261225320171
2327,2036.25,EU27+3,other,PET,All,5,0,3.6425523087953247
2328,2036.25,EU27+3,other,PET,All,6,0,3.1313120944234485
2329,2036.25,EU27+3,other,PET,All,7,0,2.691825566660479
2330,2036.5,EU27+3,single-use beverage bottles,PET,All,0,0,422.2809048743388
2331,2036.5,EU27+3,single-use beverage bottles,PET,All,1,0,227.75804182129247
2332,2036.5,EU27+3,single-use beverage bottles,PET,All,2,0,120.71471021659654
2333,2036.5,EU27+3,single-use beverage bottles,PET,All,3,0,62.85763648626454
2334,2036.5,EU27+3,single-use beverage bottles,PET,All,4,0,32.1483599195281
2335,2036.5,EU27+3,single-use beverage bottles,PET,All,5,0,16.145380649725418
2336,2036.5,EU27+3,single-use beverage bottles,PET,All,6,0,7.959875232986428
2337,2036.5,EU27+3,single-use beverage bottles,PET,All,7,0,3.8512915915192787
2338,2036.5,EU27+3,single-use non-beverage bottles,PET,All,0,0,42.0923088459952
2339,2036.5,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.7025700850806
2340,2036.5,EU27+3,single-use non-beverage bottles,PET,All,2,0,12.032656002297406
2341,2036.5,EU27+3,single-use non-beverage bottles,PET,All,3,0,6.265552189949201
2342,2036.5,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.204498898731097
2343,2036.5,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.609346624249158
2344,2036.5,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.7934280778861071
2345,2036.5,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.38389080172700213
2346,2036.5,EU27+3,single-use sheet (tray),PET,All,0,0,120.53386600009712
2347,2036.5,EU27+3,single-use sheet (tray),PET,All,1,0,74.74002791400791
2348,2036.5,EU27+3,single-use sheet (tray),PET,All,2,0,46.09634144754683
2349,2036.5,EU27+3,single-use sheet (tray),PET,All,3,0,28.277585378831724
2350,2036.5,EU27+3,single-use sheet (tray),PET,All,4,0,17.253383813093933
2351,2036.5,EU27+3,single-use sheet (tray),PET,All,5,0,10.4702145561808
2352,2036.5,EU27+3,single-use sheet (tray),PET,All,6,0,6.319449684455063
2353,2036.5,EU27+3,single-use sheet (tray),PET,All,7,0,3.7934832468506987
2354,2036.5,EU27+3,flexible packaging,PET,All,0,0,106.32636472448006
2355,2036.5,EU27+3,other,PET,All,0,0,7.758950939353948
2356,2036.5,EU27+3,other,PET,All,1,0,6.66996513909943
2357,2036.5,EU27+3,other,PET,All,2,0,5.733820886948617
2358,2036.5,EU27+3,other,PET,All,3,0,4.929066536055328
2359,2036.5,EU27+3,other,PET,All,4,0,4.237261225282229
2360,2036.5,EU27+3,other,PET,All,5,0,3.642552308817222
2361,2036.5,EU27+3,other,PET,All,6,0,3.1313120944973973
2362,2036.5,EU27+3,other,PET,All,7,0,2.6918255667155804
2363,2036.75,EU27+3,single-use beverage bottles,PET,All,0,0,414.4608881174066
2364,2036.75,EU27+3,single-use beverage bottles,PET,All,1,0,227.4281916385979
2365,2036.75,EU27+3,single-use beverage bottles,PET,All,2,0,122.66384528558967
2366,2036.75,EU27+3,single-use beverage bottles,PET,All,3,0,65.01342573590344
2367,2036.75,EU27+3,single-use beverage bottles,PET,All,4,0,33.85329156903635
2368,2036.75,EU27+3,single-use beverage bottles,PET,All,5,0,17.31416996660262
2369,2036.75,EU27+3,single-use beverage bottles,PET,All,6,0,8.695431600385865
2370,2036.75,EU27+3,single-use beverage bottles,PET,All,7,0,4.286956878729031
2371,2036.75,EU27+3,single-use non-beverage bottles,PET,All,0,0,41.31282164514344
2372,2036.75,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.669691127963148
2373,2036.75,EU27+3,single-use non-beverage bottles,PET,All,2,0,12.226942777663279
2374,2036.75,EU27+3,single-use non-beverage bottles,PET,All,3,0,6.4804379350900545
2375,2036.75,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.3744438541483195
2376,2036.75,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.7258497394362748
2377,2036.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.8667472013246365
2378,2036.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.4273172451466239
2379,2036.75,EU27+3,single-use sheet (tray),PET,All,0,0,119.61141294397393
2380,2036.75,EU27+3,single-use sheet (tray),PET,All,1,0,74.56612625886288
2381,2036.75,EU27+3,single-use sheet (tray),PET,All,2,0,46.23658514381642
2382,2036.75,EU27+3,single-use sheet (tray),PET,All,3,0,28.51667942391113
2383,2036.75,EU27+3,single-use sheet (tray),PET,All,4,0,17.493423812126313
2384,2036.75,EU27+3,single-use sheet (tray),PET,All,5,0,10.673498150293684
2385,2036.75,EU27+3,single-use sheet (tray),PET,All,6,0,6.477211479742401
2386,2036.75,EU27+3,single-use sheet (tray),PET,All,7,0,3.909414828337355
2387,2036.75,EU27+3,flexible packaging,PET,All,0,0,106.32636472448006
2388,2036.75,EU27+3,other,PET,All,0,0,7.758950939353948
2389,2036.75,EU27+3,other,PET,All,1,0,6.66996513910961
2390,2036.75,EU27+3,other,PET,All,2,0,5.733820886947628
2391,2036.75,EU27+3,other,PET,All,3,0,4.929066536027131
2392,2036.75,EU27+3,other,PET,All,4,0,4.237261225237015
2393,2036.75,EU27+3,other,PET,All,5,0,3.642552308790164
2394,2036.75,EU27+3,other,PET,All,6,0,3.1313120945210002
2395,2036.75,EU27+3,other,PET,All,7,0,2.6918255667832587
2396,2037.0,EU27+3,single-use beverage bottles,PET,All,0,0,410.70728007407916
2397,2037.0,EU27+3,single-use beverage bottles,PET,All,1,0,229.23960702641403
2398,2037.0,EU27+3,single-use beverage bottles,PET,All,2,0,125.79124055534871
2399,2037.0,EU27+3,single-use beverage bottles,PET,All,3,0,67.84575455923815
2400,2037.0,EU27+3,single-use beverage bottles,PET,All,4,0,35.95912809731185
2401,2037.0,EU27+3,single-use beverage bottles,PET,All,5,0,18.724360918799523
2402,2037.0,EU27+3,single-use beverage bottles,PET,All,6,0,9.576521290491899
2403,2037.0,EU27+3,single-use beverage bottles,PET,All,7,0,4.80947027849068
2404,2037.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,40.93866778873459
2405,2037.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.850250218066993
2406,2037.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,12.538676711304863
2407,2037.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,6.76276010076007
2408,2037.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.5843503891211164
2409,2037.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.8664153970507567
2410,2037.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,0.9545728617532119
2411,2037.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.47940057438331557
2412,2037.0,EU27+3,single-use sheet (tray),PET,All,0,0,119.87584948672925
2413,2037.0,EU27+3,single-use sheet (tray),PET,All,1,0,75.13105218202742
2414,2037.0,EU27+3,single-use sheet (tray),PET,All,2,0,46.836931234901144
2415,2037.0,EU27+3,single-use sheet (tray),PET,All,3,0,29.042406620394633
2416,2037.0,EU27+3,single-use sheet (tray),PET,All,4,0,17.912071073515012
2417,2037.0,EU27+3,single-use sheet (tray),PET,All,5,0,10.988076345915267
2418,2037.0,EU27+3,single-use sheet (tray),PET,All,6,0,6.704302931945998
2419,2037.0,EU27+3,single-use sheet (tray),PET,All,7,0,4.068505686045995
2420,2037.0,EU27+3,flexible packaging,PET,All,0,0,107.38962837172484
2421,2037.0,EU27+3,other,PET,All,0,0,7.8365404487474875
2422,2037.0,EU27+3,other,PET,All,1,0,6.736664790513332
2423,2037.0,EU27+3,other,PET,All,2,0,5.791159095836797
2424,2037.0,EU27+3,other,PET,All,3,0,4.978357201395874
2425,2037.0,EU27+3,other,PET,All,4,0,4.2796338374729235
2426,2037.0,EU27+3,other,PET,All,5,0,3.678977831845704
2427,2037.0,EU27+3,other,PET,All,6,0,3.1626252154486445
2428,2037.0,EU27+3,other,PET,All,7,0,2.7187438224766796
2429,2037.25,EU27+3,single-use beverage bottles,PET,All,0,0,402.8090631495777
2430,2037.25,EU27+3,single-use beverage bottles,PET,All,1,0,228.6474235442567
2431,2037.25,EU27+3,single-use beverage bottles,PET,All,2,0,127.62141813369696
2432,2037.25,EU27+3,single-use beverage bottles,PET,All,3,0,70.03002978722104
2433,2037.25,EU27+3,single-use beverage bottles,PET,All,4,0,37.77083516899865
2434,2037.25,EU27+3,single-use beverage bottles,PET,All,5,0,20.019031537169855
2435,2037.25,EU27+3,single-use beverage bottles,PET,All,6,0,10.424156301354262
2436,2037.25,EU27+3,single-use beverage bottles,PET,All,7,0,5.331405177898835
2437,2037.25,EU27+3,single-use non-beverage bottles,PET,All,0,0,40.15138571587431
2438,2037.25,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.791222282546492
2439,2037.25,EU27+3,single-use non-beverage bottles,PET,All,2,0,12.721105987603234
2440,2037.25,EU27+3,single-use non-beverage bottles,PET,All,3,0,6.980485284256763
2441,2037.25,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.764938553823015
2442,2037.25,EU27+3,single-use non-beverage bottles,PET,All,5,0,1.9954661660844548
2443,2037.25,EU27+3,single-use non-beverage bottles,PET,All,6,0,1.0390638113890103
2444,2037.25,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.531426239597633
2445,2037.25,EU27+3,single-use sheet (tray),PET,All,0,0,118.94417190004482
2446,2037.25,EU27+3,single-use sheet (tray),PET,All,1,0,74.94522507411128
2447,2037.25,EU27+3,single-use sheet (tray),PET,All,2,0,46.971209296499595
2448,2037.25,EU27+3,single-use sheet (tray),PET,All,3,0,29.281997735239674
2449,2037.25,EU27+3,single-use sheet (tray),PET,All,4,0,18.157032548080437
2450,2037.25,EU27+3,single-use sheet (tray),PET,All,5,0,11.198454099769881
2451,2037.25,EU27+3,single-use sheet (tray),PET,All,6,0,6.869639367746904
2452,2037.25,EU27+3,single-use sheet (tray),PET,All,7,0,4.191465539982186
2453,2037.25,EU27+3,flexible packaging,PET,All,0,0,107.38962837172484
2454,2037.25,EU27+3,other,PET,All,0,0,7.8365404487474875
2455,2037.25,EU27+3,other,PET,All,1,0,6.736664790518063
2456,2037.25,EU27+3,other,PET,All,2,0,5.791159095851716
2457,2037.25,EU27+3,other,PET,All,3,0,4.978357201416298
2458,2037.25,EU27+3,other,PET,All,4,0,4.279633837483212
2459,2037.25,EU27+3,other,PET,All,5,0,3.678977831834136
2460,2037.25,EU27+3,other,PET,All,6,0,3.1626252154230454
2461,2037.25,EU27+3,other,PET,All,7,0,2.7187438224634883
2462,2037.5,EU27+3,single-use beverage bottles,PET,All,0,0,394.9108462250761
2463,2037.5,EU27+3,single-use beverage bottles,PET,All,1,0,227.92631528238778
2464,2037.5,EU27+3,single-use beverage bottles,PET,All,2,0,129.37833210545662
2465,2037.5,EU27+3,single-use beverage bottles,PET,All,3,0,72.21356778540238
2466,2037.5,EU27+3,single-use beverage bottles,PET,All,4,0,39.625937221253615
2467,2037.5,EU27+3,single-use beverage bottles,PET,All,5,0,21.37232766783965
2468,2037.5,EU27+3,single-use beverage bottles,PET,All,6,0,11.327610302786765
2469,2037.5,EU27+3,single-use beverage bottles,PET,All,7,0,5.89842620997107
2470,2037.5,EU27+3,single-use non-beverage bottles,PET,All,0,0,39.36410364301403
2471,2037.5,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.71934332396792
2472,2037.5,EU27+3,single-use non-beverage bottles,PET,All,2,0,12.896232460672527
2473,2037.5,EU27+3,single-use non-beverage bottles,PET,All,3,0,7.198136981824674
2474,2037.5,EU27+3,single-use non-beverage bottles,PET,All,4,0,3.949852263211777
2475,2037.5,EU27+3,single-use non-beverage bottles,PET,All,5,0,2.1303606357010576
2476,2037.5,EU27+3,single-use non-beverage bottles,PET,All,6,0,1.129118711853343
2477,2037.5,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.5879460209295924
2478,2037.5,EU27+3,single-use sheet (tray),PET,All,0,0,118.01249431336039
2479,2037.5,EU27+3,single-use sheet (tray),PET,All,1,0,74.75430891639803
2480,2037.5,EU27+3,single-use sheet (tray),PET,All,2,0,47.10174880789584
2481,2037.5,EU27+3,single-use sheet (tray),PET,All,3,0,29.52057451690909
2482,2037.5,EU27+3,single-use sheet (tray),PET,All,4,0,18.40321782414754
2483,2037.5,EU27+3,single-use sheet (tray),PET,All,5,0,11.41137391115661
2484,2037.5,EU27+3,single-use sheet (tray),PET,All,6,0,7.038030395165467
2485,2037.5,EU27+3,single-use sheet (tray),PET,All,7,0,4.317446876441768
2486,2037.5,EU27+3,flexible packaging,PET,All,0,0,107.38962837172484
2487,2037.5,EU27+3,other,PET,All,0,0,7.8365404487474875
2488,2037.5,EU27+3,other,PET,All,1,0,6.736664790515624
2489,2037.5,EU27+3,other,PET,All,2,0,5.791159095853687
2490,2037.5,EU27+3,other,PET,All,3,0,4.978357201427322
2491,2037.5,EU27+3,other,PET,All,4,0,4.279633837499221
2492,2037.5,EU27+3,other,PET,All,5,0,3.678977831841649
2493,2037.5,EU27+3,other,PET,All,6,0,3.1626252154119565
2494,2037.5,EU27+3,other,PET,All,7,0,2.718743822440498
2495,2037.75,EU27+3,single-use beverage bottles,PET,All,0,0,387.0126293005746
2496,2037.75,EU27+3,single-use beverage bottles,PET,All,1,0,227.0766628714988
2497,2037.75,EU27+3,single-use beverage bottles,PET,All,2,0,131.05932022293305
2498,2037.75,EU27+3,single-use beverage bottles,PET,All,3,0,74.39349965496612
2499,2037.75,EU27+3,single-use beverage bottles,PET,All,4,0,41.523336579639114
2500,2037.75,EU27+3,single-use beverage bottles,PET,All,5,0,22.78520753068751
2501,2037.75,EU27+3,single-use beverage bottles,PET,All,6,0,12.289246778102454
2502,2037.75,EU27+3,single-use beverage bottles,PET,All,7,0,6.5134598617724535
2503,2037.75,EU27+3,single-use non-beverage bottles,PET,All,0,0,38.57682157015375
2504,2037.75,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.634651283011145
2505,2037.75,EU27+3,single-use non-beverage bottles,PET,All,2,0,13.063790761771463
2506,2037.75,EU27+3,single-use non-beverage bottles,PET,All,3,0,7.415429226057718
2507,2037.75,EU27+3,single-use non-beverage bottles,PET,All,4,0,4.13898210279361
2508,2037.75,EU27+3,single-use non-beverage bottles,PET,All,5,0,2.2711943197791427
2509,2037.75,EU27+3,single-use non-beverage bottles,PET,All,6,0,1.2249731515150353
2510,2037.75,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.6492516260930741
2511,2037.75,EU27+3,single-use sheet (tray),PET,All,0,0,117.08081672667598
2512,2037.75,EU27+3,single-use sheet (tray),PET,All,1,0,74.55830624022228
2513,2037.75,EU27+3,single-use sheet (tray),PET,All,2,0,47.22851329762965
2514,2037.75,EU27+3,single-use sheet (tray),PET,All,3,0,29.758091569051285
2515,2037.75,EU27+3,single-use sheet (tray),PET,All,4,0,18.650601769119888
2516,2037.75,EU27+3,single-use sheet (tray),PET,All,5,0,11.62684305862494
2517,2037.75,EU27+3,single-use sheet (tray),PET,All,6,0,7.209513836988494
2518,2037.75,EU27+3,single-use sheet (tray),PET,All,7,0,4.4465090631622415
2519,2037.75,EU27+3,flexible packaging,PET,All,0,0,107.38962837172484
2520,2037.75,EU27+3,other,PET,All,0,0,7.8365404487474875
2521,2037.75,EU27+3,other,PET,All,1,0,6.7366647905113775
2522,2037.75,EU27+3,other,PET,All,2,0,5.79115909584794
2523,2037.75,EU27+3,other,PET,All,3,0,4.978357201425878
2524,2037.75,EU27+3,other,PET,All,4,0,4.279633837505999
2525,2037.75,EU27+3,other,PET,All,5,0,3.678977831853092
2526,2037.75,EU27+3,other,PET,All,6,0,3.162625215416422
2527,2037.75,EU27+3,other,PET,All,7,0,2.7187438224292513
2528,2038.0,EU27+3,single-use beverage bottles,PET,All,0,0,382.9055564998338
2529,2038.0,EU27+3,single-use beverage bottles,PET,All,1,0,228.3598207504549
2530,2038.0,EU27+3,single-use beverage bottles,PET,All,2,0,133.9883562034185
2531,2038.0,EU27+3,single-use beverage bottles,PET,All,3,0,77.33257420532716
2532,2038.0,EU27+3,single-use beverage bottles,PET,All,4,0,43.89646476630335
2533,2038.0,EU27+3,single-use beverage bottles,PET,All,5,0,24.501168645126484
2534,2038.0,EU27+3,single-use beverage bottles,PET,All,6,0,13.444589435939603
2535,2038.0,EU27+3,single-use beverage bottles,PET,All,7,0,7.25136592177204
2536,2038.0,EU27+3,single-use non-beverage bottles,PET,All,0,0,38.1674348922664
2537,2038.0,EU27+3,single-use non-beverage bottles,PET,All,1,0,22.762554479948886
2538,2038.0,EU27+3,single-use non-beverage bottles,PET,All,2,0,13.355752547607635
2539,2038.0,EU27+3,single-use non-beverage bottles,PET,All,3,0,7.708391641045474
2540,2038.0,EU27+3,single-use non-beverage bottles,PET,All,4,0,4.375531857734418
2541,2038.0,EU27+3,single-use non-beverage bottles,PET,All,5,0,2.4422386752376877
2542,2038.0,EU27+3,single-use non-beverage bottles,PET,All,6,0,1.3401359244827264
2543,2038.0,EU27+3,single-use non-beverage bottles,PET,All,7,0,0.7228049632634507
2544,2038.0,EU27+3,single-use sheet (tray),PET,All,0,0,117.31063053139145
2545,2038.0,EU27+3,single-use sheet (tray),PET,All,1,0,75.10079157627528
2546,2038.0,EU27+3,single-use sheet (tray),PET,All,2,0,47.824980844631064
2547,2038.0,EU27+3,single-use sheet (tray),PET,All,3,0,30.2944481665415
2548,2038.0,EU27+3,single-use sheet (tray),PET,All,4,0,19.08815034876538
2549,2038.0,EU27+3,single-use sheet (tray),PET,All,5,0,11.963317265753671
2550,2038.0,EU27+3,single-use sheet (tray),PET,All,6,0,7.45796913318684
2551,2038.0,EU27+3,single-use sheet (tray),PET,All,7,0,4.624499650544226
2552,2038.0,EU27+3,flexible packaging,PET,All,0,0,108.4635246554421
2553,2038.0,EU27+3,other,PET,All,0,0,7.914905853234963
2554,2038.0,EU27+3,other,PET,All,1,0,6.804031438414393
2555,2038.0,EU27+3,other,PET,All,2,0,5.849070686800928
2556,2038.0,EU27+3,other,PET,All,3,0,5.028140773433596
2557,2038.0,EU27+3,other,PET,All,4,0,4.322430175878472
2558,2038.0,EU27+3,other,PET,All,5,0,3.7157676101763624
2559,2038.0,EU27+3,other,PET,All,6,0,3.194251467579536
