,region,time,sector,polymer,waste_category,element,mechanical_recycling_cycle,value
665,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.569350994883914
666,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.6168105476840124
667,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.39657036233912063
668,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.09693951986102003
669,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.023615435783857663
670,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.005733245205710572
671,EU27+3,2024.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.001387105353476895
672,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,0,31.72950209722222
673,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,1,14.813454946811055
674,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,2,6.871507836045846
675,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,3,3.1669447474575443
676,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,4,1.4501432933464258
677,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,5,0.6597080679051525
678,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.29816105628905215
679,EU27+3,2024.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.13387378825603746
680,EU27+3,2024.0,other,PET,Mechanical recycling,All,0,0.006885674999999999
681,EU27+3,2024.0,other,PET,Mechanical recycling,All,1,0.005918367628854401
682,EU27+3,2024.0,other,PET,Mechanical recycling,All,2,0.0050860012337645
683,EU27+3,2024.0,other,PET,Mechanical recycling,All,3,0.004373579935670363
684,EU27+3,2024.0,other,PET,Mechanical recycling,All,4,0.0037616737027544814
685,EU27+3,2024.0,other,PET,Mechanical recycling,All,5,0.003234776041811085
686,EU27+3,2024.0,other,PET,Mechanical recycling,All,6,0.0027803219181212237
687,EU27+3,2024.0,other,PET,Mechanical recycling,All,7,0.002387979539023951
688,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,0,456.57390338437494
689,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,1,113.13162568776285
690,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,2,27.937742891490462
691,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,3,6.875875169498991
692,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,4,1.6865107116431894
693,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4122585905382223
694,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.10043031247892353
695,EU27+3,2024.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.02438200221235745
696,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,26.770930593750002
697,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.633403435446659
698,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.6381124071046047
699,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.40316272036025885
700,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.09888752044815374
701,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.02417252942440873
702,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.005888669731126595
703,EU27+3,2024.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0014296237347892597
704,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,0,34.59139176171875
705,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,1,16.253171153762175
706,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,2,7.588067971925189
707,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,3,3.5198722186519444
708,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,4,1.6222408677330562
709,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,5,0.7428237314289029
710,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,6,0.33792992106607617
711,EU27+3,2024.25,single-use sheet (tray),PET,Mechanical recycling,All,7,0.15273049871389993
712,EU27+3,2024.25,other,PET,Mechanical recycling,All,0,0.006885674999999999
713,EU27+3,2024.25,other,PET,Mechanical recycling,All,1,0.005919093010368315
714,EU27+3,2024.25,other,PET,Mechanical recycling,All,2,0.005087572164637771
715,EU27+3,2024.25,other,PET,Mechanical recycling,All,3,0.004372049850377789
716,EU27+3,2024.25,other,PET,Mechanical recycling,All,4,0.0037596352467279617
717,EU27+3,2024.25,other,PET,Mechanical recycling,All,5,0.003233625827716288
718,EU27+3,2024.25,other,PET,Mechanical recycling,All,6,0.0027806918361948365
719,EU27+3,2024.25,other,PET,Mechanical recycling,All,7,0.0023900320639770488
720,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,0,457.0618972638889
721,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,1,113.63410647487662
722,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,2,28.156692933578388
723,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,3,6.953267426952986
724,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,4,1.7112978322395018
725,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4197461492155022
726,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,6,0.10260471793317594
727,EU27+3,2024.5,single-use beverage bottles,PET,Mechanical recycling,All,7,0.024995534648259276
728,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,0,26.93936752222223
729,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.697628867581154
730,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.6595640627424368
731,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.40982770127266605
732,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.10086441577969726
733,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.02473996595963313
734,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.006047553345537116
735,EU27+3,2024.5,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.001473244429988273
736,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,0,37.42011932118056
737,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,1,17.6944353270319
738,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,2,8.313937982619514
739,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,3,3.8815026267587514
740,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,4,1.8005101315778482
741,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,5,0.8298202141359696
742,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,6,0.37997449092809077
743,EU27+3,2024.5,single-use sheet (tray),PET,Mechanical recycling,All,7,0.17286032243403368
744,EU27+3,2024.5,other,PET,Mechanical recycling,All,0,0.006885674999999999
745,EU27+3,2024.5,other,PET,Mechanical recycling,All,1,0.005919472214939777
746,EU27+3,2024.5,other,PET,Mechanical recycling,All,2,0.0050885216935913314
747,EU27+3,2024.5,other,PET,Mechanical recycling,All,3,0.00437368044092617
748,EU27+3,2024.5,other,PET,Mechanical recycling,All,4,0.003758560723769701
749,EU27+3,2024.5,other,PET,Mechanical recycling,All,5,0.003232080570360121
750,EU27+3,2024.5,other,PET,Mechanical recycling,All,6,0.0027798811649806603
751,EU27+3,2024.5,other,PET,Mechanical recycling,All,7,0.002390503191432243
752,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,0,457.54768801076386
753,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,1,114.13685638642984
754,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,2,28.376549804227086
755,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,3,7.031249896162687
756,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,4,1.7363601964579587
757,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4273428961853664
758,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,6,0.10481842008393516
759,EU27+3,2024.75,single-use beverage bottles,PET,Mechanical recycling,All,7,0.02562230635591048
760,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.107365240972225
761,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.762026198787308
762,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.6811657450747008
763,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.41656566961244523
764,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.10287047944642853
765,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.025317885487291747
766,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.0062099564081505
767,EU27+3,2024.75,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0015179908781211239
768,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,0,40.21568477560764
769,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,1,19.136971743809944
770,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,2,9.049086828657362
771,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,3,4.2518195863454125
772,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,4,1.9850339186321668
773,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,5,0.9207964094584227
774,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,6,0.4243772141414263
775,EU27+3,2024.75,single-use sheet (tray),PET,Mechanical recycling,All,7,0.1943222316809553
776,EU27+3,2024.75,other,PET,Mechanical recycling,All,0,0.006885674999999999
777,EU27+3,2024.75,other,PET,Mechanical recycling,All,1,0.005919559262728015
778,EU27+3,2024.75,other,PET,Mechanical recycling,All,2,0.005088922521090217
779,EU27+3,2024.75,other,PET,Mechanical recycling,All,3,0.00437456105972051
780,EU27+3,2024.75,other,PET,Mechanical recycling,All,4,0.003760017800186164
781,EU27+3,2024.75,other,PET,Mechanical recycling,All,5,0.0032312043404483437
782,EU27+3,2024.75,other,PET,Mechanical recycling,All,6,0.002778593598762431
783,EU27+3,2024.75,other,PET,Mechanical recycling,All,7,0.0023898414170643277
784,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,0,462.61158838125
785,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,1,115.78626867175619
786,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,2,28.883285972582428
787,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,3,7.180923225498658
788,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,4,1.77931658471455
789,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4394004679426878
790,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,6,0.10814269351421402
791,EU27+3,2025.0,single-use beverage bottles,PET,Mechanical recycling,All,7,0.026525177741258763
792,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.547672987500004
793,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,1,6.89486028003192
794,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.7199467907004031
795,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4276108288955231
796,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.10595504446498305
797,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.026165493267894642
798,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.0064396993757576855
799,EU27+3,2025.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0015795257635209004
800,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,0,43.40786900625
801,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,1,20.786309992454992
802,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,2,9.891340386300186
803,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,3,4.677208035089867
804,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,4,2.197641055894021
805,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,5,1.0260059130772925
806,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.4759327042107563
807,EU27+3,2025.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.21934815672288538
808,EU27+3,2025.0,other,PET,Mechanical recycling,All,0,0.006954531749999999
809,EU27+3,2025.0,other,PET,Mechanical recycling,All,1,0.005978631360729514
810,EU27+3,2025.0,other,PET,Mechanical recycling,All,2,0.005139781161591651
811,EU27+3,2025.0,other,PET,Mechanical recycling,All,3,0.004418563434508989
812,EU27+3,2025.0,other,PET,Mechanical recycling,All,4,0.0037983041518908716
813,EU27+3,2025.0,other,PET,Mechanical recycling,All,5,0.0032647141111211615
814,EU27+3,2025.0,other,PET,Mechanical recycling,All,6,0.0028055607624132414
815,EU27+3,2025.0,other,PET,Mechanical recycling,All,7,0.0024125720177445714
816,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,0,464.96169530317815
817,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,1,117.80054548999468
818,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,2,29.484098436684956
819,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,3,7.354910530926135
820,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,4,1.828567840346387
821,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.45308952378864303
822,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.11189000905344697
823,EU27+3,2025.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.027537719777639823
824,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.66475059769688
825,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.0090133105015635
826,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.754274036094471
827,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4376097376661794
828,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.10879793704547394
829,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.026958368400366552
830,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.006657342370578065
831,EU27+3,2025.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0016384664744929654
832,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,0,43.46836441734125
833,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,1,20.931894207345522
834,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,2,10.02345546289108
835,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,3,4.769745561687646
836,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,4,2.255416495155548
837,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,5,1.0597338948168453
838,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,6,0.49475470047959763
839,EU27+3,2025.25,single-use sheet (tray),PET,Mechanical recycling,All,7,0.22950154528251626
840,EU27+3,2025.25,other,PET,Mechanical recycling,All,0,0.006954531749999999
841,EU27+3,2025.25,other,PET,Mechanical recycling,All,1,0.005978415603385755
842,EU27+3,2025.25,other,PET,Mechanical recycling,All,2,0.005139489515433839
843,EU27+3,2025.25,other,PET,Mechanical recycling,All,3,0.004418377685089682
844,EU27+3,2025.25,other,PET,Mechanical recycling,All,4,0.003798387803955068
845,EU27+3,2025.25,other,PET,Mechanical recycling,All,5,0.003265186158373537
846,EU27+3,2025.25,other,PET,Mechanical recycling,All,6,0.002806489133149822
847,EU27+3,2025.25,other,PET,Mechanical recycling,All,7,0.0024117811006122967
848,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,0,467.2857678067125
849,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,1,119.56302262458372
850,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,2,30.291934642970283
851,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,3,7.581716868423334
852,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,4,1.8912855469470755
853,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,5,0.4702088371459593
854,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,6,0.11651014165452933
855,EU27+3,2025.5,single-use beverage bottles,PET,Mechanical recycling,All,7,0.02877206406260863
856,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.780430862162508
857,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.108096399519117
858,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.800874441308188
859,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4507378049802872
860,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.11243810746511605
861,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.027954209160751406
862,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.006926600718370771
863,EU27+3,2025.5,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0017105171856713407
864,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,0,43.52582816774001
865,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,1,21.083003688369672
866,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,2,10.152376531608684
867,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,3,4.861571198433131
868,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,4,2.3134195320569253
869,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,5,1.0939209451185208
870,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5139915870448681
871,EU27+3,2025.5,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2399656696281925
872,EU27+3,2025.5,other,PET,Mechanical recycling,All,0,0.006954531749999999
873,EU27+3,2025.5,other,PET,Mechanical recycling,All,1,0.005978269487715599
874,EU27+3,2025.5,other,PET,Mechanical recycling,All,2,0.005139178433775058
875,EU27+3,2025.5,other,PET,Mechanical recycling,All,3,0.004418018992084169
876,EU27+3,2025.5,other,PET,Mechanical recycling,All,4,0.003798135295014669
877,EU27+3,2025.5,other,PET,Mechanical recycling,All,5,0.0032651782646467395
878,EU27+3,2025.5,other,PET,Mechanical recycling,All,6,0.002806826323327352
879,EU27+3,2025.5,other,PET,Mechanical recycling,All,7,0.002412520203436412
880,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,0,469.583805891853
881,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,1,121.33052639420454
882,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,2,31.044481710650857
883,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,3,7.865286359953266
884,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,4,1.968589163190878
885,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,5,0.49107138882037954
886,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,6,0.1220894999518248
887,EU27+3,2025.75,single-use beverage bottles,PET,Mechanical recycling,All,7,0.03025180262510087
888,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,0,27.89471378089688
889,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.2074042251605
890,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.8441371293675564
891,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.46722205719806537
892,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.11694021508065294
893,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.029171141903234152
894,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.0072524895749776185
895,EU27+3,2025.75,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.0017970495681397477
896,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,0,43.580260257446255
897,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,1,21.233050599295538
898,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,2,10.284847019454915
899,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,3,4.952597886661661
900,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,4,2.371603059466113
901,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,5,1.1285472568669062
902,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5336435803086244
903,EU27+3,2025.75,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2507386954999912
904,EU27+3,2025.75,other,PET,Mechanical recycling,All,0,0.006954531749999999
905,EU27+3,2025.75,other,PET,Mechanical recycling,All,1,0.005978406030884455
906,EU27+3,2025.75,other,PET,Mechanical recycling,All,2,0.005139170205040974
907,EU27+3,2025.75,other,PET,Mechanical recycling,All,3,0.004417852480473921
908,EU27+3,2025.75,other,PET,Mechanical recycling,All,4,0.0037979136966105674
909,EU27+3,2025.75,other,PET,Mechanical recycling,All,5,0.003265035773807605
910,EU27+3,2025.75,other,PET,Mechanical recycling,All,6,0.002806883645225562
911,EU27+3,2025.75,other,PET,Mechanical recycling,All,7,0.0024128651679569202
912,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,0,476.57436765418595
913,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,1,124.33389556920493
914,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,2,32.12524965464405
915,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,3,8.219792289645314
916,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,4,2.0825285723876523
917,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,5,0.5212325390352428
918,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,6,0.13002326317164165
919,EU27+3,2026.0,single-use beverage bottles,PET,Mechanical recycling,All,7,0.03232620662519741
920,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,0,28.287675347439006
921,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.379995885754727
922,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.9068348916016566
923,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.4878961847179963
924,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.12361112169636031
925,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.030938417685630177
926,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.0077176955074573115
927,EU27+3,2026.0,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.001918762947174179
928,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,0,44.0679772933246
929,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,1,21.595829210103545
930,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,2,10.521858558050367
931,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,3,5.096568913817823
932,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,4,2.454217975634743
933,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,5,1.1752278284670905
934,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,6,0.5592420437797707
935,EU27+3,2026.0,single-use sheet (tray),PET,Mechanical recycling,All,7,0.2644425607220673
936,EU27+3,2026.0,other,PET,Mechanical recycling,All,0,0.007024077067499998
937,EU27+3,2026.0,other,PET,Mechanical recycling,All,1,0.006038254460001592
938,EU27+3,2026.0,other,PET,Mechanical recycling,All,2,0.005190735793202538
939,EU27+3,2026.0,other,PET,Mechanical recycling,All,3,0.004462071427209454
940,EU27+3,2026.0,other,PET,Mechanical recycling,All,4,0.003835789151994418
941,EU27+3,2026.0,other,PET,Mechanical recycling,All,5,0.003297528883559975
942,EU27+3,2026.0,other,PET,Mechanical recycling,All,6,0.0028348589857625606
943,EU27+3,2026.0,other,PET,Mechanical recycling,All,7,0.002437069568269464
944,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,0,478.84279659502266
945,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,1,126.12865399500996
946,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,2,32.90581273032133
947,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,3,8.502166237220045
948,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,4,2.1754240428721854
949,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,5,0.5511553779828997
950,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,6,0.13794774337217594
951,EU27+3,2026.25,single-use beverage bottles,PET,Mechanical recycling,All,7,0.034411542636254636
952,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,0,28.4002784569836
953,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,1,7.480720019878135
954,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,2,1.951651462734347
955,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,3,0.5042654715527229
956,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,4,0.12902490967581426
957,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,5,0.032689154601644274
958,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,6,0.008181712980002748
959,EU27+3,2026.25,single-use non-beverage bottles,PET,Mechanical recycling,All,7,0.002040956656241685
960,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,0,44.116829749329064
961,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,1,21.745153352045172
962,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,2,10.656368791617163
963,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,3,5.191965729908653
964,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,4,2.514879951547553
965,EU27+3,2026.25,single-use sheet (tray),PET,Mechanical recycling,All,5,1.2110232762511521
